Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2023__Cellular Response To Cytokine Stimulus (GO:0071345),-0.2736277223784899,-1.1565197337651567,0.078,1.0,1.0,156/301,46.00%,ZFP36;NPNT;CCL3;IRF1;IL12RB2;LILRA4;IFNA2;LILRB1;XBP1;SIRPA;IFIT1;NFE2L2;KHSRP;MT2A;AQP4;IL12B;GBP3;SOX9;HCLS1;PID1;LIFR;CCL2;IL2RB;CCL7;HLA-DPA1;IFITM2;IRF5;IL4R;CCL25;ADAMTS12;IFNE;IFNB1;NPR2;PDE12;USP10;CCR1;TLR4;GHR;GBP4;IRAK4;IL36A;CCL11;CXCL8;EREG;STAT1;SLC12A2;IRF8;PRLR;IL27RA;NLRP12;CCL4L1;OXSR1;IFNA7;SELPLG;WNK1;IL1A;FLT3;LILRA1;IFNK;IL7R;CX3CL1;EPRS1;SPAM1;IL12RB1;PTPN6;EDN2;CSF3;AKAP6;IFNA4;IFNA17;ADAMTS7;IRGM;IFNA6;IL31RA;TNFRSF1A;PNPT1;TNFSF11;CCL23;CDK9;CCL26;IFNA14;SIRT1;IFNA21;TYK2;NFAT5;HYAL2;LILRA2;SYNCRIP;POU4F1;RELA;CRHBP;BAG4;NUMBL;LRP8;CXCR4;GSK3B;OSMR;HIF1A;CD47;PYHIN1;IFNAR2;NR1D1;IL6ST;LDLRAP1;ZC3H12A;MT1X;CCR2;RHOA;SOCS1;DCSTAMP;STAT4;CCL1;CCL3L1;HYAL1;CXCL12;IL13RA1;ALOX15;IL3RA;GSDME;CDC34;CD58;GBP6;CSF2;JAK1;IKBKB;CCL14;UBE2K;IL7;ZFAND6;CD40;STAT3;MME;LEPR;XCL1;ARHGEF2;IL6;GATA3;STK39;NKX3-1;IL21R;TLR2;TPR;IL2RG;GBP1;FOXH1;YBX3;UPF1;PHB1;GAPDH;ANKRD1;CCR7;CCL19;EPOR;DHX9;RO60;DUSP1
prerank,GO_Biological_Process_2023__Response To Endoplasmic Reticulum Stress (GO:0034976),-0.29146511603633135,-1.156512860681966,0.157,1.0,1.0,67/110,49.90%,CREB3L3;DDRGK1;TMEM238L;XBP1;SCAMP5;ATP2A3;MARCHF6;ATF6;TMEM117;ATP2A1;RNF139;OS9;EIF2AK3;UBA5;CXCL8;TMX1;CREB3L1;HYOU1;DNAJB9;TP53;ERN1;ANKS4B;THBS4;ERN2;CEBPB;BAG6;PPP1R15B;USP19;BAX;QRICH1;GORASP2;RNF5;CREB3L2;ERLEC1;THBS1;SELENOK;AIFM1;ATF3;BBC3;WFS1;CHAC1;GSK3B;BRSK2;RHBDD1;NCK1;ALOX15;UBQLN1;DDIT3;VCP;TMTC3;MBTPS2;PDIA4;TMCO1;ATP2A2;TNFRSF10B;UBXN6;RNF183;TMEM259;UFC1;TRIB3;UFL1;BCL2L11;RASGRF1;HSPA5;SEL1L2;DERL1;ERP44
prerank,GO_Biological_Process_2023__Ear Morphogenesis (GO:0042471),-0.353077683978963,-1.1563174725727488,0.2571138211382114,1.0,1.0,9/24,22.93%,TMIE;OTOP1;FGFR2;NOG;HOXA1;OXSR1;TIFAB;CHD7;DCANP1
prerank,GO_Biological_Process_2023__Protein Tetramerization (GO:0051262),-0.3040077177361845,-1.1562058434678606,0.198,1.0,1.0,20/68,23.73%,ALDH9A1;CBR4;SHMT2;AQP4;CBY1;HLA-DRB1;SSBP1;RYR1;CLU;TDO2;MAT1A;CPSF7;APIP;AQP10;UPB1;HSD17B10;TRPA1;HPRT1;CPSF6;PKD2L1
prerank,GO_Biological_Process_2023__Phosphatidylglycerol Metabolic Process (GO:0046471),-0.37092436040174437,-1.1561635394178331,0.2721649484536082,1.0,1.0,5/18,14.29%,PLA2G2F;PLA2G4A;LPCAT1;CDS2;TAFAZZIN
prerank,GO_Biological_Process_2023__Epithelium Development (GO:0060429),-0.28588690952613216,-1.1561362090787763,0.131,1.0,1.0,61/150,34.13%,TBX5;KRT28;AKR1C2;KRT12;UPK3A;EHF;TNC;DLL1;HAND1;CBR1;KDR;SOX9;KRT32;KRT4;KRT25;GRHL2;SULT1B1;UPK1A;KRT19;NKX2-5;KRT24;FGFR2;PPP2R3A;STAT1;CCM2;TAGLN2;LGALS3;TAGLN;MEOX1;KRT36;OXSR1;LHX1;KRT3;MTHFD1;KRT40;BDH2;FN3K;SOX18;VCL;LOC100653049;KRT34;SOX17;KRT37;FGF8;RHCG;ANXA4;DMBT1;ANXA7;PTCH1;GSTK1;PROX1;SOX8;DAG1;KRIT1;CD34;DNPH1;DHRS9;IFT122;PDCD10;PPARG;HNRNPH3
prerank,GO_Biological_Process_2023__Regulation Of Lipid Biosynthetic Process (GO:0046890),0.1949471329808864,1.15608573942865,0.0,0.9662543908675746,1.0,27/27,80.53%,SORBS1;THRSP;MLXIPL;INS;ASAH1;PPARA;RPTOR;CREB1;PDK4;GPER1;MID1IP1;SIRT4;ZBTB20;PCK1;C3;MTOR;GUCY2C;CEACAM1;APOE;AVIL;NR5A1;CREBL2;HSD17B13;ASXL3;NR1H3;MLST8;EIF6
prerank,Reactome_2022__RAC1 GTPase Cycle R-HSA-9013149,-0.28120145827753473,-1.1553097178326637,0.117,1.0,1.0,96/175,45.98%,CYFIP2;NCKAP1L;VAV3;WASF1;ARHGEF18;PIK3R3;WIPF2;CYBB;GIT1;PKN2;ARHGAP44;NGEF;DOCK4;ARHGAP5;MPP7;ARHGAP31;PLEKHG2;NOXO1;WIPF1;RAB7A;LAMTOR1;ESYT1;PLEKHG1;ARHGAP24;ARHGAP26;PKN1;CYBA;NCF2;PAK4;ARHGAP29;YKT6;FAM13B;LBR;SPATA13;PARD6A;TAGAP;SH3BP1;CDC42EP4;PREX1;NOX3;TRIO;ARHGEF15;PLEKHG4;SYDE2;DOCK1;KALRN;ARHGDIB;DOCK11;ARHGAP23;ARHGEF6;MCAM;VANGL1;WIPF3;ARHGAP12;ARAP1;BAIAP2;WASF3;TIAM2;SOS2;FARP1;ARHGAP17;DOCK9;ARHGAP42;PLD2;ARHGEF11;ARHGAP39;ARHGAP22;ABL2;KTN1;ARHGEF39;DOCK7;CDC42BPA;PLEKHG6;VAMP3;ARHGAP1;NHS;WAS;ALS2;DOCK3;ARHGAP35;SWAP70;GARRE1;DOCK2;CYFIP1;SLC1A5;SNAP23;FARP2;ARHGEF7;SRGAP2;VAV2;DOCK6;ARHGAP30;FMNL1;ARHGAP9;JAG1;REPS1
prerank,WikiPathways_2019_Human__Fluoropyrimidine Activity WP1601,-0.3337379157562802,-1.1550844491768555,0.2598187311178248,1.0,1.0,22/33,48.41%,MTHFR;GGH;XRCC3;TYMS;UCK1;RRM2;CDA;TP53;TDG;UPB1;DPYS;ERCC2;UPP2;DHFR;UMPS;CYP2A6;SLC29A1;SMUG1;CES2;DPYD;TK1;ABCC3
prerank,GO_Biological_Process_2023__Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),-0.29851017198368496,-1.1550077927337636,0.191,1.0,1.0,57/83,58.32%,EIF3E;ZFP36;SAMD4B;XRN2;PYM1;GSPT1;CNOT6L;PAN2;PDE12;CNOT8;SMG8;EXOSC5;CNOT4;POLR2G;CNOT1;PATL1;DIS3L2;NCBP2;RC3H2;EXOSC7;EXOSC9;NBAS;DCPS;CNOT7;ZC3H12A;DHX34;DCP1A;CNOT10;SMG7;SMG9;THRAP3;MAGOH;TENT2;EXOSC6;MAGOHB;CNOT2;UPF2;EXOSC10;XRN1;UPF1;EIF4A3;UPF3B;HBS1L;TENT4B;PNRC2;CSDE1;PATL2;CNOT9;PELO;ATM;ZFP36L1;RBM8A;NCBP1;CNOT6;CNOT3;SMG1;SMG6
prerank,Reactome_2022__Signaling By CSF3 (G-CSF) R-HSA-9674555,-0.3399035258580507,-1.1549009324547819,0.2717171717171717,1.0,1.0,15/30,39.89%,UBE2D1;UBE2D2;ELOB;STAT1;UBA52;CUL5;RNF7;CSF3;TYK2;NRAS;SOCS1;LYN;JAK1;STAT3;GAB2
prerank,WikiPathways_2019_Human__Phytochemical activity on NRF2 transcriptional activation WP3,-0.3873083300325579,-1.1548901656826542,0.28511087645195354,1.0,1.0,3/15,6.64%,HMOX1;NFE2L2;SLC7A11
prerank,KEGG_2021_Human__Pantothenate and CoA biosynthesis,-0.36100996093282045,-1.1546514336079685,0.28790983606557374,1.0,1.0,9/20,28.56%,PPCDC;ALDH2;COASY;UPB1;PANK3;BCAT2;DPYS;ENPP1;PANK2
prerank,"Reactome_2022__BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",-0.34219262608305656,-1.1545531068986932,0.2605633802816901,1.0,1.0,12/27,35.67%,BHLHE40;NLRP3;HSD17B4;KLF15;F7;BHLHE41;MBD4;HELZ2;CLOCK;CREBBP;CARM1;NPAS2
prerank,Reactome_2022__Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136,-0.368642713501265,-1.1543692548372881,0.2802874743326489,1.0,1.0,10/19,33.17%,ANAPC16;UBE2D1;ANAPC5;CDC27;UBE2S;UBE2C;UBE2E1;CDC16;CDC23;ANAPC10
prerank,WikiPathways_2019_Human__Rett syndrome causing genes WP4312,-0.31908857629931686,-1.154291576903821,0.24024024024024024,1.0,1.0,17/47,28.72%,CDKL5;HDAC1;SCN2A;MEF2C;CHD4;XAB2;NCOR1;TAF1B;TRRAP;NCOR2;GABBR2;CECR2;SATB2;HIVEP2;SMC1A;SMARCA2;HDAC8
prerank,GO_Biological_Process_2023__Cellular Response To Copper Ion (GO:0071280),-0.3694132866975104,-1.15426506459727,0.2790224032586558,1.0,1.0,4/19,7.95%,MT1H;MT2A;MT1M;MT3
prerank,GO_Biological_Process_2023__Keratinocyte Differentiation (GO:0030216),-0.32444102354722965,-1.1542458929850021,0.26104417670682734,1.0,1.0,25/42,46.62%,TGM1;SPRR2G;EXPH5;EVPL;CDSN;CASP3;EREG;TXNIP;SPRR1A;SCEL;CSTA;CERS3;DSP;OPN3;TGM3;UGCG;S100A7;KRT16;IVL;ANXA1;LORICRIN;KRT10;JAG1;PPP3CA;PIP5K1A
