"X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C4orf46P1",1.60403616,1.52027247333333,3.76615811719978,0.00339937949439262,0.0136674117615673,-2.51299556843313
"NLRP2",1.23984852,1.14380582888889,3.76403345417302,0.0034115849695371,0.0137079438408611,-2.51668650843536
"BAX",1.10687792,1.19223372444444,3.75518297535091,0.00346291981429583,0.0138882669743014,-2.53206503289768
"SEC61A2",1.17297104,1.17599073111111,3.7430936462848,0.00353434030535354,0.0141395523809339,-2.5530805786114
"IL10RA",0.675860984,0.533013871111111,3.72727123033752,0.00363013241866714,0.0144753967626413,-2.58060136479689
"ERC2",1.46018902,1.65044699555556,3.72676496268206,0.00363324158844255,0.0144753967626413,-2.58148223552288
"C7orf50",0.63867111,0.615199617777778,3.72589920087957,0.00363856494504932,0.0144846758731667,-2.58298864281288
"ZG16B",1.12353535,1.55510828333333,3.71645470592048,0.00369716532082444,0.0147088827467818,-2.5994252567336
"MAML1",0.651140388,0.71855481,3.71341227962979,0.00371625054440585,0.0147641758832342,-2.60472142141993
"BCL2L1",1.280411326,1.14792477888889,3.7131457353404,0.00371792744618869,0.0147641758832342,-2.60518544406651
"PAQR6",0.604689796,0.549954212222222,3.70957419511472,0.00374047284487432,0.0148354463847412,-2.61140355031903
"ICAM3",1.038034426,1.02690992666667,3.706128963856,0.00376235531599189,0.0149130705491988,-2.61740257575915
"TBL1Y",0.77246571,0.783819726666667,3.70497132936477,0.00376973782883713,0.0149315502631731,-2.61941849344883
"B2M",0.92124978,1.08992407111111,3.70467261019379,0.00377164527025757,0.0149315502631731,-2.61993870111125
"ZNF788P",1.462592608,1.65718397111111,3.70275767395942,0.00378389670407278,0.0149708678303996,-2.62327363052823
"KIF1B",0.635674474,0.516897622222222,3.69898264644897,0.00380816971329466,0.0150300422996272,-2.62984869948044
"NOC3L",0.665382938,0.688045331111111,3.69591133456274,0.00382803701136091,0.0150899956226707,-2.63519879365198
"USP46-DT",0.73326072,1.01666631111111,3.69257825285,0.00384971925931989,0.0151662016974306,-2.6410055925505
"JPT2",0.991980545,0.955770162777778,3.69207356954524,0.00385301339102321,0.0151699178842421,-2.64188490170131
"WDR33",0.718435292,0.821338335555556,3.68930958027362,0.00387110620134583,0.0152318587300516,-2.64670089660892
"ENSAP2",0.824779124,0.642570597333333,3.68446710140229,0.00390301724527503,0.0153107438548452,-2.65513968264559
"TMEM19",0.755495268,0.769071905555556,3.68275517967522,0.00391436363098792,0.0153459225460298,-2.6581233457488
"CEP170B",0.730181132,0.731932116111111,3.68186627535277,0.00392026864914991,0.0153597411007677,-2.65967266919462
"BICRAL",0.670357126,0.611805276666667,3.67899310136738,0.00393941846440429,0.0154067074853339,-2.6646808449852
"YPEL5",1.201034756,1.26391284222222,3.66688141084982,0.00402121522513973,0.0156920647603626,-2.68579837132648
"GK",1.061035066,1.11272531777778,3.66656507493643,0.00402337504360785,0.0156920647603626,-2.68635004968076
"CLCNKA",0.786768094,0.621559722222222,3.66505188871315,0.00403372312797851,0.0157088807150545,-2.68898907953059
"LSR",1.51832122,1.43772940555556,3.66111549828686,0.00406077191914827,0.0157951544269221,-2.69585490996488
"TMEM238",1.11876106,1.15685335,3.66012692258956,0.00406759436273691,0.0158121604956273,-2.69757933187251
"ENSG00000264845",0.749648368,0.636324294444444,3.6538372959345,0.00411127987021151,0.0159531503322158,-2.70855207646545
"BORCS5",0.80726395,0.896915222222222,3.65226206279168,0.00412229678572154,0.0159862369617643,-2.71130057996012
"CYB5R3",0.830938922,0.801107043333333,3.65081292774229,0.00413245879490838,0.0160064565447442,-2.71382920047032
"KRT18P55",0.58375665,0.715983503333333,3.64926750013968,0.00414332464323761,0.016029300912957,-2.71652598661622
"LRRK2",1.28746758,1.03576432888889,3.64815921228911,0.00415113519154199,0.0160306854524359,-2.71846005038267
"LRRC75B",0.969021408,0.994269522222222,3.64677736423131,0.00416089499016958,0.0160587651743806,-2.72087160764129
"SLC38A1",1.081999102,1.17557847844444,3.6461052053201,0.00416565094131968,0.0160675107736616,-2.72204468038638
"AP1G1",0.64733543,0.507864631555556,3.64235965823012,0.00419225634089664,0.016160472023779,-2.72858203264503
"AMPD3",0.651218226,0.707434873333333,3.63971366874696,0.00421115735555745,0.0162139608683844,-2.7332007692439
"DHRS13",0.812928786,0.572156965,3.63741576067785,0.00422764350818317,0.0162677302076959,-2.73721225272023
"CAST",0.581379324,0.574469038888889,3.63660013924065,0.00423351117207806,0.0162806004728366,-2.73863616874727
"CBLB",0.782735626,0.837013036666667,3.62788605073653,0.00429672995175154,0.0165138763422589,-2.75385175740649
"IKBKG",0.819520934,0.695908955555556,3.62427509891303,0.00432321220723283,0.0165958883838629,-2.76015812941504
"ARF3",0.647615236,0.541427397777778,3.62104237543159,0.0043470638829596,0.0166775286782035,-2.76580459281778
"MAP3K7CL",1.562759204,1.47429719666667,3.61926315984878,0.00436024934569248,0.0167181752987246,-2.76891253542171
"CX3CL1",0.863488332,1.02464122333333,3.61820799334779,0.00436808854652516,0.0167382870491252,-2.7707557926444
"PNKD",0.742565342,0.481966331777778,3.61475585625507,0.0043938377337172,0.0168070153501346,-2.7767867394441
"CMTM6",0.7866869,0.838942421666667,3.61038499408775,0.00442666507044251,0.016922553139553,-2.78442370207408
"CRYZ",0.793791012,0.787734034444444,3.60627596877739,0.00445775727778818,0.0170011274902879,-2.79160416877958
"PHF8",0.641977402,0.833039545555556,3.60097873776868,0.00449817404020139,0.0171148095998936,-2.80086242123227
"BET1L",0.737802304,0.574995142222222,3.59907948485321,0.00451275707903512,0.0171601776258183,-2.80418223093481
"BTNL3",1.73218258,2.31378236666667,3.59765021137862,0.00452376370900698,0.0171919005973039,-2.80668067042543
"TRPC4AP",0.969540974,0.789190285555556,3.58996215418047,0.00458344642751233,0.0173982234098453,-2.82012171184502
"PSTPIP2",1.27431104,1.07781000888889,3.586431620293,0.0046111263141514,0.0174724592514498,-2.82629523772184
"SPHK1",0.883986856,1.04396988444444,3.58431243069543,0.00462782400122776,0.01752543913141,-2.83000119908126
"SARNP",0.658166132,0.62768269,3.58262785427123,0.00464114183303279,0.0175608193852296,-2.83294729823669
"TP53INP2",0.75622454,0.695459527777778,3.58244253849974,0.00464260930903483,0.0175608193852296,-2.83327140011974
"GPANK1",0.735763926,0.73932107,3.57657412112827,0.00468932896990106,0.0177064013123297,-2.8435357275905
"TP53BP1",1.29209728,1.19228318888889,3.57129393418499,0.00473178087148177,0.0178353866610233,-2.85277275938022
"RAP2C-AS1",0.821193132,0.629214825555556,3.57048544503748,0.00473831597577843,0.0178495931066539,-2.8541872405726
"MTRF1L",0.830014792,0.592859261111111,3.56988115386978,0.00474320661580762,0.0178528674922298,-2.855244492355
"AKIP1",0.617525102,0.636396412222222,3.56441299497672,0.00478769927122369,0.0179999254807212,-2.8648123040919
"DUSP10",1.303505894,1.33454699111111,3.5642074082091,0.00478938045101477,0.0179999254807212,-2.8651720560818
"EEF1A1",0.867864988,0.78135861,3.55795402195872,0.00484080979795926,0.0181720451577842,-2.87611576454637
"PRICKLE3",0.656536686,0.787498743333333,3.55199795389909,0.00489032441087869,0.0183268779336583,-2.88654100391735
"VWDE",1.047870544,1.23382186222222,3.55196790772777,0.00489057551553689,0.0183268779336583,-2.88659359994619
"WFDC2",2.243226312,2.72878125111111,3.54987503931403,0.0049080990361453,0.0183818706211524,-2.89025729168484
"PITPNA",0.607569124,0.546386191111111,3.54929546763044,0.00491296322639106,0.018389415139154,-2.89127190538417
"CD164",0.662406736,0.678093913333333,3.5476975923979,0.0049263995636363,0.0184290181937073,-2.89406927513072
"ZNF542P",0.747726426,0.798687775555556,3.546014126394,0.00494059667606059,0.0184714196701153,-2.89701662406623
"CFAP418",0.866138452,0.935521647777778,3.54260151323825,0.00496950590383585,0.0185687444108007,-2.90299172782636
"IRF3",0.832534026,0.79978795,3.53556131997619,0.00502969848846384,0.0187827802928571,-2.91532011527094
"TRIM33",0.83335934,0.693852536666667,3.52994825286628,0.00507822830140009,0.0189420851034305,-2.92515111047819
"MYH9",0.939875786,0.797630406666667,3.52909150575755,0.00508567802158331,0.0189589140804605,-2.92665179038519
"CDK2",1.033982458,1.33034896111111,3.51862115756231,0.00517763786783425,0.0192683374631686,-2.94499445196824
"CFH",0.778807632,0.785065378888889,3.51723282053457,0.00518995966085311,0.0193030603409136,-2.94742701568422
"GAK",0.6891695,0.602611754444444,3.51163549779357,0.00523994475095814,0.0194665304996735,-2.95723521139948
"ERAP2",1.7231889814,1.30462328855556,3.51016693325088,0.00525314134754015,0.0195043274543594,-2.95980881348358
"NAGS",0.658375546,0.48340188,3.5079237202055,0.00527336518183463,0.0195569112174591,-2.96374014340863
"IFRD2",1.17294484,1.30917868666667,3.50617440383879,0.00528919197410305,0.019593085998213,-2.96680605324951
"FBXO46",0.638010594,0.749313885555556,3.50311077635581,0.00531702800914142,0.0196758664665732,-2.97217579467568
"FA2H",1.126357804,0.808775458888889,3.48315583001385,0.00550207277978481,0.0203029984444007,-3.00716153887848
"ADPRHL1",0.720669548,0.693867103333333,3.48226689979565,0.0055104687564848,0.0203078554458003,-3.00872043429242
"ZNF460",0.637134744,0.669209006666667,3.48113698947913,0.00552115985909124,0.0203268094938036,-3.01070197761895
"ZBTB21",0.831985664,1.03942972444444,3.47779457505214,0.00555291076839368,0.0204292663560116,-3.016563933644
"C5orf22",0.70004006,0.566597040333333,3.47625653652254,0.00556758434961026,0.0204715793777977,-3.01926151181617
"NRF1",0.635785014,0.543391874444444,3.47322876759804,0.00559658747882653,0.0205665028478745,-3.02457221868561
"RAF1",0.606768038,0.42594094,3.46775405014961,0.00564942584676871,0.0207488588441653,-3.03417580085643
"GTDC1",0.625829884,0.667141376666667,3.46652545934285,0.00566135383273171,0.020769025743387,-3.03633111961828
"LAT",1.43815498,1.43900564,3.45285966091998,0.00579579272535877,0.0212260218256187,-3.06030896806928
"EMC7",0.7329422,0.771830983333333,3.44773717121262,0.00584702902025505,0.0214015191535484,-3.0692986362211
"SPRING1",0.582636932,0.313502049444444,3.4424448787641,0.00590045359059589,0.0215725932125299,-3.07858730334443
"G6PD",0.812803848,0.693923052222222,3.42797655463309,0.00604908725943173,0.0220990196772081,-3.10398615831741
"POFUT2",0.6612712852,0.651554422888889,3.42681998581223,0.00606113379194996,0.0221224526919983,-3.10601680219968
"KBTBD8",0.795284276,0.781423573333333,3.42506684276396,0.006079441168233,0.0221602597002599,-3.10909496586736
"ARL17B",0.64847537,0.580293288888889,3.42484187771562,0.00608179450320166,0.0221602597002599,-3.10948996629918
"PGAM1P5",0.668475724,0.560072578888889,3.41696894006805,0.00616474536890954,0.0224245219084404,-3.12331455759953
"PRKD2",0.6354940454,0.505189898222222,3.41552278319588,0.00618010842070252,0.0224677406415737,-3.12585417509998
"TNFRSF10B",0.616835026,0.76154614,3.41089604507577,0.00622952493607652,0.0226346421241564,-3.13397970528392
"DNHD1",1.459353768,1.59661115222222,3.4062809328604,0.00627922209997601,0.0228023749077913,-3.14208548536974
"APPAT",1.094117626,1.25130715555556,3.39881407035789,0.00636049272545047,0.023063338163971,-3.15520132985176
"TMEM216",0.732741172,0.737208154444444,3.39869410743484,0.00636180721088927,0.023063338163971,-3.15541206316507
"SH3GL3",0.73487921,0.613230389333333,3.39729635715137,0.00637714355657427,0.0230988268198126,-3.15786745764566
"ARMC8",0.596184636,0.735999158888889,3.39288687652419,0.00642577456217496,0.0232430063058941,-3.16561386049132
"RYK",0.707535166,0.546669746666667,3.3883795776436,0.00647587832362654,0.0233980082991949,-3.17353268312912
"FAM131A",0.662690352,0.516433135333333,3.38694455313404,0.00649191435621125,0.0234297110406215,-3.17605398170058
"SEMA4D",1.06815194,0.586568245111111,3.38477551279197,0.00651623029904719,0.0235043231524603,-3.17986503450903
"RYBP",0.619951822,0.643852347777778,3.37804882168185,0.00659223627425493,0.0237386722532182,-3.19168479881918
"CTNNB1",0.611756138,0.593713022222222,3.36824586494691,0.00670463528440502,0.0241032518395041,-3.2089121404117
"NKIRAS1",0.666361711,0.573422428333333,3.36504292915737,0.00674178456584986,0.0241827325199717,-3.21454138613046
"FTHL17",0.8063800848,0.945606443777778,3.36014143745747,0.00679904414697881,0.0243610393561656,-3.22315637600347
"NCS1",0.723400582,0.677139933333333,3.35901412421416,0.00681228396289421,0.0243949325263908,-3.22513785287914
"INPP5B",0.880322934,0.838563173333333,3.35822379503046,0.00682158182031203,0.024414679692997,-3.2265270313073
"CDS1",0.888523874,0.77365346,3.35676379341439,0.00683879233332722,0.0244627089395568,-3.22909334586203
"SAR1B",0.812466614,0.988686666666667,3.35623410482578,0.00684504731845547,0.0244715181972261,-3.23002441710727
"SEPTIN10",0.856505586,1.17578548555556,3.35314367063964,0.0068816588684634,0.0245751769110096,-3.23545682208538
"TRIAP1",0.781531892,0.631525031111111,3.3517982734246,0.00689766015518259,0.0246186952330715,-3.23782184687881
"IL2RB",0.946311484,0.804400817333333,3.34757665198679,0.00694811768101686,0.0247713830914927,-3.24524314519649
"RYR1",1.10280132,0.827709306666667,3.33967598300356,0.00704356773031264,0.0250701282756246,-3.25913297875672
"APBB1",1.301828868,1.61844884888889,3.33523724003359,0.00709778238951945,0.0252352560658782,-3.26693711853883
"PDE4D",1.319834866,1.16967019,3.33352615982183,0.00711879558211081,0.0252821067096098,-3.26994562359527
"JOSD1",0.69044515,0.666770833222222,3.3283859695489,0.00718230498567417,0.0254936271026157,-3.27898370324739
"SPDYE3",0.896847006,1.05233057444444,3.32160957887391,0.00726691916136424,0.0257232196095905,-3.29089950383775
"C7orf25",0.7373343468,0.340893953777778,3.3186918656905,0.0073036655778376,0.0258249610815266,-3.29603035124645
"UBC",0.617960744,0.851722086666667,3.31713761008039,0.00732331795738968,0.025866103327332,-3.29876359671304
"SLC1A3",0.91822988,0.981142473333333,3.31665100795384,0.00732948180418923,0.025873712298924,-3.29961932236897
"UBQLN1",0.720037452,0.839732214444444,3.31525012908986,0.0073472566058574,0.0259148215728779,-3.30208289358607
"SAA4",1.498275322,1.63610871555556,3.31088310540605,0.00740295081732445,0.0260617793912682,-3.3097629080782
"CA11",0.920062832,0.637748881777778,3.30941486934026,0.00742177277335257,0.0261137948235791,-3.31234507432323
"NPM1P7",0.787863542,0.779515272222222,3.30736218510951,0.0074481692491784,0.0261923902806257,-3.31595515916755
"RAB11FIP4",0.937546137,0.679749374444444,3.30288086503937,0.00750613145961085,0.0263531372735956,-3.32383674819466
"AP4E1",0.637125774,0.727756816666667,3.2810664962491,0.00779495103589153,0.0271983539721404,-3.3622071302384
"A1BG",0.7514548308,0.746305599333333,3.27286964528371,0.0079063952113782,0.0275188610027096,-3.37662648276956
"ABCD1",0.8587085704,0.771081714222222,3.26514148483518,0.00801296030775512,0.0278597159838059,-3.39022197215469
"NUP98",1.06348342,0.736400488888889,3.25624976217596,0.00813738953179749,0.0282110829207318,-3.40586506790039
"THAP6",0.736503982,0.637057411111111,3.25418708889278,0.00816653551996422,0.0282869853517601,-3.40949399099445
"ZNF672",0.592037388,0.52708763,3.25150451219174,0.00820460062357678,0.0283731446001827,-3.41421357354752
"RAP2C",0.894611644,0.841331001111111,3.24809567990786,0.00825323297130536,0.0285260376881808,-3.42021095977592
"KRT18P51",0.59026975,0.633423057777778,3.23117317188107,0.00849905749309123,0.0292347643938794,-3.44998476827018
"MYOF",0.730492008,0.693289013333333,3.21281295433045,0.00877424012225568,0.0300372262646769,-3.4822891193423
"TPRA1",0.73638974,0.481914101111111,3.20651949576397,0.00887064619157373,0.0302709042169356,-3.49336236214684
"ARHGAP5",0.70867805,0.653896007777778,3.1984823313546,0.00899533707752752,0.0306343322325595,-3.50750356232837
"LINC00482",0.680334768,0.888042286666667,3.19843126256844,0.00899613506596935,0.0306343322325595,-3.50759341623718
"WASHC2C",0.673444366,0.654774236666667,3.17781561616023,0.00932424227768746,0.0316706133544617,-3.54386521159678
"DPP9",1.361918244,1.06223517555556,3.1751978223467,0.00936676994532123,0.0317548576773826,-3.54847088449316
"RWDD2B",0.875899688,0.799606429444444,3.17442755343289,0.00937932104960347,0.0317548576773826,-3.54982606555188
"ADPRS",0.65886192,0.40971544,3.17038776649992,0.0094454284225326,0.0318783209260475,-3.55693344190946
"MTSS1",1.00376387,0.968430098888889,3.16580478577593,0.00952099988622288,0.0320830351257422,-3.56499633568086
"INSIG2",0.704173648,0.584204454444444,3.15967489796728,0.00962304342642777,0.0323761726959011,-3.57578044768117
"PTAFR",0.786675648,0.485028153333333,3.1592993423268,0.00962933136575177,0.0323804457025514,-3.57644113947032
"STOML1",1.091466706,0.744489781111111,3.15306890157188,0.00973426067645091,0.0326992109032471,-3.58740176669832
"POC1A",0.980320448,0.672414724444445,3.15124344234635,0.00976522401495234,0.0327691058598479,-3.59061304931665
"ZNF274",0.762274164,0.499113663333333,3.15054884498963,0.00977703206565306,0.0327916777129206,-3.59183495067504
"ELK1",0.674869164,0.539185529111111,3.14849033547367,0.00981211189156737,0.0328922379409269,-3.59545614743547
"DOCK4",0.765201006,0.764012234444444,3.14585511367263,0.0098572068258056,0.0329977912030367,-3.60009178836341
"GNG5",0.7034683194,1.071229933,3.14538604889385,0.0098652557411298,0.0329977912030367,-3.60091691561617
"RBM26-AS1",0.704037572,0.455422587333333,3.13753052208572,0.0100010514395571,0.0333478154355134,-3.61473508931756
"BLM",1.2302469168,1.24105631822222,3.13008002947864,0.0101316034697694,0.0337006377270216,-3.62784002804684
"FCAMR",0.732973102,0.572575037777778,3.12898075000281,0.0101510119993339,0.0337284350659066,-3.62977352240014
"ALPG",0.6835107794,0.802980738555556,3.12871890183039,0.0101556406838767,0.0337284350659066,-3.63023407773881
"TMEM131L",1.441912752,1.13818926888889,3.11397959591156,0.0104196793767085,0.0344634500348026,-3.65615674770147
"NCOA6",0.716926956,0.611003875555556,3.10042738079343,0.0106686109486789,0.0351786134143202,-3.67998822334193
"SLC28A3",1.08520728,0.528968601111111,3.09931403027395,0.0106893281462397,0.0352250653745077,-3.68194588226603
"RPS19",0.933524328,1.22190114888889,3.09632086765998,0.0107452277725969,0.0353322655777821,-3.68720877966302
"UGCG",0.6673147208,0.823797119333333,3.09587733737335,0.0107535362768889,0.0353322655777821,-3.68798862583326
"ZNF492",0.640517434,0.650664496666667,3.09502255481221,0.010769567049949,0.0353669293502905,-3.68949155287521
"KIAA0319L",0.8860067352,0.747697627333333,3.09265388001843,0.010814116665426,0.0354951652299053,-3.69365620860185
"ZC2HC1C",1.024927526,0.9695088,3.08045807594811,0.0110464741948381,0.0361235093112593,-3.71509713580531
"ZNF687",0.744822512,0.675072362222222,3.07906695678455,0.0110732983294383,0.0361619403440615,-3.71754258081704
"TXNDC11",0.75180989,0.578843013333333,3.07202741292026,0.0112100552659788,0.0365345892077583,-3.72991663883011
"LRRC28",0.580337532,0.534633170222222,3.07158486127778,0.011218709766119,0.0365443382739858,-3.73069451063079
"CERCAM",0.771151726,0.511876473555556,3.06663791314883,0.0113159146867747,0.0367496716022935,-3.73938939711508
"AFF4",0.6854168948,0.885378470444445,3.06175385489137,0.0114127224247555,0.0370188035777547,-3.74797309912774
"OSM",1.207080644,1.44265439111111,3.06138050962095,0.0114201570489084,0.0370188035777547,-3.74862922398718
"XBP1",0.643375588,0.676926718888889,3.05835926886776,0.011480501690968,0.0371906011103497,-3.75393867169941
"DDX6",0.5802019146,0.682949708111111,3.05625005617181,0.0115228216279272,0.0373089653612714,-3.75764519118756
"CDV3",0.609786996,0.817338526666667,3.0402571709826,0.0118488992524557,0.038249598237167,-3.78574515174228
"LINC00662",0.90088282,0.86923558,3.03688631123009,0.0119188125905039,0.0383984511465411,-3.79166682495851
"SLC27A3",0.886991702,0.764091816666667,3.03073360596649,0.0120475026565972,0.0387164017146522,-3.80247446537477
"MDM1",0.801468834,1.00690973666667,3.02901336967997,0.0120837343677328,0.0387941979477511,-3.80549594670086
"MXRA7",1.228604068,1.17177864666667,3.02787282104843,0.0121078175094321,0.0388328759385514,-3.80749918872607
"MAFK",0.583390808,0.437157631333333,3.02335608205243,0.0122036688027248,0.0391208518549346,-3.81543187248686
"CAPN5",0.83827419,1.18837626111111,3.02149189946417,0.0122434530183197,0.0392186915516264,-3.81870569845352
"CHD8",0.649999024,0.611535801111111,3.00835579392258,0.0125275443159778,0.0400160168007303,-3.84177133545089
"CD8A",0.912285802,0.820786682555556,3.00689098506716,0.0125596341848756,0.0400827494535125,-3.84434298169534
"NOL4L",0.7142887892,0.760431549555556,3.00234267750091,0.0126598060947766,0.0403771587889322,-3.85232753961305
"BICD1",0.919758214,0.772023967777778,2.97440856878923,0.0132930024891413,0.0420077106084371,-3.90134699412571
"H2BC15",1.112600236,1.47812422,2.95986654260539,0.0136352095896208,0.0429000524045945,-3.9268518074295
"H1-2",1.24341104,1.37306698888889,2.95845130085099,0.0136689850378391,0.0429853608426783,-3.92933341341451
"NKAPL",1.54336452,1.54961007888889,2.94942100380997,0.0138864959036802,0.0435632270619582,-3.94516555567129
"GTF2B",0.699288364,0.686873542222222,2.93992028079885,0.0141191109745416,0.0441427437590682,-3.96181794080944
"CCDC191",0.719115454,0.861403354444444,2.93602098428849,0.0142157154827682,0.0443907904076111,-3.96865104575762
"TBL1X",0.790867418,0.701247846666667,2.9302783789914,0.0143592031555403,0.0446827174980103,-3.97871284891538
"ADAMTSL4",0.661430164,0.607125697777778,2.92495189531068,0.0144935988814211,0.0450299439488736,-3.98804391629142
"SEC24A",0.771250158,0.600507316666667,2.91858537220847,0.0146559014623086,0.0454466757021997,-3.99919483734974
"TCN2",0.665673262,0.413585876666667,2.91694114882459,0.0146981147186728,0.0454901363451298,-4.00207430274446
"TAB3",0.707037356,0.659315901111111,2.91509424888723,0.0147456775747293,0.045615463753465,-4.00530851920465
"EEF1A1P12",0.8043998822,0.646488833444444,2.91095607964655,0.0148528109025463,0.0458660910294632,-4.01255438220406
"OR1F1",1.0582768,0.705997096666667,2.9108669752692,0.0148551263368322,0.0458660910294632,-4.01271039122083
"UNC93B1",0.7106203028,0.547756829333333,2.90828338368865,0.0149224209924706,0.0460518329337221,-4.01723368314659
"PSEN1",0.728523836,0.671279434444444,2.90401580403268,0.0150342516614484,0.0462862719328848,-4.02470437674805
"NCOR1P1",0.69244672,0.531416632222222,2.90343542465845,0.0150495254010921,0.0463112004831889,-4.02572028502542
"BCL7B",0.837647048,0.613361294444444,2.8943689887631,0.0152901640833293,0.0469844899189162,-4.0415876462312
"CASP8",0.635895442,0.494259143333333,2.89281306555884,0.0153318487200872,0.0470677544199443,-4.04431017949165
"MIIP",0.75458335,0.598557683333333,2.88843050756396,0.0154498774574595,0.047372988627115,-4.05197788483372
"NPIPB3",0.85582333,0.918109478888889,2.88468769377595,0.0155514006644789,0.0476284710431336,-4.05852530935535
"NR4A1",1.439708608,1.52852677111111,2.88405657632409,0.0155685856441763,0.0476579948658981,-4.05962925289424
"C2orf74-AS1",0.778030972,0.896351808888889,2.88379141894994,0.0155758114322298,0.0476579948658981,-4.06009305535186
"LILRB3",0.918868828,0.790831146666667,2.8809276120684,0.0156540682176205,0.0478294044546898,-4.06510201276461
"MAP3K9",0.772729766,0.94721311,2.87471179704542,0.0158252860841105,0.0482611394616092,-4.07597192966194
"NRN1",0.760756966,0.948748747777778,2.86491674665968,0.0160989263796232,0.0489568199470822,-4.0930956766573
"RPS6KC1",0.760103026,0.642662892222222,2.85866561542874,0.0162760431051008,0.0493326942964845,-4.10402041236333
"FYN",1.030559952,1.0755893,2.85625794378778,0.0163447821920749,0.0495177837959902,-4.10822741292288
"CD48",0.9917110424,0.823944194666667,2.85461910214803,0.0163917379373127,0.0496367362315714,-4.11109077258366
