"X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GARNL3",-1.75057442,-1.6020291,-4.7340857241082,0.000704288411099423,0.00368323495952446,-0.877884844230952
"PIK3R1",-1.059254828,-1.18130763111111,-4.73403796733319,0.000704340917411,0.00368323495952446,-0.877962807197169
"KLRG1",-1.68809992,-0.915643543333333,-4.72349674838978,0.000716032444756846,0.00374134199677403,-0.89517863865243
"IQCK",-1.52128603,-1.56935699444444,-4.72288834836812,0.000716713472536997,0.00374187058113369,-0.896172714882915
"OGFOD3",-0.97336912,-1.24385203333333,-4.71672346404015,0.000723653062917805,0.00377199775041082,-0.906248354882969
"GPATCH11P1",-0.88741848,-0.805175525555556,-4.71615897430662,0.000724292031069353,0.0037722812562474,-0.907171181570142
"DIPK2A",-1.03047858,-1.34369751111111,-4.713952128345,0.000726795779329114,0.00377922092184591,-0.910779326798687
"CRNDE",-1.326070972,-1.090582215,-4.70916800969889,0.000732255024178944,0.00380454240823408,-0.918603431481297
"WDR90",-1.08250932,-0.987348869333333,-4.70659361608154,0.000735210643777268,0.00381682565108183,-0.922814910139353
"TIMP1",-1.500436432,-1.37635168555556,-4.69930838868482,0.000743643266632271,0.00385535480450202,-0.934737555203364
"PPM1J",-1.009189318,-0.829630157777778,-4.69674332303405,0.000746636614428248,0.00386681065241211,-0.93893705392558
"RPS3AP5",-0.84332085,-0.753976296666667,-4.69122863153491,0.000753115303126908,0.00389411302169706,-0.947968535210293
"CCNB1",-1.052103414,-0.852226990555556,-4.69037553968913,0.000754122816912232,0.00389620059050011,-0.949366006314693
"BCR",-1.033216,-1.10483450666667,-4.68603951301045,0.00075926580269363,0.00391284649856101,-0.956470415267201
"VWF",-1.39782858,-1.60417130444444,-4.67279689956271,0.000775203786454789,0.00397330423669003,-0.978182949321758
"SPIN2B",-0.80808582,-0.862195915555556,-4.66756698029337,0.000781595266418874,0.00399970995575019,-0.986764131281585
"MARCHF1",-1.938642728,-1.99753690444444,-4.65217563000252,0.000800730249590863,0.00408144731485769,-1.01203846004971
"HNRNPDL",-0.901159288,-0.84577115,-4.63675807992399,0.00082039480504922,0.00416251785303422,-1.0373862619663
"MECR",-1.005418412,-0.968728927777778,-4.6366723152701,0.000820505611197819,0.00416251785303422,-1.03752735158562
"ATOSA",-0.998957444,-1.11987824222222,-4.62353882763165,0.000837661824697622,0.00423955431746961,-1.05914404925494
"NAGLU",-0.96186028,-0.998712117777778,-4.61892896983415,0.000843773162370248,0.00426713810092101,-1.06673672578341
"EIF4G3",-0.963990208,-0.989264793333333,-4.61469975830674,0.000849421301907696,0.00429233802757272,-1.07370483448172
"AGAP10P",-0.793549542,-0.893351195555556,-4.61336974184309,0.000851205790208032,0.00429798979985323,-1.07589665803281
"EIF3E",-0.793359566,-0.731734697777778,-4.60117773297437,0.00086774954702891,0.00437467798982622,-1.09599914398485
"SLC25A13",-1.01568239,-1.19522263888889,-4.598429858883,0.000871524910736539,0.004390281224811,-1.10053250644996
"YPEL2",-0.831335732,-0.796222948888889,-4.58407274960267,0.000891534477147177,0.00448058565500836,-1.12423395638308
"SLC47A1",-2.154256112,-2.18205214,-4.57801997289569,0.000900115070497872,0.00452018875480371,-1.13423397532968
"PNMA5",-1.23296318,-0.938133823333333,-4.57315227854093,0.000907078889429563,0.00455154446541015,-1.14227941770847
"MAP3K20",-1.011262878,-0.88488933,-4.5726715713502,0.000907769677201745,0.00455154446541015,-1.14307410360511
"ING2",-0.872111316,-0.987165131111111,-4.57194006583618,0.000908821933763776,0.00455328256100749,-1.14428345491971
"ARL15",-1.10155222,-1.13850519111111,-4.53812101822355,0.0009589031539215,0.00477085740343519,-1.20026742671865
"PF4",-1.498743108,-1.47757682733333,-4.53627440720106,0.00096172023375285,0.00477750628822721,-1.20332840801393
"ZEB2",-0.803557018,-0.732958896666667,-4.51214884288333,0.000999337537555097,0.0049339901529021,-1.24335827922391
"FCMR",-1.46125544,-1.06620179,-4.5080159539212,0.00100593583677757,0.00496277060758845,-1.25022290906212
"TSPAN7",-1.61703384,-0.795932208888889,-4.50653012110035,0.0010083192330682,0.00496693435953364,-1.25269135600033
"ATP6V1D",-0.749493976,-0.720328116666667,-4.50492485735907,0.00101090089904839,0.00497585316671187,-1.25535852150633
"ATIC",-0.910684208,-0.95641036,-4.49811805802746,0.00102192561581203,0.00502628506008767,-1.2666716222624
"PAXBP1",-1.04116697,-0.726936287222222,-4.49076600795819,0.00103397598121413,0.0050757461595312,-1.27889733371497
"CACFD1",-0.74845064,-0.631554383333333,-4.45440610911979,0.00109581318076759,0.00533279219871288,-1.33945713739553
"CYB5RL",-1.44598466,-1.49195541333333,-4.45271642579026,0.00109877993191413,0.00534320037727344,-1.34227531946316
"CRACR2A",-0.949658492,-1.18962546222222,-4.44016530911676,0.00112108382585883,0.00543527718126747,-1.36321981236852
"RPL7AP28",-1.134810054,-1.19125015222222,-4.42522956482289,0.00114824823321995,0.00555862404273693,-1.38816831071193
"ABHD2",-1.12519472,-1.38792975555556,-4.41269725803051,0.00117157609744871,0.00564613932549403,-1.40912273894356
"RRP1B",-0.884575276,-1.01980076444444,-4.40528829588736,0.00118560150191176,0.00570946753122131,-1.42151957195327
"ARHGAP33",-1.12852938,-0.834514285555556,-4.39976809825364,0.00119616626351276,0.00574798778718659,-1.43076032391351
"DMAC1",-1.244438364,-1.24990269855556,-4.39534510608823,0.00120470264499252,0.00576702237992339,-1.43816697241741
"SPG21",-0.807752986,-0.942510176666667,-4.39420822493877,0.00120690716972359,0.00577329278445241,-1.44007114351429
"KITLG",-1.8211508,-1.68745166144444,-4.39075840205816,0.00121362274434802,0.00579682277518711,-1.44585021421762
"GCA",-1.42711498,-1.48354470444444,-4.38635582730053,0.00122225015310575,0.00582079722360989,-1.4532273562471
"GAB1",-1.47956346,-1.48977563888889,-4.38467972214339,0.00122555163781853,0.0058322158693532,-1.45603651041882
"WWOX",-0.76530456,-0.711469008444444,-4.37227854342039,0.00125027215094758,0.00594109439621852,-1.47683117091332
"LRMDA",-0.897525404,-0.945970698888889,-4.37137137406299,0.00125210097679747,0.00594540662492573,-1.4783530479788
"ENSG00000289007",-1.12367391,-0.718907663333333,-4.37038824871613,0.00125408610574297,0.00594608202818471,-1.48000245853403
"SACS",-0.978339202,-0.84778182,-4.36196754905604,0.00127122544630225,0.00600968337361788,-1.49413468158384
"MFSD4B",-0.947159398,-0.930854432222222,-4.35851476486888,0.00127832425262479,0.00603249593204812,-1.49993178691563
"VMP1",-0.93292828,-0.836021004444444,-4.34895341623227,0.00129820050959624,0.00610338458708392,-1.51599220830317
"PRG2",-1.685788992,-1.27838998444444,-4.34875682063025,0.00129861258919359,0.00610338458708392,-1.51632254607068
"NAA16",-0.63781223,-0.559032968888889,-4.33572378991016,0.0013262400062082,0.00620611077596918,-1.53823181857767
"DDX28",-0.665594872,-0.633824244444444,-4.33275796522646,0.00133261285949672,0.00623141361038575,-1.54322028340474
"MTFR1",-0.953837578,-1.04137254888889,-4.33121719280326,0.00133593631395181,0.00624243087178207,-1.5458122358939
"VAV1",-1.269880856,-1.34407466,-4.32176069362779,0.00135652581738537,0.00632033292389011,-1.56172634370367
"PPP6C",-0.946226324,-0.734523942222222,-4.32088299638085,0.00135845365960085,0.00632474853203772,-1.56320391973249
"ACTBP12",-1.31404572,-1.34646193333333,-4.31372765325033,0.00137427805713864,0.00638920482904587,-1.57525301122837
"BANK1",-1.421718076,-1.38842151666667,-4.30378507995119,0.00139658891591536,0.00647892758763609,-1.5920053164341
"FGFBP3",-1.48968042,-1.39697718666667,-4.29371298779546,0.00141957885155465,0.00656199307240844,-1.60898732225241
"SEC13",-0.777488896,-1.07782883111111,-4.28344167557445,0.00144343339400217,0.00666271508690703,-1.62631705933133
"ZNF428",-1.086603934,-1.26840252666667,-4.26457361491799,0.00148835713774904,0.00685047689721439,-1.6581821672294
"TANC2",-1.602308026,-1.01922764,-4.263841175252,0.00149013036531915,0.00685374999815003,-1.65941994395789
"ITGB2",-1.44668866,-1.62466525555556,-4.2588376949804,0.00150230322350069,0.00690481673878201,-1.66787711091712
"ADGRE2",-1.5094638,-1.8213189,-4.24231652635467,0.0015432441549072,0.00706781726871268,-1.69582190234824
"HSD17B14",-1.018597616,-1.07374816666667,-4.23287040451551,0.00156717721806531,0.00715710869651484,-1.71181314734843
"TXN2",-0.86048183,-0.915424661111111,-4.22869042036539,0.00157789181734692,0.00719077393879919,-1.71889253480376
"TYMS",-2.016319268,-2.10320716888889,-4.19820674033099,0.00165839292670027,0.00752574511673477,-1.77057860496678
"CETP",-1.692065094,-1.16375675222222,-4.19410714250301,0.00166954337656807,0.00756039537473247,-1.77753729392122
"USP2",-1.4066575,-0.727215472222222,-4.19232360900039,0.00167441890663574,0.00757715652490912,-1.78056524260465
"P4HA1",-0.942680848,-0.931150982222222,-4.17713489715714,0.00171654921987543,0.00775004404209451,-1.80636532253327
"CERK",-0.98127185,-0.967775514444444,-4.17682225259808,0.00171742801490704,0.00775004404209451,-1.80689665073556
"GPAA1P1",-1.019475368,-1.08398267555556,-4.17402204616104,0.00172532001972292,0.00778021669271277,-1.81165596552545
"ZNF211",-1.573339486,-1.17482102555556,-4.16798429269911,0.00174246625215261,0.00784109813468675,-1.82192075079689
"TSPO",-0.946549592,-0.895222338666667,-4.16567221244004,0.00174907939374641,0.00786537235389935,-1.82585254339827
"SDHAF3",-1.3767396,-1.36009990444444,-4.15103352800754,0.00179156493061516,0.00802499336886765,-1.85075937172895
"ZCCHC14",-0.911915956,-0.87138721,-4.14204930097416,0.0018181739567195,0.00811388419274615,-1.86605664239753
"FAM43B",-1.54574528,-1.09365294,-4.14029090175705,0.00182343016842656,0.00812543595220572,-1.86905162285088
"TMC5",-1.47626304,-0.691693266111111,-4.14010871559335,0.00182397566918242,0.00812543595220572,-1.86936194853462
"RPLP0P2",-0.770303732,-0.634008942222222,-4.13924869238399,0.00182655305501254,0.00812543595220572,-1.8708269105346
"MAPKAPK5-AS1",-0.922654444,-0.916898416666667,-4.13793289531748,0.00183050372660753,0.00813515189242313,-1.87306838614385
"CTSG",-1.33291984,-1.37673566388889,-4.12601376611287,0.0018667012482994,0.00827323018906322,-1.89338096028265
"SLC12A2",-1.384237866,-0.909125963333333,-4.11284291197638,0.00190757351562996,0.00844277907843629,-1.91584380378368
"SLC46A3",-1.016317948,-1.12438647444444,-4.10843739436816,0.00192145312798095,0.00849255961291856,-1.92336137514605
"TSC1",-0.622659876,-0.600254058888889,-4.10377751157724,0.00193624923860534,0.0085520987931008,-1.93131515438478
"VAT1",-0.813514312,-0.890504721111111,-4.09020584167015,0.00198002556822103,0.00872157337319475,-1.95449271402664
"CHTF18",-1.077208916,-0.98654918,-4.08411125029339,0.00200001994721099,0.00879763375552317,-1.96490705839713
"TREM2",-1.239456562,-1.50231510111111,-4.08333067275219,0.00200259599079225,0.00880296452900709,-1.96624116757139
"ITGAM",-1.70445157,-2.04027451666667,-4.08060973251958,0.0020116027511649,0.00883052554644021,-1.97089208922161
"RPSAP29",-0.818953136,-0.816501614444444,-4.07611454430623,0.00202657553657343,0.00887436516823953,-1.97857737183161
"BTK",-0.674526514,-0.848898963333333,-4.07596059291898,0.00202709038555479,0.00887436516823953,-1.97884061353515
"CMTM1",-1.48230704,-1.48433405222222,-4.06571991343874,0.00206164674135189,0.00899513618792679,-1.99635647751222
"FNDC10",-1.04240732,-1.25723124444444,-4.05538792742965,0.00209713619636048,0.00913341055176266,-2.01403906760346
"AMIGO2",-2.117352248,-1.76720182111111,-4.04031453045291,0.00215006209879086,0.00933670977355142,-2.03985515733316
"KCTD15",-2.22421016,-2.33337056666667,-4.03600890088076,0.00216543513775182,0.00939714387620207,-2.04723345349531
"PLTP",-0.840388684,-0.797065207777778,-4.03555341882524,0.00216706812155593,0.00939791034166694,-2.04801409092394
"DOCK2",-0.903024008,-1.03065162111111,-4.01533887062551,0.0022408526072325,0.00969183771747406,-2.08267940921894
"SEPHS1",-0.90779476,-1.04875221111111,-4.01219815376476,0.00225255000700643,0.00971939096574539,-2.08806885310188
"ACTG1P10",-0.8805360766,-0.704702691777778,-4.01207002526,0.00225302856580688,0.00971939096574539,-2.08828874054099
"S100A9",-2.9351161,-2.55099074444444,-4.01201130288757,0.00225324792883234,0.00971939096574539,-2.08838951732892
"TSPAN32",-1.23158863,-1.71655022777778,-4.00062316025824,0.00229621408536092,0.00989150166410816,-2.1079395528119
"HLA-DRA",-0.663134378,-0.683797826666667,-3.99105751516803,0.00233296534891931,0.0100364169310509,-2.12437038345865
"SGO1",-1.45327548,-1.61581067,-3.97204757637424,0.00240783675773812,0.0103172447527783,-2.15704901106703
"SASH3",-1.050571628,-1.18425007777778,-3.97106732634032,0.00241176488312243,0.0103272188392761,-2.15873499799388
"URM1",-0.740797322,-0.660384968888889,-3.96847694076816,0.00242217748413236,0.0103511995398054,-2.16319077359209
"TIAM1",-0.96855448,-0.92995961,-3.96793223018521,0.00242437302841203,0.0103537254482745,-2.16412782012286
"ACOT11",-0.851620194,-0.848339716666667,-3.96678953514351,0.00242898559849986,0.0103665635364548,-2.16609364704252
"C1QBP",-0.68354511,-0.680201315555556,-3.95369494399216,0.00248250152002859,0.0105600410736615,-2.18862936692657
"EIF2S3",-0.764806178,-0.642451177777778,-3.95020447429626,0.00249697332262068,0.0105920712573783,-2.1946390835209
"FAR2",-1.654584734,-1.72422735222222,-3.95019010738315,0.00249703307071453,0.0105920712573783,-2.19466382203797
"UST",-1.532981394,-0.880618068888889,-3.94990035059494,0.00249823840907016,0.0105920712573783,-2.19516276085163
"RPGRIP1L",-1.43715372,-1.0845858,-3.9458723258623,0.00251505731872716,0.0106563787772465,-2.20209949496124
"NDC80",-1.347904132,-0.78600127,-3.93853784349933,0.00254598633510227,0.0107662187551867,-2.2147340953426
"BCL11A",-0.96908541,-0.687060041,-3.93758080803902,0.00255005125617929,0.0107763462712017,-2.21638306977293
"WAS",-0.801089484,-0.809328618111111,-3.93316179153453,0.00256890861232277,0.010848931462905,-2.22399810856428
"FAM120B",-0.795940868,-0.740884673333333,-3.93031309385204,0.00258114197011881,0.0108863458386776,-2.22890803028737
"GRIA4",-1.59100288,-1.17292833,-3.92631594958555,0.00259840970924243,0.0109496503332285,-2.23579859339964
"CYTH4",-1.20986358,-1.15687735777778,-3.9260541080189,0.00259954506593926,0.0109496503332285,-2.23625002408727
"ZNF77",-0.79848164,-0.704349984444444,-3.91849377276179,0.00263255111414162,0.0110582199452102,-2.24928711284511
"TM6SF1",-0.75468797,-0.827004065555556,-3.91836165411042,0.00263313177218333,0.0110582199452102,-2.24951498386944
"IRS1",-1.41443756,-0.587789957777778,-3.9181894642547,0.00263388874256749,0.0110582199452102,-2.24981196981994
"HEXB",-1.3262098388,-1.35645273266667,-3.91389118852886,0.00265285826212067,0.0111161651723796,-2.25722630205443
"SCDP1",-0.678843024,-0.460477775555556,-3.91288222613139,0.00265733170876732,0.011127684306733,-2.2589669515312
"GNG7",-1.134728832,-0.928812673333333,-3.91028325336622,0.00266889105639832,0.0111688417554723,-2.26345107728601
"MSH2",-0.701023774,-0.765676241111111,-3.90438974979522,0.00269529797936393,0.0112608183217763,-2.2736215884684
"CORO1C",-0.9316082,-1.02588218555556,-3.90421063109399,0.00269610480507428,0.0112608183217763,-2.27393074369184
"SPICE1",-0.78146982,-0.855203577777778,-3.90166138897122,0.00270761498600888,0.0112901253168403,-2.27833098506894
"CDC6",-1.508150188,-1.37202225333333,-3.89189202390341,0.00275220137632316,0.0114432702844158,-2.29519906039278
"ZC3H8",-1.107452202,-0.967412001111111,-3.88217846505504,0.00279729208562472,0.0115749331542537,-2.31197888890864
"IGF1",-1.39825043,-0.859971216666667,-3.87864447524581,0.00281388736042052,0.0116248496394325,-2.31808572167431
"TOX",-1.41688488,-0.623064543888889,-3.87615456658171,0.00282564129246034,0.0116659393859543,-2.32238898748513
"INPP5A",-0.7183012,-0.771109426666667,-3.87462048629539,0.00283290856583146,0.0116884648179734,-2.32504057213362
"GDPD3",-1.026701342,-1.02503021222222,-3.8729771247556,0.00284071512991685,0.0117121424391121,-2.32788126404136
"PIGT",-0.698719028,-0.708135074444444,-3.87264884847457,0.00284227724463808,0.0117121424391121,-2.32844874507046
"HDAC6",-0.792046124,-0.464088415555556,-3.86801540558845,0.00286442133468001,0.0117884197225623,-2.33645939853638
"GPRC5B",-1.30336128,-1.44474213,-3.86638203847813,0.00287227027111713,0.0118131039257609,-2.33928371798357
"DDX39A",-0.689184764,-0.576614276666667,-3.84964088006631,0.00295402087094121,0.0121261429263254,-2.36824428380678
"SLC22A5",-1.196649934,-1.29244629666667,-3.84112034100525,0.00299655504473095,0.0122851141700437,-2.38299283065174
"INPP4B",-1.58129572,-1.06317421666667,-3.83290504261496,0.00303816927347625,0.0124189317388664,-2.39721860622337
"EPB41L2",-0.771912666,-0.868405338888889,-3.83264939434122,0.00303947385570399,0.0124189317388664,-2.39766137926725
"NME2P1",-1.031881706,-0.931536035555556,-3.83240087388416,0.00304074262318439,0.0124189317388664,-2.39809181224276
"PDK4",-1.463520156,-1.03770267555556,-3.81929274498565,0.00310845049262949,0.0126634034273599,-2.42080185920344
"FAM86C1P",-1.015151358,-0.963962481333333,-3.80845191043262,0.00316563130685661,0.0128719715331731,-2.43959406845256
"C15orf61",-1.47023412,-1.50058126111111,-3.79808686496299,0.00322132589258671,0.0130537974239096,-2.45757010423311
"ZFP36",-0.607378968,-0.590584124444444,-3.79787303088796,0.00322248555652999,0.0130537974239096,-2.45794104302034
"RPS6KL1",-1.2956837,-0.457333125555556,-3.79021187660195,0.00326432111287394,0.013214971230474,-2.47123319649791
"RNU6-892P",-0.821795846,-0.906774258888889,-3.78654692230951,0.00328453372812379,0.0132884615345347,-2.47759350491909
"ABLIM3",-1.94436444,-1.48592348888889,-3.78289492907715,0.0033048042855038,0.0133620940190201,-2.48393233627339
"TEDC2-AS1",-1.93280458,-1.0190515,-3.77983247017187,0.00332190281908512,0.0134204114012528,-2.48924868056047
"MALL",-1.281791928,-0.588896038888889,-3.77956738609924,0.00332338717173439,0.0134204114012528,-2.48970889249956
"BBS9",-0.689676942,-0.725642141111111,-3.77834910162502,0.00333021788990633,0.0134395847677083,-2.49182402186196
"CLEC7A",-1.95318526,-1.65937211111111,-3.7753105473508,0.00334731820254211,0.0134917204003774,-2.49709990604563
"ZNF850",-0.99022485,-0.68206867,-3.77367949057006,0.00335653503853704,0.0135204248462419,-2.4999322182971
"GNPTG",-0.67697735,-0.707007415555556,-3.75937793502859,0.00343848878379505,0.01380744749336,-2.52477518636693
"PPIAP31",-0.596411518,-0.651163314444444,-3.75708639719802,0.00345181220731903,0.013852328466312,-2.5287571769265
"DNAJC21",-0.7155035,-0.78452417,-3.75253849374715,0.00347841359602685,0.0139417409535163,-2.53666117588624
"GUSBP18",-0.695461094,-0.858968207777778,-3.75206038989466,0.00348122243923154,0.0139443379269777,-2.5374921808321
"RIOK2",-1.35243254,-0.9684451,-3.74500239116954,0.00352296306062972,0.0141027795472975,-2.54976180087227
"RTN1",-0.88644924,-0.945693546111111,-3.7426135687867,0.00353720784958351,0.0141422566625541,-2.55391534133164
"ELK3",-1.41935398,-1.50865638888889,-3.73321064884496,0.0035938618786936,0.0143598704044643,-2.57026853262269
"AICDA",-1.3473948,-0.662492656666667,-3.73166125061444,0.00360328725316244,0.0143886216860503,-2.57296378782759
"ARHGAP4",-0.63138008,-0.673681791111111,-3.72861501848203,0.00362189312188229,0.0144539742210924,-2.57826335348825
"NOTCH2NLC",-1.10918388,-0.909038644444444,-3.71520982681966,0.00370496216082212,0.0147308199776865,-2.60159222803012
"SYNGR1",-0.962995806,-1.03436098777778,-3.70961931931651,0.00374018711487297,0.0148354463847412,-2.61132498295184
"PDCD2L",-0.924347408,-1.13536591111111,-3.70124563959267,0.00379359959816684,0.0150000601758398,-2.62590706704097
"CMTM3",-1.21833306,-1.27603976222222,-3.69963781494248,0.00380394550033867,0.0150284953419866,-2.62870750577896
"SIT1",-1.48135534,-1.54172381888889,-3.69940456240872,0.00380544884376353,0.0150284953419866,-2.62911378929178
"HOOK3",-0.742675778,-0.721857278888889,-3.69631522959762,0.00382541822244018,0.0150888898468255,-2.63449518969575
"RALGAPA2",-0.745443432,-0.603122713333333,-3.68690754299131,0.00388690123936684,0.0152846884202524,-2.65088663388814
"PROS1",-1.18933019,-1.24385552555556,-3.68602847153863,0.0038926984221208,0.0152981625566051,-2.65241857946388
"BIVM",-0.75060168,-0.988208144444444,-3.68530812803225,0.00389745552841872,0.0153075353164248,-2.65367394992989
"TICRR",-1.46436776,-0.684407813333333,-3.684467022783,0.00390301776556955,0.0153107438548452,-2.65513981966468
"KLHL8",-0.827280992,-1.08862579555556,-3.68150558951627,0.00392266732873861,0.0153598132720572,-2.66030134439673
"DEPDC1",-1.46517917,-0.816356531111111,-3.68004075112315,0.00393242463196591,0.0153886817162377,-2.66285464404161
"EMC9",-0.75332222,-0.481365518888889,-3.67858086691741,0.00394217396576533,0.0154081457305171,-2.6653994471961
"DPH2",-0.807573688,-1.06771108222222,-3.66776369116081,0.00401519770394019,0.0156840622176308,-2.68425974014115
"RTL10",-0.681280802,-0.714491946666667,-3.66639428415207,0.00402454163620023,0.0156920647603626,-2.68664790525751
"TPPP3",-1.563258686,-0.925677011111111,-3.66602582422957,0.0040270596087243,0.0156924007579093,-2.68729049801764
"PTDSS1",-0.666471666,-0.749146036666667,-3.66153084895183,0.00405790900303323,0.0157935384780298,-2.69513041144179
"CHMP2A",-0.661556244,-0.576890627777778,-3.65942046378413,0.00407247711080042,0.0158172262072729,-2.69881168087404
"BEST1",-1.096829898,-1.12551631444444,-3.65191027842663,0.00412476128023207,0.0159862369617643,-2.71191440255306
"GRHPR",-0.84672813,-1.10713376111111,-3.65035690384111,0.004135662010596,0.0160092543217613,-2.71462495125268
"BST1",-0.88213751,-1.04550992777778,-3.64854444424754,0.00414841858025817,0.0160306854524359,-2.71778777676549
"VPS26B",-0.839332382,-1.10574096777778,-3.6481663578014,0.00415108478544926,0.0160306854524359,-2.71844758056721
"WDFY2",-0.636937908,-0.592659001111111,-3.64188208475745,0.0041956612694594,0.0161639415951173,-2.72941563490152
"CTSS",-0.81147176,-1.12917306666667,-3.62638760190881,0.00430769894461333,0.0165461793390416,-2.75646864035766
"TEX14",-1.2695314,-0.41359622,-3.61604201400477,0.00438422608946187,0.0167901548696127,-2.77453971761182
"SKIC8",-0.644697386,-0.832252178888889,-3.61478824440846,0.00439359542493457,0.0168070153501346,-2.776730153542
"PTMA",-0.794105346,-0.654702830333333,-3.60973391924379,0.00443157663304087,0.0169312990011917,-2.78556138245013
"COL22A1",-1.491435576,-0.872312306666667,-3.60691502628298,0.0044529068567976,0.0170011274902879,-2.79048736123933
"CAMKMT",-1.45182848,-1.00570252444444,-3.60647281048037,0.0044562626749754,0.0170011274902879,-2.79126016863088
"RBL2",-0.64667616,-0.542427274444444,-3.60398549727332,0.00447518680592599,0.0170575194675962,-2.79560715335962
"ZNF280D",-0.66056873,-0.757933738888889,-3.60261538355419,0.00448564647459528,0.0170864356489479,-2.79800179943631
"SUCLG2",-0.99607191,-0.899032541111111,-3.60229854468518,0.00448806887106256,0.0170864356489479,-2.79855557652328
"TMEM276",-0.673179434,-0.617702481111111,-3.59167900185551,0.00457004823225746,0.0173575757756076,-2.817119861806
"CHDH",-1.29335388,-0.481448086666667,-3.58835332757865,0.00459603849078594,0.0174357650682197,-2.82293483729372
"SMPDL3A",-1.7994288428,-1.55347436822222,-3.58786575158774,0.00459986173831616,0.0174400163321705,-2.82378741976546
"PIK3C3",-0.875841628,-1.07533297,-3.58033367902757,0.00465934273940409,0.0176137895122288,-2.8369597502513
"PCBP2",-0.791006092,-0.949035551111111,-3.5768613290802,0.00468703117895318,0.0177064013123297,-2.84303333527775
"HYAL2",-0.839086136,-1.05668215888889,-3.57292606561121,0.00471861654149177,0.0178065687381558,-2.84991739074965
"WASHC5",-0.650663368,-0.748151568888889,-3.57155074366799,0.00472970700250421,0.0178353866610233,-2.85232346902562
"HMGCR",-0.58969441,-0.616448622222222,-3.56024897129851,0.00482186964163289,0.0181114812557957,-2.87209926671916
"YIF1B",-0.77474118,-0.884602762222222,-3.55644966783218,0.00485326687375487,0.018208215776942,-2.87874875038747
"LDLRAD4",-1.2337188,-0.489138916666667,-3.53251013677894,0.00505601892939084,0.0188701504634813,-2.92066391744477
"CSPP1",-1.158403968,-0.930340137777778,-3.52244832503658,0.00514382695753119,0.0191646162568988,-2.93828917032866
"ZFP36L2",-1.18496342,-1.16881179888889,-3.51942836528725,0.0051704876025763,0.01925283121721,-2.94358015003677
"BEX3",-1.473231306,-1.23398621111111,-3.51536340285819,0.00520659895756321,0.0193537920928314,-2.95070264031723
"PLOD3",-0.80085278,-0.877497573333333,-3.50878957497248,0.00526554951244053,0.0195391552638176,-2.96222266804547
"RIMKLB",-1.231930684,-0.543636272222222,-3.50669264171411,0.00528449816056028,0.0195869423492794,-2.96589775820278
"SELENOF",-0.61835403,-0.526657737777778,-3.48854826508225,0.00545142282368984,0.0201593303617596,-2.99770565864169
"RIOX2",-0.64461355,-0.679821551111111,-3.48507762003158,0.00548396643549882,0.0202680615167663,-3.00379145386508
"ERMP1",-0.657451048,-0.938417704444444,-3.48423320073805,0.00549191464458925,0.0202858186614393,-3.00527222365219
"POMGNT2",-0.660246082,-0.685213192222222,-3.48105760077514,0.00552191183056527,0.0203268094938036,-3.01084120493787
"ABCB4",-1.34412838,-1.08769471111111,-3.46702058108637,0.00565654374034425,0.0207631835929701,-3.03546251966884
"MAPKAPK3",-0.674040218,-0.81845071,-3.4618522558011,0.00570696192568042,0.0209244461968271,-3.04452986424547
"FGD4",-0.9694648732,-1.08924749288889,-3.45921256516105,0.00573289103591648,0.0210075785660245,-3.0491613523114
"DYNC1I2",-1.466523844,-1.11493157666667,-3.44314689019408,0.005893338128145,0.021558793050408,-3.07735512320012
"OSBPL7",-1.12677756,-1.01854788333333,-3.42776499429266,0.00605128897716206,0.0220990196772081,-3.1043576016866
"PPIAP8",-0.601899534,-0.662241088888889,-3.42270716876701,0.00610417214839679,0.022229245413998,-3.11323823639211
"DACH1",-1.23128481,-0.429811345555556,-3.42177553227802,0.00611396480056535,0.0222523490457125,-3.11487411557029
"RAC3",-0.718224802,-0.93522506,-3.39714964361414,0.00637875552346288,0.0230988268198126,-3.15812518913676
"SRSF9",-0.6843607,-0.703574392222222,-3.39405916157805,0.00641280866593306,0.0232091162766495,-3.16355438106734
"SMIM11",-0.750477316,-0.734281652222222,-3.39134781877546,0.0064428380057494,0.0232916715132218,-3.1683177488462
"GRM7",-1.246175488,-0.938746993333333,-3.38793879354624,0.00648079963851695,0.0234026861037213,-3.17430712253467
"UCP2",-1.23342704,-1.30423619666667,-3.37915579287729,0.00657966610966415,0.0237066361840663,-3.18973960745334
"SH3YL1",-1.14982911,-1.15742260555556,-3.37175784757765,0.0066641430025545,0.0239842246489036,-3.2027400322134
"NIFK",-0.851839058,-0.818496067777778,-3.36823464349136,0.00670476506905071,0.0241032518395041,-3.2089318619755
"LPAR6",-0.741576952,-0.902823445555555,-3.36791864101996,0.00670842093657978,0.0241032518395041,-3.20948723354927
"MAST3",-0.800709818,-1.08826383333333,-3.35505916512698,0.00685894290745234,0.0245076182623422,-3.23208971530242
"PSTPIP1",-0.786865226,-0.704089484666667,-3.35139131281177,0.00690250779907991,0.0246223785668672,-3.23853723619638
"TPT1P9",-0.70759829,-0.46709791,-3.34300295933706,0.00700321076476911,0.0249540138404501,-3.25328379961258
"SLC46A1",-1.288661198,-1.13043180333333,-3.33979620684513,0.00704210524209034,0.0250701282756246,-3.25892160839349
