"gene_symbol","mean_logCPM_male","mean_logCPM_female","logFC_male_vs_female","mean_CPM","keep_for_test","pvalue","padj"
"PLBD1",8.35831114891713,7.87004474524957,0.488266403667557,297.25752434456,TRUE,0.0447803009018831,0.999730742094805
"KDM6A",3.46362271957131,4.23710229083137,-0.773479571260052,15.0187927742917,TRUE,0.0449478648014497,0.999730742094805
"LINC01355",1.40773509199338,1.89265462304573,-0.484919531052351,2.7029169332387,TRUE,0.0450907824687704,0.999730742094805
"CRH",0.973498140278111,2.44466532385188,-1.47116718357377,4.51432100367934,TRUE,0.0453443215442788,0.999730742094805
"CENPH",3.24845375583236,2.99982762556416,0.248626130268202,8.46536821951073,TRUE,0.0454759989495839,0.999730742094805
"AC103706.1",0.803591866739298,1.11156610361619,-0.307974236876896,1.43590768197609,TRUE,0.0457861831047193,0.999730742094805
"SLC6A16",0.553669304456082,1.15305465335118,-0.599385348895094,1.36666930473457,TRUE,0.0461267480657658,0.999730742094805
"KIF9",2.89273643743595,2.62745316565265,0.265283271783306,6.52514114879821,TRUE,0.0462517707525351,0.999730742094805
"AIFM2",2.18472382447316,2.68203433976857,-0.497310515295405,4.97102078506514,TRUE,0.0463858562137739,0.999730742094805
"ARL14EPL",0.869722328024764,0.124580390738569,0.745141937286194,1.15542173726794,TRUE,0.0467097038189277,0.999730742094805
"CCR1",5.38902687174768,5.73789692770097,-0.348870055953292,47.1636885871431,TRUE,0.0467944989118968,0.999730742094805
"BATF2",1.34290980602637,1.66326978637366,-0.320359980347296,2.32926674991011,TRUE,0.0468001036538553,0.999730742094805
"MAFG",4.28219920561645,4.65262196929633,-0.370422763679882,21.6609669892853,TRUE,0.0469399515607908,0.999730742094805
"PRDX2",4.69776183444361,5.52979488101054,-0.83203304656693,37.5857562993516,TRUE,0.0471050850123284,0.999730742094805
"NLRC5",2.753229660338,3.53427822341573,-0.781048563077732,8.93296090303805,TRUE,0.0472041406820096,0.999730742094805
"HLA-DQB1",10.8425898085084,10.4311501347811,0.411439673727317,1696.70459897846,TRUE,0.0473405360301508,0.999730742094805
