"","Subject 1","Subject 2","Subject 3","Subject 4","Subject 5","Subject 6","Subject 7","Subject 8","Subject 9","Subject 10","Subject 11","Subject 12","Subject 13","Subject 14","Subject 15"
"AC008676.1",3,8,10,4,5,10,10,4,0,5,41,15,58,81,8
"ADAM19",169,135,159,103,71,260,202,239,24,116,432,38,648,1077,211
"NIPAL4",1,0,0,0,0,0,0,0,0,0,2,0,2,3,1
"AC106801.1",2,3,2,2,4,6,3,3,0,1,9,0,21,53,3
"SOX30",8,2,2,4,0,2,5,1,0,5,3,1,4,4,1
"C5orf52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"THG1L",1946,1839,1855,1542,1987,1384,1342,1593,403,983,1013,1084,736,784,1816
"LSM11",390,391,366,284,354,283,345,355,34,264,305,313,252,322,358
"CLINT1",9160,9438,8712,6341,8533,7289,9173,8010,945,5700,9466,8784,3571,8505,12941
"AC025437.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC025437.4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC025437.3",1,4,0,3,3,0,0,0,0,0,1,2,0,2,1
"AC025437.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"AC025437.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC02227",1,0,1,0,0,0,0,0,0,0,0,0,2,1,0
"AC091979.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC091979.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC091939.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBF1",18,1,6,1,0,6,3,1,0,0,3,0,2,4,3
"AC136424.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"AC136424.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC02202",0,1,0,5,3,3,0,3,0,0,0,0,0,1,0
"RNF145",2889,2172,2148,1688,1697,2276,2298,2669,100,1864,1456,1192,2292,1586,2413
"AC134043.1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01932",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"UBLCP1",4662,4572,4367,3058,4484,4505,4342,4994,669,2544,3445,3460,1706,4067,5211
"AC008691.1",4,0,1,0,0,2,0,0,0,0,1,0,0,5,1
"IL12B",0,0,48,2,12,7,0,3,0,2,0,0,8,31,5
"LINC01845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008703.1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"LINC01847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRA1B",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"TTC1",10605,11612,11308,7256,11637,10086,9252,12904,2350,6302,6068,7321,3647,6293,13279
"PWWP2A",1449,1582,1596,1228,1716,1253,1612,1253,207,1053,1793,1668,926,1756,2057
"FABP6",80,130,8,17,32,9,0,2,4,15,90,18,0,85,58
"AC008609.1",2,3,1,0,1,0,0,1,0,0,11,3,0,7,1
"CCNJL",0,1,2,0,4,0,2,1,0,1,2,0,4,2,0
"C1QTNF2",2,14,41,4,12,11,19,13,9,26,4,2,1,4,6
"ZBED8",177,178,178,140,182,153,181,162,23,140,163,205,98,166,200
"SLU7",8360,9307,8990,6595,9031,8033,7101,9755,1348,5263,6347,6713,2529,6142,10658
"PTTG1",2268,2346,3651,1341,2653,2869,2286,3904,762,2773,757,902,615,1353,2722
"MIR3142HG",781,239,127,236,235,181,108,123,27,95,155,89,125,95,159
"ATP10B",6,2,1,2,1,3,0,0,1,2,6,3,0,7,1
"AC008456.1",2,0,1,1,1,0,0,0,0,0,2,0,1,0,1
"AC011363.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"LINC02159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GABRB2",3,0,2,0,0,0,0,3,1,0,2,0,0,5,1
"GABRA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC091944.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GABRA1",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"LINC01202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GABRG2",12,11,11,2,11,24,15,13,0,1,1,2,3,1,0
"AC113414.1",3,2,1,0,4,2,2,6,0,1,2,3,0,1,1
"CCNG1",3641,3683,2948,2758,4179,3325,2767,4132,851,1585,2840,3511,1363,3121,4490
"NUDCD2",5804,4927,5801,3352,5486,5320,4099,6011,1149,3919,2053,2088,1815,2444,5491
"HMMR",547,590,1350,337,720,799,958,1111,104,982,533,636,226,1088,898
"HMMR-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAT2B",5019,5034,5071,3891,5389,4925,5174,6129,1247,3099,4706,4246,2810,4826,5947
"AC008662.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008662.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC109466.1",0,5,3,1,16,8,6,45,2,1,4,3,1,2,2
"LINC02143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008415.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AC114321.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC091819.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC091819.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TENM2",0,2,4,2,0,0,1,0,1,3,0,4,2,0,2
"AC091820.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC091820.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008601.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008708.2",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"AC008464.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008705.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC011369.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008637.1",58,203,7180,1597,137,130,1706,108,1819,1242,59,3074,626,22,3625
"WWC1",19,15,14,6,11,2,10,2,1,4,60,17,5,17,9
"RARS",4989,5305,5337,3211,5294,5426,4640,6458,816,3213,3791,4168,2242,4346,5679
"FBLL1",1,0,0,0,0,5,0,0,0,0,0,3,15,0,0
"PANK3",2962,3017,3044,2125,3119,2799,3476,3131,334,2263,4430,3961,2315,5388,4431
"AC011365.2",0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"SLIT3",115,95,197,180,331,168,375,180,19,98,119,26,6,265,216
"AC011365.1",0,0,0,0,1,1,0,0,0,0,1,0,0,2,0
"AC011389.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC011389.1",3,3,1,0,0,1,4,2,2,0,6,5,1,6,2
"SPDL1",753,820,872,434,813,787,690,939,124,529,699,798,407,921,939
"DOCK2",12301,12003,13785,9632,12449,11409,13089,11410,1260,8672,12192,12862,6083,14698,15922
"AC008680.1",0,0,0,0,1,0,0,1,0,0,3,1,2,3,0
"FAM196B",1,0,0,1,1,2,1,0,0,0,13,20,4,22,0
"FOXI1",0,0,0,0,0,0,0,0,0,0,1,0,0,5,0
"LINC01187",0,0,2,0,0,0,1,1,0,1,0,0,1,8,0
"C5orf58",0,2,2,2,8,2,2,2,0,1,17,5,5,24,1
"LCP2",7398,8530,9187,5825,8815,11982,9626,10796,1579,4498,6565,6508,5947,7811,7841
"AC034199.1",5,26,28,3,9,29,28,15,12,16,7,11,21,17,20
"LINC01366",2,6,9,4,6,7,6,9,6,2,7,4,0,16,6
"KCNIP1",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
"KCNMB1",691,675,1124,598,555,1166,781,625,318,822,209,424,1431,219,689
"AC027306.1",2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"AC008619.1",13,11,3,5,8,4,7,24,0,4,1,0,0,1,8
"AC027312.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008514.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"GABRP",11,25,8,0,5,2,1,3,9,6,47,13,0,34,10
"RANBP17",106,64,114,115,147,186,67,54,17,29,121,128,28,79,262
"AC091980.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TLX3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NPM1",66280,60835,55587,46216,69343,55189,39686,64937,12121,32548,32905,49157,23917,41031,65471
"FGF18",0,0,0,4,5,3,2,6,1,3,3,0,4,1,0
"AC011410.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMIM23",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"FBXW11",4071,3704,3959,3093,3790,3383,3909,4502,667,2378,2777,2862,1349,3205,4905
"STK10",5462,5786,2869,4877,5796,6258,4702,3886,603,4404,3806,6314,2968,6053,8208
"EFCAB9",0,0,1,0,0,1,0,0,0,0,0,0,2,0,3
"UBTD2",1176,981,1184,633,910,953,1196,1131,117,805,882,812,416,922,1222
"SH3PXD2B",3400,411,1011,318,1030,3247,1768,2994,60,546,580,836,671,849,1755
"LINC01944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NEURL1B",29,36,70,7,19,20,55,20,12,41,54,36,30,39,28
"AC027309.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC022217.2",2,7,2,4,5,1,1,3,0,0,0,2,0,0,0
"AC022217.3",3,2,0,3,5,1,3,1,3,1,2,0,0,1,3
"DUSP1",64143,71152,47250,18096,27348,50712,16415,33345,4369,20197,24478,15616,24279,18935,79331
"AC110011.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERGIC1",9537,7973,7322,5794,8761,9332,8429,9648,1378,4968,4767,5029,2239,6132,10049
"AC008429.1",98,118,76,66,62,126,48,123,12,35,39,64,70,45,71
"AC008429.3",0,4,2,1,2,9,2,1,0,1,1,1,0,0,3
"RPL26L1",6189,5688,6353,4454,6796,6495,4828,8033,1895,4190,2508,2739,2924,2702,7676
"ATP6V0E1",72703,64722,76285,47782,76503,73527,53276,100601,17780,43415,24717,27737,21920,27484,76425
"CREBRF",9879,11043,10010,8499,10402,7938,10591,10817,942,5729,8977,9030,3040,8855,11815
"AC008378.1",1,4,1,1,5,0,2,3,1,2,8,1,4,2,7
"BNIP1",811,836,972,638,953,889,613,1093,174,508,462,562,427,522,1069
"NKX2-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STC2",2,0,4,36,28,8,17,10,0,0,6,10,1,2,16
"AC016573.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008632.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008663.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008663.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC008663.2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"BOD1",2382,2568,2448,2055,2901,2030,1819,2801,389,1511,1365,1643,991,1411,3029
"LINC01863",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01484",21,20,24,17,36,18,19,16,4,21,14,21,3,11,23
"LINC01485",5,17,22,14,22,1343,23,33,227,8,34,29,1,35,20
"CPEB4",12657,16551,14602,11133,18689,13738,16649,17435,1572,8125,15067,16027,5517,13832,17544
"C5orf47",1,16,6,7,10,6,6,6,3,4,10,15,9,2,11
"NSG2",3,1,14,8,9,2,3,3,1,2,5,8,4,4,3
"AC113423.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC113423.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC025752.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01411",1,3,2,4,1,0,1,0,0,0,0,1,1,2,0
"AC108112.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSX2",3,18,16,1,27,18,9,10,1,5,4,10,2,2,11
"AC113346.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC113346.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01951",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AC008413.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DRD1",0,1,2,0,0,1,0,0,0,0,5,2,0,2,0
"SFXN1",742,621,580,514,596,971,410,823,68,293,530,409,705,731,530
"HRH2",148,62,144,30,31,97,55,38,4,75,49,8,2388,56,176
"CPLX2",0,0,1,1,0,0,0,0,0,0,4,1,0,3,1
"THOC3",1256,1686,1908,877,1180,1829,1609,1327,291,731,932,897,612,1160,1335
"AC138965.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC139491.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC139491.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"FAM153B",0,0,0,1,0,3,1,0,0,1,4,0,1,2,1
"AC139491.7",1,0,0,0,0,1,0,0,0,0,2,0,4,1,0
"AC139491.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SIMC1",703,679,626,439,674,722,643,609,49,379,469,495,238,492,565
"KIAA1191",2307,2141,1845,1493,2445,2270,2498,2598,462,1511,1919,1909,983,2305,2507
"AC138956.1",0,1,1,0,0,1,3,2,0,0,1,1,0,6,0
"AC138956.2",1,2,0,1,0,2,0,1,0,0,1,3,0,5,1
"ARL10",528,442,333,322,542,414,356,438,66,325,421,432,181,608,400
"NOP16",952,1130,1114,1131,1679,1362,897,2176,535,800,529,626,699,807,1282
"HIGD2A",27052,23647,27260,17606,25278,23384,21986,22721,9849,16824,10631,12113,12072,9383,28320
"CLTB",9035,9759,9399,6867,9378,8421,6587,9491,483,7048,3537,4170,3832,4378,9790
"FAF2",2846,3159,3198,2024,3260,2974,3089,3603,335,2001,1914,2051,1131,2238,3566
"RNF44",1612,1428,1267,1013,1412,1490,1611,1397,319,938,1343,1069,1964,1240,1597
"CDHR2",0,1,1,1,1,0,0,0,0,3,2,0,0,0,2
"GPRIN1",77,71,76,26,58,39,93,62,5,64,58,30,23,83,56
"SNCB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"EIF4E1B",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"TSPAN17",1048,1101,1164,682,1163,1054,1027,1139,270,748,690,583,791,777,1031
"AC113391.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC113391.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UNC5A",1,0,0,1,1,0,1,0,0,1,2,6,2,5,2
"HK3",3923,4655,5575,3136,4290,5749,6940,4085,780,2805,2852,2823,2668,2733,5145
"UIMC1",1746,1432,1506,1189,1426,1381,1364,1516,205,946,1414,1217,853,1753,1956
"ZNF346",202,165,172,112,163,169,150,172,32,105,186,195,161,289,209
"FGFR4",1,0,1,0,0,0,0,1,0,0,0,0,0,2,1
"NSD1",7103,7141,7082,4895,6986,5926,6937,6874,1000,4047,7136,7601,2834,8863,8184
"RAB24",843,922,557,382,796,925,745,649,225,411,684,1092,1101,659,1372
"MXD3",350,383,567,230,398,427,444,459,113,454,218,264,291,312,373
"PRELID1",33308,39814,35031,27532,38484,27471,27035,36517,8547,25911,14603,17837,16414,16309,41368
"LMAN2",16525,19761,20777,12376,20203,20276,16332,24396,3710,13044,8476,8905,6783,8384,23568
"RGS14",634,781,993,466,749,493,1166,188,366,1016,428,414,1003,467,808
"SLC34A1",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"PFN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F12",152,449,420,194,302,171,388,153,89,211,131,105,45,127,330
"GRK6",2610,4969,5132,2128,3283,2348,6061,2791,495,3455,2588,1604,1433,2665,3863
"PRR7-AS1",35,40,8,6,3,0,73,19,1,32,40,23,84,83,20
"PRR7",44,71,32,10,20,22,52,26,3,30,38,8,56,37,39
"DBN1",12,24,27,8,19,19,34,13,4,19,30,7,39,61,22
"PDLIM7",2398,6203,4071,1638,2262,2041,4270,2348,1951,5208,1610,1062,2352,1289,2632
"AC145098.1",1,3,4,2,1,1,3,0,0,4,4,5,2,11,4
"DOK3",5541,6360,6374,5038,6614,6398,7392,6282,1339,2790,3709,3406,4141,4089,6352
"DDX41",2419,2686,2680,1865,3018,2603,2919,3036,576,1805,2113,1964,1846,1978,3395
"FAM193B",633,706,541,455,676,592,635,565,68,381,486,503,860,545,598
"AC139795.3",31,18,10,43,71,17,43,21,0,18,19,11,8,6,35
"TMED9",14541,20621,21821,12674,18245,18090,13470,22056,4707,10078,8691,10061,4985,8415,19048
"B4GALT7",2893,3210,3196,2008,3252,2382,1836,2719,716,1963,1139,1521,1423,1174,3715
"AC139795.2",46,38,40,30,54,56,41,48,6,29,39,31,47,41,39
"AC138819.1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"FAM153A",2,3,2,3,2,2,1,4,0,0,7,1,5,3,5
"AC140125.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC140125.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC140125.3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AC106795.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC106795.2",27,42,23,19,25,6,23,16,5,12,28,17,47,28,21
"AC106795.5",5,15,5,2,10,2,6,9,1,5,10,8,2,11,8
"PROP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM153C",0,2,3,0,1,2,1,0,1,0,0,0,0,0,0
"N4BP3",7,13,10,2,7,14,8,13,0,5,10,6,31,16,11
"RMND5B",1338,1642,1560,1325,1538,1402,1461,1680,293,1075,743,816,605,855,1579
"NHP2",8571,9284,9222,6548,9742,8449,6720,11251,3425,6586,3478,4183,4246,3628,10901
"HNRNPAB",12859,14657,13588,8692,13123,13413,11555,15311,1096,9208,11375,12409,6690,12004,19216
"PHYKPL",3921,2903,3614,2873,3690,3427,3416,3738,797,2297,2131,2175,2161,2591,3699
"COL23A1",18,1,3,1,1,0,0,0,0,0,3,1,46,1,5
"AC136601.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLK4",1636,1819,1503,1278,1534,1487,1621,1650,227,726,1552,1414,1438,1947,1806
"ZNF354A",1562,1358,1354,1071,1362,1065,1229,1358,200,848,1240,1250,536,1286,1826
"ZNF354B",840,855,797,558,851,703,770,772,71,386,993,1025,424,1068,1090
"ZFP2",4,5,1,6,5,6,4,3,1,5,11,8,5,7,13
"AC104117.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF454",7,20,9,19,14,13,14,15,0,0,14,3,1,12,8
"AC104117.3",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"GRM6",8,8,1,0,2,2,8,15,7,2,1,2,0,11,7
"ZNF879",431,402,299,335,383,318,362,400,55,239,418,497,156,364,446
"ZNF354C",500,425,362,315,444,350,460,417,32,288,754,704,140,778,536
"ADAMTS2",1,0,1,5,2,0,0,1,0,1,0,0,13,0,1
"AC109479.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC109479.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC136628.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC136628.4",2,0,1,0,0,0,0,0,0,0,1,0,2,0,1
"RUFY1",5173,5973,6698,3816,6268,4740,5463,4732,386,4124,5277,4754,1946,5291,7084
"AC136604.2",1,3,3,4,1,3,2,3,0,3,3,1,5,3,4
"HNRNPH1",9288,12139,9417,7758,10332,11329,9625,10485,1828,6389,12194,11454,19959,14426,11240
"C5orf60",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"AC136604.3",38,46,29,38,61,40,30,66,6,12,17,20,32,13,94
"CBY3",1,0,1,2,1,0,2,1,0,0,1,0,0,1,0
"CANX",29417,35132,34675,22059,36250,29908,32210,32716,3292,20635,33344,34766,12967,37203,46755
"MAML1",1288,1151,1078,852,1154,963,1192,1166,226,697,1127,1144,1084,1270,1377
"LTC4S",395,280,273,185,225,295,202,167,21,211,122,62,1638,157,255
"MGAT4B",3870,3838,3296,1990,3044,2846,3289,2719,290,2710,1320,1172,1197,1531,3569
"SQSTM1",24870,30313,26666,21130,26932,22863,21471,29677,4423,18029,14785,14897,10187,16100,35114
"MRNIP",1008,949,990,957,1130,858,912,895,113,449,906,998,622,1017,1125
"AC008393.1",100,87,65,41,81,49,47,49,9,35,56,34,38,39,83
"TBC1D9B",4179,4549,4255,2920,5367,4568,4737,4288,585,2967,3904,3923,1839,3913,5559
"RNF130",34177,23156,26055,15902,24157,28538,21242,31774,4410,15129,16092,18004,15696,15276,30141
"AC010285.1",0,0,0,0,0,0,1,0,0,0,12,12,2,21,0
"RASGEF1C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAPK9",3470,2796,2956,2001,2922,2484,2912,2835,211,1608,2780,2672,1071,3067,3201
"AC008610.1",67,25,30,25,46,43,44,30,7,23,28,9,33,12,18
"GFPT2",11,5,3,2,1,1,11,2,0,0,1,3,4,4,1
"AC034213.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"CNOT6",1482,1923,1875,1297,2082,1845,2117,2027,237,1318,2120,2136,1168,2472,2483
"SCGB3A1",2116,4812,595,40,375,156,46,3408,7,4286,1511,363,165,629,2115
"FLT4",0,0,1,0,0,0,0,0,0,0,1,1,11,0,0
"LINC02222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR2Y1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MGAT1",16606,17424,16139,12592,18432,19453,17751,17520,3034,10868,9567,9173,9676,9794,20670
"LINC00847",1703,1532,1162,1010,1652,1211,1259,1657,249,617,946,1043,722,846,1772
"ZFP62",702,766,616,597,741,613,589,637,97,367,626,624,422,689,838
"BTNL8",168,72,65,88,125,125,2,166,65,42,37,80,12,49,15
"BTNL3",0,44,31,0,50,0,62,0,0,0,14,34,4,20,111
"BTNL9",9,22,2,5,7,17,3,6,1,5,55,7,1,2,0
"OR2V1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR2V2",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01962",22,21,14,11,33,14,24,16,3,10,9,7,8,6,25
"AC008443.5",124,156,60,56,103,83,78,96,19,34,39,50,85,30,105
"TRIM7",54,39,55,26,45,115,44,34,0,93,28,20,210,40,36
"AC008443.6",9,10,15,12,13,17,11,14,9,5,7,7,7,4,6
"AC008443.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRIM41",1693,1778,1533,1113,1888,1569,1901,1635,236,1128,1283,1203,1333,1241,1547
"AC008443.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"RACK1",136841,120510,114895,104328,149357,101224,83921,119238,39414,66767,39681,60237,68830,47514,125284
"TRIM52",1721,1835,1814,1343,1875,1522,1989,1777,181,1053,1721,1686,854,2128,1755
"AC008443.3",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"AC138035.1",17,7,20,25,8,14,10,9,3,7,14,17,4,18,16
"AC138035.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR4F3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL035696.3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AL035696.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DUSP22",3223,3883,3407,2754,4672,2816,3503,3722,802,2722,2954,3027,2171,2588,4006
"IRF4",83,66,114,41,61,150,94,107,8,76,149,20,487,441,116
"EXOC2",1716,1919,1954,1095,2466,1478,2027,1547,146,1041,2202,1917,708,2409,2221
"AL031770.1",2,3,1,1,0,3,1,0,0,0,2,6,1,7,1
"HUS1B",35,46,46,29,43,35,49,28,15,17,33,27,51,35,51
"AL357054.4",157,166,140,126,129,33,139,171,42,98,69,80,30,96,212
"AL357054.2",0,1,0,1,0,1,2,0,2,0,0,1,0,1,0
"AL357054.3",3,1,4,0,2,3,0,1,1,1,4,2,1,6,2
"AL392183.1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"AL356130.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL356130.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL033381.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL033381.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FOXQ1",6,6,0,0,1,0,0,0,1,0,12,0,0,1,3
"LINC01394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL034346.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FOXF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL512329.2",14,66,32,39,19,7,23,7,9,12,18,6,7,15,33
"FOXCUT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FOXC1",54,109,102,36,83,62,54,41,2,16,87,39,10,50,106
"GMDS",954,956,1161,741,1217,947,855,996,81,647,483,518,448,476,1062
"GMDS-DT",786,887,801,649,697,737,800,829,119,425,771,814,424,855,915
"AL031768.1",5,11,8,8,3,13,12,16,0,3,15,14,14,11,11
"LINC01600",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"LINC02521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYLK4",20,39,33,30,28,35,38,14,3,14,30,70,43,40,48
"WRNIP1",1937,1659,1923,1526,1894,1680,1877,2093,329,1269,1697,1875,1039,1992,2080
"SERPINB1",34288,32911,42359,24586,33787,27456,29002,33710,4675,21659,18644,19679,10180,20678,39486
"SERPINB9P1",76,0,41,0,74,16,4,34,8,1,26,9,19,12,30
"SERPINB9",492,199,316,176,192,454,262,262,44,229,403,84,1670,776,510
"AL133351.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERPINB6",24961,28364,23951,18079,27073,19598,18606,25368,3280,13839,9970,15424,7602,13577,24931
"LINC01011",306,196,215,242,290,162,233,187,96,143,222,258,165,220,285
"NQO2",14539,6860,9011,6047,11053,9158,5895,5492,3267,11158,1394,3488,2980,2355,8973
"AL133351.1",2,8,10,5,3,4,6,49,3,1,32,6,8,74,99
"AL031963.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RIPK1",2647,2855,2894,2010,3033,2456,2928,2559,275,1879,3428,3908,842,3814,4150
"AL031963.3",104,93,163,148,116,96,170,50,4,109,98,75,76,98,153
"BPHL",2407,2529,2425,1630,2684,2092,1635,2348,421,1372,1386,1335,542,1201,2761
"AL031963.1",5,11,4,3,10,5,2,8,0,5,5,4,0,0,3
"TUBB2A",2155,3807,3412,1255,3617,2931,1921,2815,741,3584,1250,974,500,1117,3310
"LINC02525",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"TUBB2B",62,6,77,0,22,2,21,27,8,7,17,7,8,32,6
"PSMG4",3511,2947,3658,2500,3318,3051,3038,3358,835,1987,1286,1466,1464,1260,4414
"SLC22A23",47,46,28,12,23,14,16,13,3,27,134,32,17,70,31
"AL445309.1",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"AL138881.1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PXDC1",1566,1377,1660,1332,1639,1717,1223,1477,144,776,1453,1440,583,1167,2051
"AL391422.3",184,172,183,127,195,153,114,134,12,84,141,104,60,73,205
"FAM50B",1009,993,979,755,1116,803,636,1100,188,587,475,509,324,497,1017
