"Celulas","Enriquecido_En","ID","Description","enrichmentScore","p.adjust","setSize","core_enrichment"
"Monocitos (MIM)","Femenino","GO:0070588","calcium ion transmembrane transport",0.32221306781991,0.00109140348744825,260,"CCL21/PDE4D/LCK/PDE4B/F2R/CAV1/EDN1/CACNA2D2/GP1BB/FYN/CHRNA7/ATP2A3/PLCL1/CCL3/CACNA1I/ITPR1/TMEM38A/TPCN1/P2RX5/STIM2/CAPN3/AKAP5/SLC24A4/CXCL9/ATP2B4/PLCG1/PLCH2/ANO6/CD19/CXCR3/GP9/SLC8A3/PTPRC/GP1BA/PKD2L1/GNB5/ORAI2/AKAP6/ITPR2/G6PD/CCR7/SELENON/TOR2A/CORO1A/GPM6A/RYR3/ITPR3/BIN1/PTK2B/CACNB4/JPH4/PIK3CG/PLCB2/GRINA/TRPM2/ABL1/CATSPER1/PKD1/SLC8B1/PLCG2/IBTK/ERO1A/CAMK2D/MS4A1/FLNA/CACNA1F/PRNP/HTT/CACNA2D4/LIME1/ATP2B1/ORAI3/FASLG/CYBA/SEC61A1/TRPM6/UBASH3B/TMC2/TPCN2/ATP2A2/F2RL3/CXCL11/GSTO1/CX3CL1/LETM1/CACNG8/TRPV2/P2RX1/CD4/BAK1/CACNB2/PLCE1/DIAPH1/TMEM165/GRIN2A/CHRNA10/FGF2/PPP3CA/NALF1/GRIN3A/GRIN2D/ASPH/CACNA1A/TSPAN13/PRKD1/ATP2C1/OPRM1/GAS6/PML/CACNB1/CHD7/GPR35/CACNA1E/CACNA1C/PTPN6"
"Monocitos (MIM)","Femenino","GO:0001503","ossification",0.300855655863515,0.00109514299079637,362,"CCN2/ZBTB16/IL6/LTF/AREG/MGP/LEF1/NOCT/PENK/COL1A2/CCN1/RFLNB/TNC/BMP2/VCAN/PTPRB/FOSL2/VEGFA/MAP2K6/IGFBP3/ADRB2/RUNX1/CCL3/HIF1A/EGR2/SRGN/ADAMTS7/RUNX3/IGFBP5/XYLT1/BAMBI/S1PR1/ATP6V1B1/EPHA2/RASSF2/BMP8A/EXT1/JUNB/THRA/JAG1/ANO6/NR1I3/DDX5/SMPD3/CLEC11A/FGR/LRP5/IGSF10/GALNT3/SEMA4D/CSF1/IL6R/CTNNBIP1/NOG/FGFR3/LIMD1/TNF/DKK1/LRP3/CCDC134/PTK2B/LOX/NAB1/ALPL/RBMX/TCIRG1/PRICKLE1/MAPK11/CHRDL1/CCR1/PTCH1/IARS1/IFITM1/WNT3/SMO/GABBR1/IGF1/GLI1/ID2/P3H1/ATP2B1/ACVR1B/NOTCH1/SCX/CCN3/CDK6/SMAD3/MEF2C/FGFR2/KREMEN1/ZBTB40/SUN1/ALOX5/IL6ST/MIR3648-1/MAPK14/DDX21/DDR2/ERCC2/ISG15/CLEC3B/VEGFC/KLF10/SFRP1/HGF/SBNO2/INPPL1/COL6A1"
"Monocitos (MIM)","Femenino","GO:0070269","pyroptotic inflammatory response",0.529895145723751,0.0011061600718014,48,"ELANE/PRF1/GZMB/NLRP3/GZMA/GBP5/NAIP/MAP2K6/NLRC4/CASP1/MEFV/MAP3K20/AIM2/ZEB2/SMPD1/MAPK11/NLRP1/GBP1/PYCARD/MAPK14/ZBP1"
"Monocitos (MIM)","Masculino","GO:0009152","purine ribonucleotide biosynthetic process",-0.353191580526744,0.00110847065721696,145,"PID1/VCP/ATP5MC1/ATP5F1C/PINK1/ATP5F1E/NDUFS7/AK4/SPHK2/PRKAG2/NDUFV3/ATP5MG/FAM3A/NDUFC1/NDUFS3/NME6/ATP5PB/AK2/NDUFB3/ATP5F1B/DNAJC30/NDUFA3/ATP5F1D/NDUFV2/NDUFA7/NDUFA8/NDUFS5/ATP5MC3/SDHB/NUDT2/NDUFB4/NDUFA2/PPAT/NDUFB8/NDUFS4/ATP5MF/SDHC/ATP5PD/ATP5MK/ATP5IF1/NDUFA1/ATP6V0C/ADCY5/ADK/TGFB1/ATP5MJ/NDUFB9/NDUFS8/NDUFB5/NDUFB11/NDUFS6/NDUFA13/NDUFA9/COX11/NDUFB7/NDUFA12/ATP5PF/NDUFB1/AK1/NDUFB2/NDUFA11/UQCC3/SDHD/GUK1/NDUFAB1/STOML2/NDUFA5/AK3/NDUFB10/NDUFA6/NDUFB6/NDUFC2"
"Monocitos (MIM)","Femenino","GO:0032945","negative regulation of mononuclear cell proliferation",0.426024898607839,0.00112360392475449,86,"IDO1/IL2RA/CR1/ARG1/PLA2G2D/MNDA/LGALS9B/TNFRSF21/SPN/LILRB2/CD37/IL10/HLA-E/RASSF5/HLA-G/CTLA4/FOXJ1/PKN1/VTCN1/TNFRSF14/LAPTM5/CD300A/CD86/TMEM131L/VSIR/BTLA/SCRIB/PRNP/ATM/TYROBP/BTK/TSPAN32/CRTAM/HLA-DRB1/CDKN2A/INPP5D/CD80/MAD1L1/GPNMB/LST1/ZBTB7B/RC3H1/FCGR2B/LILRB1"
"Monocitos (MIM)","Femenino","GO:0001780","neutrophil homeostasis",0.654058941415647,0.00114575146503556,22,"IL6/PDE4B/FCAR/HCAR2/JAM3/MPL/XKR8/ITPKB/PIK3CD/CSF1"
"Monocitos (MIM)","Masculino","GO:1903008","organelle disassembly",-0.427701022117823,0.00114782564062039,81,"VCP/MRRF/MTRFR/CHKA/MRPL58/GIGYF2/EIF4E2/PTRH1/ETF1/HBS1L/PLIN3/STX5/KLHDC10/KIF5B/USP21/GSPT1/KIF9/TRNT1/TPGS1/MTRES1/PLIN2/SAYSD1/TCF25/TRIM21/RCHY1/PELO/GOLGA2/UFSP2/ELAC1/MTIF3/SKIC8/KAT5/ASCC2/RNF25/DENR/KLC1/MCTS1/CSTPP1/RNF14/PLAAT3"
"Monocitos (MIM)","Femenino","GO:0051283","negative regulation of sequestering of calcium ion",0.412504759820961,0.00114851104692165,107,"CCL21/PDE4D/LCK/F2R/GP1BB/PLCL1/CCL3/ITPR1/TMEM38A/CAPN3/CXCL9/PLCG1/PLCH2/CD19/CXCR3/GP9/PTPRC/GP1BA/AKAP6/ITPR2/CCR7/SELENON/CORO1A/RYR3/ITPR3/PTK2B/JPH4/PLCB2/TRPM2/ABL1/SLC8B1/PLCG2/IBTK/ERO1A/CAMK2D/FLNA/HTT/LIME1/FASLG/CYBA/UBASH3B/TPCN2/F2RL3/CXCL11/GSTO1/CX3CL1/LETM1/PLCE1/DIAPH1"
"Monocitos (MIM)","Femenino","GO:0061041","regulation of wound healing",0.404409126321204,0.0011699768204699,110,"THBS1/TNFAIP3/MMRN1/F3/F2R/CEACAM1/CAV1/THBD/EPPK1/ENPP4/PLAUR/EDN1/HBEGF/TBXA2R/FERMT1/ANO6/INSL3/GP1BA/CLDN3/KLKB1/CADM4/HPSE/EMILIN2/TNF/TMX1/SLC12A2/CD109/ANGPT1/VIL1/SERPING1/EMILIN1/PLAU/UBASH3B/HMGB1/SMAD3/ADTRP/ALOX5/CD36/DDR2/ITGB1/F12/SRSF6/ALOX12"
"Monocitos (MIM)","Femenino","GO:0051592","response to calcium ion",0.395386457651665,0.00117266969272046,119,"THBS1/PENK/MT-CYB/CAV1/GUCA1A/EDN1/ACER1/APP/CCND1/NFATC2/ALOX5AP/FOSB/P2RX5/CAPN3/STIM1/GIPR/JUNB/SUCNR1/RASAL1/AKR1C3/ITPKB/KCNB1/CPNE2/TNNT2/RYR3/ITPR3/NCSTN/RASGRP2/SMPD1/CRHBP/TRPM2/CPNE3/CPNE4/TUBA1A/PLCG2/IQGAP1/RASA4/CAMK2D/TTN/ADAM9/JUN/CPNE5/MEF2C/DUSP1/ENTPD6"
"Monocitos (MIM)","Femenino","GO:0070527","platelet aggregation",0.45866788890004,0.00117764505546554,69,"CTSG/MMRN1/IL6/MYL9/CEACAM1/ADGRG1/PRKCQ/PDPN/TUBB1/PEAR1/PLEK/PRKCA/VCL/IL6R/EMILIN2/TMX1/F11R/SYK/PIK3CG/EMILIN1/FLNA/TSPAN32/UBASH3B/FERMT3/MYH9/IL6ST/F2RL3/PPIA/ALOX12/ACTB/SH2B3/PDGFRA/PRKCD/JAK2/TLN1/TYRO3"
"Monocitos (MIM)","Femenino","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.34866370218909,0.00120022544965129,187,"THBS1/IL1B/CCL21/SELP/F2R/ADRA2B/PDGFD/UNC5B/CHI3L1/HIP1/VEGFA/KIT/HBEGF/APP/FYN/CCL3/IRS2/IGFBP5/PRKCA/FPR2/OSM/IAPP/CD19/IRS1/HCST/AKR1C3/CCL5/TEK/PDGFRB/CCR7/ADAM8/FGR/SEMA4D/ARRB2/EXTL3/HPSE/DCN/IL33/FGFR3/HCLS1/NOX4/TNF/RET/PTPRJ/PTK2B/CD28/ANGPT1/PIK3CG/VAV1/MTDH/IGF1R/CBL"
"Monocitos (MIM)","Femenino","GO:0045429","positive regulation of nitric oxide biosynthetic process",0.55670177688408,0.00120874615025379,39,"PTX3/IL1B/CLU/PTGS2/SOD2/EDN1/KLRC4-KLRK1/APP/KLRK1/KLF4/IFNG/DDAH1/TNF/TLR5/TLR4/ITGB2/SMAD3/ASL/CD36/STAT1/KLF2/TICAM1/NFATC3/JAK2"
"Monocitos (MIM)","Femenino","GO:0051928","positive regulation of calcium ion transport",0.436558345919298,0.00123679635455665,81,"F2R/CXCL12/CAV1/CCL4/LILRA5/CRACR2A/CCL3/FFAR1/P2RX5/STIM2/CAPN3/AKAP5/CXCL9/PLCG1/TSPO/ISL1/CD19/CXCR3/AKAP6/CCL5/PDGFRB/G6PD/TOR2A/LILRA2/CCR1/ABL1/MS4A1/HTT/ATP2B1/F2RL3/CXCL11/GSTO1/UCN/CX3CL1/TRPV2/P2RX1/CD4/BAK1/CACNB2"
"Monocitos (MIM)","Femenino","GO:0002577","regulation of antigen processing and presentation",0.661184422415235,0.0012584903819245,21,"THBS1/CCL21/CST7/LILRB2/CCR7/CTSS/WAS/SLC11A1/NOD1/FGL2/PYCARD/CD74/HLA-DOB/HLA-DOA/FCGR2B/CD68/NOD2"
"Monocitos (MIM)","Femenino","GO:2000401","regulation of lymphocyte migration",0.466130306573813,0.00128794309555338,68,"CCL21/CXCL12/CD69/CCL4/KLRC4-KLRK1/APP/CCL3/CD200R1/KLRK1/SPN/ITGA4/CCL20/CCL5/ADAM8/CORO1A/MIA3/PTK2B/TNFRSF14/PADI2/IL27RA/GCSAM/ABL1/APOD/SLC8B1/SPNS2/MSN/DOCK8/RIPK3/PYCARD/ADTRP"
"Monocitos (MIM)","Femenino","GO:0090068","positive regulation of cell cycle process",0.326219834902244,0.00129207189742322,233,"EREG/IL1B/ADAMTS1/LEF1/CDC14B/E2F7/CCND3/EDN1/TGFA/PLSCR1/SMARCD3/PKP4/CCND1/CXCR5/NUSAP1/BIRC5/CDK1/NCAPH/DDX3X/AURKB/DTL/SMPD3/PDGFRB/IL1A/CEP295/LRP5/NDC80/E2F8/CCND2/RAD51AP1/RAB11FIP4/KIF14/CEP120/KIF20B/ATAD5/NCAPD3/SVIL/RACGAP1/SPAG5/STIL/SLF1/TNF/CENPV/SMC2/CDC14C/RB1/MAP3K20/CIT/CD28/DBF4/PRDM9/UBE2C/SMC6/RRM2/PLCG2/RAB11FIP3/ESPL1/SMC4/IGF1/GLI1/MAP10/DYNC1H1/NCAPG2/NCAPG/RPTOR/EZH2/MAD2L1/BUB1/DDR2/PIWIL2/FAM83D/SPHK1/NCAPD2/SKA3/MAD1L1/NUMA1/GEN1/CHEK2"
"Monocitos (MIM)","Femenino","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.316820079418348,0.00131862030183295,261,"THBS1/IL1B/CCL21/PPP1R16B/SELP/F2R/ADRA2B/CEACAM1/PDGFD/UNC5B/CHI3L1/HIP1/VEGFA/KIT/HBEGF/APP/FYN/CCL3/IRS2/IGFBP5/NLRC3/PRKCA/FPR2/OSM/IAPP/PKHD1/CD19/IRS1/HCST/RUBCN/AKR1C3/BANK1/FKBP5/SMPD3/CCL5/TEK/PDGFRB/CCR7/KLF4/ADAM8/FGR/SEMA4D/PDE3B/ARRB2/EXTL3/HPSE/HLA-G/DCN/IL33/FGFR3/HCLS1/NOX4/TNF/RET/PTPRJ/PIK3IP1/USP49/PTK2B/THEM4/CD28/LOX/ANGPT1/AIM2/PIK3CG/VAV1/MTDH/PLK3/IGF1R/CBL"
"Monocitos (MIM)","Femenino","GO:0002534","cytokine production involved in inflammatory response",0.456815814745353,0.00134708763184849,69,"IL6/NFKBIA/CD6/ZC3H12A/GBP5/CHRNA7/HIF1A/ZFP36/NLRC3/PRKCA/GPSM3/EXTL3/IL17RA/IL33/TNF/MEFV/STING1/PER1/MYD88/CARD9/STAT3/CCR1/APOD/TLR4/PYCARD/EZH2/ABCD2/ALOX5/MAPK14/PLD4/MACIR/SIRPA/ADCY7/TICAM1/APPL1/PLD3/PPARA/JAK2/NOD2/CGAS/CLEC7A/PTPN6"
"Monocitos (MIM)","Femenino","GO:1900015","regulation of cytokine production involved in inflammatory response",0.456815814745353,0.00134708763184849,69,"IL6/NFKBIA/CD6/ZC3H12A/GBP5/CHRNA7/HIF1A/ZFP36/NLRC3/PRKCA/GPSM3/EXTL3/IL17RA/IL33/TNF/MEFV/STING1/PER1/MYD88/CARD9/STAT3/CCR1/APOD/TLR4/PYCARD/EZH2/ABCD2/ALOX5/MAPK14/PLD4/MACIR/SIRPA/ADCY7/TICAM1/APPL1/PLD3/PPARA/JAK2/NOD2/CGAS/CLEC7A/PTPN6"
"Monocitos (MIM)","Femenino","GO:0045833","negative regulation of lipid metabolic process",0.435361717897408,0.00137563804869529,84,"IL1B/CH25H/CCDC3/DKK3/GFI1/CEACAM1/BMP2/HCAR2/PLIN5/TRIB3/LPCAT1/ABCA2/AKR1C3/UGT1A6/SCAP/PDE3B/ACACB/DGAT2/HCAR1/BRCA1/TNF/TMX1/PIK3CG/UBR4/APOD"
"Monocitos (MIM)","Femenino","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.307020712086537,0.00137563804869529,302,"THBS1/IL1B/CCL21/PPP1R16B/SELP/F2R/ADRA2B/CEACAM1/PDGFD/UNC5B/CHI3L1/HIP1/EDN1/VEGFA/PEAR1/KIT/HBEGF/APP/FYN/COL6A2/CCL3/PREX2/IRS2/IGFBP5/NLRC3/PRKCA/FPR2/OSM/IAPP/PKHD1/CD19/IRS1/HCST/RUBCN/AKR1C3/LRP2/BANK1/FKBP5/SMPD3/CCL5/TEK/PDGFRB/CCR7/KLF4/ADAM8/FGR/PIK3CD/SEMA4D/PDE3B/ARRB2/EXTL3/HPSE/HLA-G/DCN/IL33/FGFR3/HCLS1/NOX4/TNF/RET/PTPRJ/PIK3IP1/USP49/PTK2B/THEM4/CD28/LOX/ANGPT1/AIM2/STAT3/PIK3CG/VAV1/MTDH/PLK3/IGF1R/CBL/IGF1/LIME1/TSC2/RCN3/CD160/PIP5K1C/KDR/NYAP2/ADTRP/PECAM1/VAV2/RTN4/DDR2/PDGFC/PIK3R5/ITGB1/HGF/CX3CL1/INPPL1/COL6A1/C1orf54/TSPYL5/SEMA5A/PIK3R3/CSF3/CASS4/SH2B3/PDGFRA/FCGR3A/NTF3/NKX3-1/RACK1/CAVIN3/LEMD2/FGF2/CD40/PPARA/INPP5E/EPHA7/MTOR/AXL/IFT80/PRKD1/JAK2/FBXL2/CCDC88A/GAS6/TYRO3"
"Monocitos (MIM)","Femenino","GO:0051209","release of sequestered calcium ion into cytosol",0.413667478233001,0.00140805741197145,106,"CCL21/PDE4D/LCK/F2R/GP1BB/PLCL1/CCL3/ITPR1/TMEM38A/CAPN3/CXCL9/PLCG1/PLCH2/CD19/CXCR3/GP9/PTPRC/GP1BA/AKAP6/ITPR2/CCR7/SELENON/CORO1A/RYR3/ITPR3/PTK2B/JPH4/PLCB2/TRPM2/ABL1/SLC8B1/PLCG2/IBTK/ERO1A/CAMK2D/FLNA/HTT/LIME1/FASLG/CYBA/UBASH3B/TPCN2/F2RL3/CXCL11/GSTO1/CX3CL1/LETM1/PLCE1/DIAPH1"
"Monocitos (MIM)","Femenino","GO:0001894","tissue homeostasis",0.324951410024783,0.00140954870634804,233,"TNFAIP3/CCN2/IL6/INAVA/F2R/NFKBIZ/CD34/COL3A1/TFF3/FOSL2/ABCC6/VEGFA/ALDH1A1/ADRB2/PROM1/JAM3/PRKCA/S1PR1/CD38/IAPP/CYTL1/EXT1/SLC1A1/CUBN/VCL/PIWIL4/GJB6/CLDN3/RAC2/ADAM8/CXADR/CORO1A/CSF1/KMT2A/CTSK/GPR55/TPP1/NOX4/RB1/SLC12A2/IL10RA/PTK2B/MUC13/ALPL/ANGPT1/F11R/ZEB2/SYK/TCIRG1/PRICKLE1/VPS13B/CLDN5/GJA1/MUC4/NPHP4/LDB2/NAGLU/TUBA1A/SMO/ABCC8/TLR4/SCRIB/PLEKHM1/TSPAN12/NOTCH1/SCX/SASH3/LAMC1/TUB/ARAP1/CDHR1/DEF8/UBASH3B/PECAM1/NFIB/INPP5D/LAMA2/ITGB1/SIGLEC15/SPATA7/RAB3D/ACTB/RP1/JAM2/MBP/VSIG1/STK39/LRRK1"
"Monocitos (MIM)","Femenino","GO:0060249","anatomical structure homeostasis",0.324951410024783,0.00140954870634804,233,"TNFAIP3/CCN2/IL6/INAVA/F2R/NFKBIZ/CD34/COL3A1/TFF3/FOSL2/ABCC6/VEGFA/ALDH1A1/ADRB2/PROM1/JAM3/PRKCA/S1PR1/CD38/IAPP/CYTL1/EXT1/SLC1A1/CUBN/VCL/PIWIL4/GJB6/CLDN3/RAC2/ADAM8/CXADR/CORO1A/CSF1/KMT2A/CTSK/GPR55/TPP1/NOX4/RB1/SLC12A2/IL10RA/PTK2B/MUC13/ALPL/ANGPT1/F11R/ZEB2/SYK/TCIRG1/PRICKLE1/VPS13B/CLDN5/GJA1/MUC4/NPHP4/LDB2/NAGLU/TUBA1A/SMO/ABCC8/TLR4/SCRIB/PLEKHM1/TSPAN12/NOTCH1/SCX/SASH3/LAMC1/TUB/ARAP1/CDHR1/DEF8/UBASH3B/PECAM1/NFIB/INPP5D/LAMA2/ITGB1/SIGLEC15/SPATA7/RAB3D/ACTB/RP1/JAM2/MBP/VSIG1/STK39/LRRK1"
"Monocitos (MIM)","Femenino","GO:0035850","epithelial cell differentiation involved in kidney development",0.527115078128141,0.00145514453448581,40,"CD24/PODXL/CD34/MMP9/EDN1/PROM1/PAX8/EXT1/JAG1/GPR4/AMPD2/FOXJ1/PRKX/ACTA2/NOTCH2/SMO/IQGAP1/NOTCH1/LIF/MEF2C/ASXL1/WNT9B/STAT1"
"Monocitos (MIM)","Femenino","GO:0001822","kidney development",0.311088802994864,0.00148562769292642,267,"ZBTB16/SULF1/CD24/ADAMTS1/PODXL/EGR1/TIPARP/CD34/PDGFD/BMP2/MMP9/PRDM1/EDN1/PCSK5/VEGFA/HELLS/TACSTD2/LRRK2/PROM1/SULF2/GFRA1/PAX8/APAF1/EXT1/PKHD1/CNTRL/JAG1/MYC/LRP2/HS3ST3A1/TEK/PDGFRB/TP73/ALDH1A2/GPR4/PTK7/EPCAM/VANGL2/IL6R/SOX4/CTNNBIP1/AMPD2/FOXJ1/NOG/PRKX/GDF11/RET/ACTA2/ANGPT1/HNF1B/GCNT3/ENPEP/NOTCH2/SOX17/SERPINF1/MMP17/PTCH1/GREB1L/JMJD6/PKD1/CEP290/SMO/BICC1/IQGAP1/AMER1/ID2/NOTCH1/LIF/MAGED1/SPRY1/CENPF/ACE/SEC61A1/EZH2/SMAD3/MEF2C/FGFR2/PECAM1/ASXL1/RARA/EFNB2/PLXND1/SFRP1/WNT9B/STAT1/SGPL1/PLCE1/DLL1/CC2D2A/COL4A3/PDGFRA/BMP6/GCNT1/NKX3-1/FGF2/PPP3CA/EPHA4/WNT6/HEYL/EPHA7"
"Monocitos (MIM)","Femenino","GO:1901343","negative regulation of vasculature development",0.405305529772504,0.00149443865525457,100,"THBS1/SULF1/ADAMTS1/ECSCR/TIE1/THBS4/GADD45A/FYN/HSPG2/ADAMTS9/EPHA2/ATP2B4/CXCR3/TEK/MINAR1/KLF4/GPR4/PDE3B/HLA-G/COL4A2/THBS2/DCN/TNF/SLC12A2/SEMA4A/CLDN5/SERPINF1/ABCC8/EMILIN1/ADGRB1/FASLG/CD160/ALOX5/HOXA5/CD36/AGO1/STAT1/ROCK1/KLF2/COL4A3"
"Monocitos (MIM)","Femenino","GO:2000181","negative regulation of blood vessel morphogenesis",0.405305529772504,0.00149443865525457,100,"THBS1/SULF1/ADAMTS1/ECSCR/TIE1/THBS4/GADD45A/FYN/HSPG2/ADAMTS9/EPHA2/ATP2B4/CXCR3/TEK/MINAR1/KLF4/GPR4/PDE3B/HLA-G/COL4A2/THBS2/DCN/TNF/SLC12A2/SEMA4A/CLDN5/SERPINF1/ABCC8/EMILIN1/ADGRB1/FASLG/CD160/ALOX5/HOXA5/CD36/AGO1/STAT1/ROCK1/KLF2/COL4A3"
"Monocitos (MIM)","Femenino","GO:0048771","tissue remodeling",0.37373880431613,0.00149443865525457,152,"TNFAIP3/IL6/F2R/NPR3/TIE1/CEACAM1/THBS4/CAV1/FOSL2/ADRB2/RUNX1/HIF1A/IGFBP5/PRKCA/S1PR1/CD38/IAPP/EPHA2/RASSF2/EXT1/TIMP1/JAG1/RAC2/ADAM8/SEMA3C/IL1A/LRP5/CTSK/GPR55/LEPR/TPP1/NOX4/AGER/PTK2B/SYK/TCIRG1/NOTCH2/GJA1/IGF1/DLL4/PLEKHM1/LIF/ACE/ARAP1/CDKN2A/DEF8/UBASH3B/MEF2C/DDR2/INPP5D/IL15/RSPO3/SFRP1/COL6A1/ROCK1/SIGLEC15/BAK1/RAB3D/GPNMB/P3H4/LRRK1"
"Monocitos (MIM)","Femenino","GO:0001990","regulation of systemic arterial blood pressure by hormone",0.579214559660853,0.00149878971731007,33,"CTSG/CPA3/F2R/EDN1/PCSK5/RPS6KA2/RASL10B/ANPEP/ECE1/SUCNR1/NDST2/PRCP/ENPEP/EDN2/ATP6AP2/ACE/CYBA"
"Monocitos (MIM)","Femenino","GO:0070482","response to oxygen levels",0.310369708153506,0.00150212321487694,305,"THBS1/LCN2/CD24/EGR1/MYOCD/MYB/PENK/CXCL12/MT-CYB/PTGS2/BMP2/SOD2/NR4A2/CAV1/PDLIM1/FOSL2/FZD4/PMAIP1/MT-ND2/ITGA2/EDN1/VEGFA/MT-ATP6/KCNJ11/CHRNA7/VCAM1/HIF1A/HSPG2/DPP4/MPL/ITPR1/DDIT4/MT-ND1/AGTRAP/CD38/MAP2K1/MT-ND4/APAF1/MT-ND5/MT-CO2/ANKRD1/SLC1A1/HK2/HIPK2/GUCY1B1/SLC8A3/MYC/ATP6V0A2/CPT1A/ITPR2/CLDN3/ADAM8/PLOD2/LOXL2/FOXO1/SCAP/ANG/CCNA2/ADAM15/DDAH1/LIMD1/TNF/OPRD1/CAPN2/AGER/MT-CO1/ZEB2/STAT3/CYBB"
"Monocitos (MIM)","Femenino","GO:1903034","regulation of response to wounding",0.36404037731161,0.00151144227635755,146,"THBS1/TNFAIP3/MMRN1/F3/F2R/CEACAM1/CAV1/THBD/EPPK1/ENPP4/PLAUR/EDN1/HBEGF/TBXA2R/FERMT1/MAP2K1/ANO6/INSL3/GP1BA/CLDN3/KLF4/KLKB1/CADM4/IL10/PTPRS/EXTL3/HPSE/EMILIN2/IL33/TNF/TMX1/SLC12A2/CD109/ANGPT1/STAT3/GRN/VIL1/SERPING1/EMILIN1/PLAU/UBASH3B/HMGB1/SMAD3/ADTRP/KREMEN1/SCARF1/SIGLEC10/ALOX5/CD36/DDR2/ITGB1/LRIG2/F12/SRSF6/ALOX12"
"Monocitos (MIM)","Femenino","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.463244911389497,0.00152207833378644,68,"IL7R/CEACAM1/TBX21/ZC3H12A/CD69/KLRC1/KLRD1/CR1/IL4R/ARG1/SLAMF1/JAK3/SPN/IFNB1/PTPRC/CR2/HLA-F/HLA-G/FOXJ1/IL33/IL27RA/NCKAP1L/SUSD4/LGALS1/C4BPB/CD80/IL1RL1/TNFSF4/CD46/LOXL3/ZBTB7B/MAPK3/RC3H1/FCGR2B/LILRB1"
"Monocitos (MIM)","Femenino","GO:0071711","basement membrane organization",0.553031720772871,0.00152295714362942,37,"COL3A1/COL4A1/CAV1/RAMP2/LARGE1/FERMT1/LAMB1/PXDN/FLRT2/EXT1/CTSS/LAMA1/PRICKLE1/LAMC1/CAV2/LAMA2/ITGB1/COL6A1/NTN4"
"Monocitos (MIM)","Masculino","GO:0006900","vesicle budding from membrane",-0.40780706543746,0.00152484402845624,87,"PRKCI/TMED2/GOLPH3/TRAPPC6A/TMED10/SEC24A/TMED9/PREB/PPP6C/SNX3/VAPB/VPS4A/CHMP4C/VAPA/SEC13/TRAPPC4/RAB1A/PDCD6/TRAPPC2B/PEF1/TFG/ANXA2/CHMP6/TRAPPC1/WASL/GOLPH3L/AP3M2/INSIG1/CHMP5/RAB7A/TRAPPC3/TRAPPC2L/TRAPPC5/CHMP4B/AP2M1/SAR1B/CHMP4A/TBC1D20/RILP/TRAPPC6B/SAR1A/AP3S1"
"Monocitos (MIM)","Femenino","GO:0002312","B cell activation involved in immune response",0.421271142902553,0.00154259685723108,87,"IL6/NFKBIZ/TBX21/ITM2A/GPR183/CR1/CD40LG/BATF/CD19/IFNB1/PTPRC/MSH2/BCL3/IL10/ATAD5/PTK2B/CD28/IL27RA/NOTCH2/TNFSF13/ABL1/DOCK11/IRF8/PLCG2/TLR4/MFNG/RNF168/KMT5C/GAPT/SLC15A4/LGALS1/POU2AF1/STAT6/NSD2/TNFSF4/DLL1/PHF14/NBN/SPI1/FCGR2B/CD40"
"Monocitos (MIM)","Femenino","GO:0035987","endodermal cell differentiation",0.526659431000059,0.00156475305332295,47,"MMP8/COL8A1/MMP9/COL12A1/EOMES/LAMB3/LAMB1/MAP2K1/LAMA3/ITGA4/COL5A2/COL5A1/POU5F1/COL4A2/DKK1/HNF1B/SOX17/NANOG/MYH9/ITGB2/ITGA5/COL6A1"
"Monocitos (MIM)","Femenino","GO:0032743","positive regulation of interleukin-2 production",0.578454245382791,0.0015702438487425,35,"IL1B/PDE4D/CD3E/PDE4B/PRKCQ/RUNX1/SPTBN1/CD83/CARD11/PTPRC/IL1A/VTCN1/CD28/CD86/ABL1/PLCG2/SASH3/CD80/IRF4/CD4"
"Monocitos (MIM)","Femenino","GO:0019229","regulation of vasoconstriction",0.52527656430064,0.0015993269062717,43,"F2R/ADRA2B/ITGA9/CAV1/EDN1/TBXA2R/CD38/MAP2K1/ECE1/AVP/HRH2/ITGA4/ADD3/APLN/EDN2/ABL1/DOCK4/TBXAS1/ATP2B1/ACE/ITGB1/HRH1/P2RX1"
"Monocitos (MIM)","Femenino","GO:0045428","regulation of nitric oxide biosynthetic process",0.484878779084805,0.00162327952489042,60,"PTX3/IL1B/CLU/PTGS2/ZC3H12A/SOD2/CAV1/EDN1/KLRC4-KLRK1/APP/ATP2B4/TSPO/KLRK1/KLF4/IL10/IFNG/DDAH1/TNF/TLR5/TLR4/IGF1/ITGB2/SMAD3/ASL/CD36/STAT1/SIRPA/KLF2/CD47/TICAM1/GLA/NFATC3/JAK2/OPRM1"
"Monocitos (MIM)","Masculino","GO:0036257","multivesicular body organization",-0.572594792643834,0.00166428298271439,32,"UBAP1/STAM2/IST1/RAB11A/STAM/VPS4A/CHMP4C/VPS4B/VTA1/TSG101/CHMP6/VPS25/CHMP3/SNF8/CHMP5/VPS36/CHMP4B/CHMP2A/CHMP4A/CHMP2B/VPS37A"
