"Enriquecido_En","ID","Description","enrichmentScore","p.adjust","setSize","core_enrichment"
"Femenino","GO:0002029","desensitization of G protein-coupled receptor signaling pathway",0.633257713327243,0.0239627337269831,15,"APP/GIPR/GRK2/ARRB2/APLN/ARRB1"
"Femenino","GO:0022401","negative adaptation of signaling pathway",0.633257713327243,0.0239627337269831,15,"APP/GIPR/GRK2/ARRB2/APLN/ARRB1"
"Femenino","GO:0023058","adaptation of signaling pathway",0.633257713327243,0.0239627337269831,15,"APP/GIPR/GRK2/ARRB2/APLN/ARRB1"
"Femenino","GO:0032350","regulation of hormone metabolic process",0.507776557157665,0.0241025578611226,29,"EGR1/DKK3/FFAR3/BMP2/HIF1A/H6PD/PAX8/AKR1C3/DGKQ"
"Femenino","GO:0070228","regulation of lymphocyte apoptotic process",0.400304211314972,0.0241084359716609,62,"IL7R/IDO1/BCL11B/PRKCQ/HIF1A/IRS2/JAK3/MYC/AURKB/CCL5/FOXP1/BCL3/ADAM8/IL10/TSC22D3/SLC46A2/DOCK8/PTCRA/BTK/RIPK3/CD74"
"Femenino","GO:0045639","positive regulation of myeloid cell differentiation",0.363737187677374,0.0241084359716609,96,"LEF1/ETS1/KITLG/FES/TRIB1/RUNX1/HIF1A/MPL/PRKCA/JAG1/EVI2B/HMGB2/CSF1/CTNNBIP1/IFNG/HCLS1/TNF/RB1/STAT3/NOTCH2/CCR1/RHEX/NCKAP1L/ID2/TYROBP/ACVR1B/LIF/POU4F1/HLA-DRB1/TESC/RPTOR/HMGB1/CD74/HOXA5/MAPK14/ISG15/INPP5D/KLF10/STAT1/PRKDC/CD4/CSF3/CASP8/SLC9B2/PPP3CA/IL23R/RAB7B"
"Femenino","GO:1903900","regulation of viral life cycle",0.344385734420868,0.0241084359716609,110,"LTF/CH25H/CXCL8/SLPI/LAMP3/IL32/TOP2A/PLSCR1/APOBEC3A/NECTIN2/TRIM25/IFNB1/FAM111A/DDX3X/DDX5/CCL5/TNF/CD28/ISG20/SMPD1/IFI16/APOBEC3G/SHFL/ZC3HAV1/TMPRSS4/IFITM1/IFITM3/PABPC1/NOTCH1/HLA-DRB1/APOBEC3F/LGALS1/HMGB1/CD74/IFITM2/ISG15/OAS1/APOBEC3C/PPIA"
"Masculino","GO:0050684","regulation of mRNA processing",-0.312186915331549,0.0241084359716609,123,"SFSWAP/SNW1/SRRM1/FMR1/HNRNPA1/RBM47/SAFB/CWC22/WDR77/SLTM/DYRK1A/MAGOHB/WTAP/HNRNPK/C1QBP/SRSF10/NCL/UPF1/PRMT5/NPM1/CDK11B/RNPS1/QKI/DAZAP1/CDC73/THRAP3/MYOD1/NCBP2/RBM4/RBM10/AHCYL1/SRSF3/LARP7/RBPMS/RBM23/RBM19/CDK11A/ALKBH5/RBM7/PUF60/RBM42/MAGOH/RBPMS2/RBM4B/NSRP1/SRSF1/RBFOX2/CIRBP/SRSF4/KAT8/SRSF8/UPF3A/IWS1/SRSF9/SAP18/PRDX6/RBM8A/RBM24/PCBP4"
"Femenino","GO:0001954","positive regulation of cell-matrix adhesion",0.424935324281623,0.0242607051761006,58,"CEACAM6/CCL21/SKAP1/CDH13/CD3E/LEF1/VEGFA/FERMT1/PPM1F/TEK/CCR7/CSF1/PTPRJ/PTK2B/COL16A1/ABL1/UTRN/CDK6/KDR/SMAD3/CD36/SFRP1/CX3CL1/ROCK1"
"Femenino","GO:0051057","positive regulation of small GTPase mediated signal transduction",0.401425664489531,0.0242607051761006,65,"F2R/COL3A1/ADGRG1/KITLG/CDON/MAP2K1/AKAP13/MAPRE2/ROBO1/TEK/SYNPO2L/CCR7/GPR4/ITPKB/SEMA4D/CSF1/GPR55/ARRB1/F11R/PIK3CG/NOTCH2"
"Femenino","GO:0032368","regulation of lipid transport",0.340712769577934,0.0242607051761006,111,"THBS1/IL1B/ABCA13/MYB/NFKBIA/RETN/CAV1/EDN1/ATP8A1/ABCB4/LIPG/IRS2/ABCA2/TSPO/ACSL1/ABCA3/SREBF2/EPRS1/ACSL5/EEPD1/SYK/ZDHHC8/ABCA1/PLTP/PTCH1"
"Femenino","GO:0002009","morphogenesis of an epithelium",0.254989143104463,0.0243933068835343,429,"SOCS3/LCN2/SULF1/PODXL/AREG/LRG1/LEF1/FST/TIE1/CEACAM1/COL4A1/TNC/MMP12/BMP2/PDPN/GDF7/EDN1/VEGFA/TGM3/HBEGF/TACSTD2/FERMT1/HIF1A/IGFBP5/PAX8/EPHA2/APAF1/EXT1/MEGF8/PKHD1/CELSR1/JAG1/TEAD2/WNT5B/ARHGAP35/RASIP1/MYC/ARL13B/VCL/PRKACB/LRP2/HS3ST3A1/FOXP1/ALDH1A2/KLF4/SEMA3C/NRARP/LRP5/PIK3CD/IL10/PTK7/CD44/COL5A1/CSF1/VANGL2/CTNNBIP1/KIF20B/NOG/PRKX/STIL/TNF/RET/MRTFA/HNF1B/SETDB2/ZEB2/LAMA1/PRICKLE1/NOTCH2/LGR5/SOX17/GJA1/ABL1/PTCH1/GREB1L/MTHFR/NAGLU/PKD1/CEP290/SMO/MSN/FLNA/IGF1/LUZP1/SCRIB/CARMIL2/DLL4/FAT1/MMRN2/NOTCH1/LIF/MAGED1/SPRY1/NTN1/ASTN2/TSC2/IFT122/KDR/SMAD3/MEF2C/FGFR2/ZDHHC7/HOXA5/RARA/EFNB2/ITGA5/VEGFC/RSPO3/PLXND1/SFRP1/WNT9B/ITGB1/HGF/STK4/NKD1/NOTCH4/JAG2/STAT1/C1orf54/FZD6/TGFBR2/NTN4/GREB1/DLL1/CC2D2A/ACTB/HESX1/TIMELESS/CTSZ/FOXQ1/NKX3-1/TGFB1I1/FGF2/ITGB5/EPHA4/BCL10/WNT6/TTC8/VASP/EPHA7/MTOR/CYP7B1/IFT57/PLXNA1/GRB2"
"Masculino","GO:0097494","regulation of vesicle size",-0.57025938955192,0.0244355330004825,18,"BLOC1S2/BLOC1S1/SNAPIN/RAB22A/CHMP3/RAB5A/AP2M1/BORCS8/KXD1/BORCS7"
"Masculino","GO:0032968","positive regulation of transcription elongation by RNA polymerase II",-0.414560558586761,0.0244355330004825,56,"MED15/TCERG1/NCBP1/LDB1/CDK12/PPP1CA/MED29/ELL/ELL2/GTF2F1/PPP1R10/CCNK/MED6/SUPT5H/CDC73/BRD4/TOX4/MED27/PWWP2B/CDK7/NCBP2/MED25/MED22/MED28/EAPP/MED20/ZMYND8/WDR82/MED8/MED4/MED26/MED7/MED11/MED31/MED9/MED18/MED10/MED19"
"Masculino","GO:0032784","regulation of DNA-templated transcription elongation",-0.331970737605099,0.0244355330004825,100,"PPP1CA/MED29/ELL/ELL2/GTF2F1/INTS12/PPP1R10/CCNK/ZNF326/INTS7/INTS4/INTS5/VHL/MED6/SUPT5H/CDC73/BRD4/KAT7/TOX4/MED27/PWWP2B/CDK7/NCBP2/MED25/MED22/MED28/LARP7/EAPP/NELFCD/MED20/ZMYND8/INTS14/SUPT4H1/SIRT6/ZMYND11/RECQL5/ERCC6/WDR82/MED8/MED4/MED26/MED7/RNF8/HMGN1/MED11/MED31/MED9/MED18/MED10/HEXIM1/NELFE/MED19"
"Femenino","GO:0071466","cellular response to xenobiotic stimulus",0.314024125601772,0.0244355330004825,151,"AS3MT/IL1B/CDH13/PDE4B/AHRR/GSTM1/S100A12/CD69/FMO5/EDN1/PPM1F/SULT1A2/ANKRD1/ABCC1/KCNQ1/ACSL1/MYC/PDE4A/UGT1A6/SULT1A4/UCHL1/EPHX1/CMBL/RNF149/ALDH2/KCNC1/RB1/ABCC2/AIM2/CRHBP/VAV1/CAD/ABCA1/SULT1A1/PRNP/KCNH2/CYP1B1/CYP2R1/MEF2C/VAV2/SLC29A1/ACSM1/GSTO1/AOX1"
"Femenino","GO:0006691","leukotriene metabolic process",0.504568922963648,0.0245950931671749,28,"CAMP/GGT1/GGTA1/ALOX5AP/GGT5/ABCC1/CYP4F3/MAPKAPK2/ABCC10/SYK/LTA4H/GGT6/DPEP3/ALOX5/PLA2G4A/ALOX12/GGT7/NCF1/DPEP2/PTGR1/GGT3P"
"Femenino","GO:0061042","vascular wound healing",0.584575311247818,0.0246109365862783,17,"TNFAIP3/CD34/MCAM/VEGFA/HPSE/TNF/SLC12A2"
"Femenino","GO:0030282","bone mineralization",0.345269439878608,0.0247417850695527,113,"LTF/MGP/COL1A2/CCN1/RFLNB/BMP2/FOSL2/ADRB2/CCL3/HIF1A/SRGN/S1PR1/ANO6/SMPD3/FGR/FGFR3/PTK2B/LOX/ALPL/PRICKLE1/CCR1/IGF1/ATP2B1/SMAD3/MEF2C/FGFR2/ZBTB40/ALOX5/DDR2/ERCC2/ISG15/CLEC3B/KLF10/SBNO2/COL6A1/PKDCC/EIF2AK3/TXLNG/FZD9/BMP6/HERC1/WNT10B/RXRA/IFT80/GPM6B/SOX9/RUNX2"
"Femenino","GO:0035296","regulation of tube diameter",0.341509017304782,0.0247772624857855,116,"F2R/ADRA2B/ITGA9/ADRB1/SOD2/CAV1/EDN1/VEGFA/TBXA2R/ADRB2/CD38/MAP2K1/ECE1/AVP/EXT1/HRH2/ITGA4/ADD3/UTS2R/ADORA2A/APLN/SCPEP1/TNF/ACTA2/EDN2/ABL1/DOCK4/TBXAS1/ATP2B1/S100A1/ACE/GUCY1A1/PECAM1/UCN/ITGB1/ROCK1/HRH1/P2RX1/KLF2"
"Femenino","GO:0097746","blood vessel diameter maintenance",0.341509017304782,0.0247772624857855,116,"F2R/ADRA2B/ITGA9/ADRB1/SOD2/CAV1/EDN1/VEGFA/TBXA2R/ADRB2/CD38/MAP2K1/ECE1/AVP/EXT1/HRH2/ITGA4/ADD3/UTS2R/ADORA2A/APLN/SCPEP1/TNF/ACTA2/EDN2/ABL1/DOCK4/TBXAS1/ATP2B1/S100A1/ACE/GUCY1A1/PECAM1/UCN/ITGB1/ROCK1/HRH1/P2RX1/KLF2"
"Femenino","GO:0050931","pigment cell differentiation",0.504414799839092,0.0247864218234555,28,"SOD2/KITLG/RAB38/KIT/ADAMTS9/RAB27A/LRMDA/RAB32/ZEB2"
"Masculino","GO:0070897","transcription preinitiation complex assembly",-0.388287449427261,0.0248172198731113,67,"TAF9/TAF4/DR1/BRF2/UBTF/MED6/MED27/TAF6L/TAF12/MED25/MED22/MED28/GTF2A2/TAF11/MED20/TAF13/MED8/MED4/MED26/MED7/MED11/MED31/MED9/PSMC6/POLR1E/TBP/MED18/GTF2A1/MED10/TAF1B/MED19/TAF4B/SMARCB1"
"Femenino","GO:0002888","positive regulation of myeloid leukocyte mediated immunity",0.570969789938904,0.025029673006814,21,"CD177/ARG1/STAP1/ITGAM/FCGR1A/HLA-E/TYROBP/FCER1G/BTK/ITGB2/DDX21/POMC/SPI1/TICAM1"
"Femenino","GO:0051701","biological process involved in interaction with host",0.305708195503459,0.0250677262284953,169,"LTF/CH25H/CXCL8/PGLYRP1/ICAM1/LDLR/GBP5/CAV1/CD55/ITGA2/PLSCR1/NECTIN1/CR1/DPP4/TPCN1/SLAMF1/ANPEP/EPHA2/CDK1/AVP/NECTIN2/TRIM25/CR2/CLEC4M/GRK2/CXADR/ITGB6/KIAA0319L/TNFRSF4/TNFRSF14/F11R/NPC1/SMPD1/CD86/TMPRSS4/CBL/SLC52A2/SELPLG/ITGB7/CDHR3/HLA-DRB1/MYH9/LGALS1/HMGB1/CAV2/CD74/TPCN2/EFNB2/ITGA5/LAMP1/NCAM1/PPIA/CD80/ITGB1/CD4/CD46/CLEC5A/CD209/CXCR4"
"Femenino","GO:0044092","negative regulation of molecular function",0.276303467593457,0.0250767552206765,283,"LTF/LEF1/NFKBIA/GFI1/SLPI/CEACAM1/GZMA/GADD45A/ADGRG3/GPRC5A/PTPN22/KLRC4-KLRK1/SERPINB1/CR1/LRRK2/MIDN/ZFP36/TCAF2/PLIN5/NLRC3/CLEC12B/AKAP5/NLRC5/CNRIP1/CFHR2/TIMP1/PKHD1/KLRK1/MAP3K10/KCNQ1/ITGA4/RASIP1/PTPRC/CARD16/GNB5/TMC8/SFN/BCL3/WARS1/CYLD/IL10/ARRB2/VCPKMT/GPSM1/ARRB1/TNNT2/ADAM15/PTPRJ/RB1/RGS14/KCNAB1/AIM2/CD300A/ZFYVE28/CRHBP/APC/IFI16/ABL1/PAQR3/GAPDH/SMO/NEIL1/RASA4/PARP10/ZNF431/FLNA/CACNA1F/ID2/NOTCH1/PYCARD/CDKN2A/JUN/KCNE3/CYP1B1/BTAF1/ERBIN/MAD2L1/PXK/DUSP1"
"Femenino","GO:0044344","cellular response to fibroblast growth factor stimulus",0.359792622880682,0.0252139610871928,86,"THBS1/CCN2/SULF1/CXCL8/EGR3/ZFP36/SULF2/FLRT2/EXT1/KIF16B/CCL5/GALNT3/CD44/APLN/ZFP36L2/NDST1/NOG/HYAL1/FGFR3/NR4A1"
"Femenino","GO:0035025","positive regulation of Rho protein signal transduction",0.51874686938808,0.0252585884604506,27,"F2R/COL3A1/ADGRG1/AKAP13/ROBO1/TEK/SYNPO2L/GPR4/SEMA4D/GPR55/ARRB1/F11R"
"Femenino","GO:0021782","glial cell development",0.338221540528284,0.0252585884604506,119,"IL1B/IL6/LDLR/CLU/TSPAN2/S100A8/APP/FPR2/MAP2K1/S100A9/ABCA2/VIM/GFAP/CNTN2/B4GALT5/POU3F1/SOX4/ADORA2A/LAMC3/IFNG/B4GALT6/NCSTN/TNF/AGER/ZEB2/C5AR1/NAGLU/FA2H/SMO/LRP1/TLR4/GRN/ID2/TLR2/PRX/CDK6/CERS6/ERCC2/COL6A1/PLEC/DLL1/TPPP/CNTF/MAPK3/CERS5"
"Masculino","GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway",-0.512981026143694,0.025373269943224,27,"UBAP1/STAM2/STAM/CHMP4C/VTA1/TSG101/CHMP6/VPS25/SNF8/CHMP5/VPS36/CHMP4B/CHMP4A/VPS37A"
"Masculino","GO:0031424","keratinization",-0.490275066749773,0.0254917581803803,30,"KRT1/KRT7/KRT4/KRT79/KRT81/KRT78/KRT86/PPL"
"Femenino","GO:1902969","mitotic DNA replication",0.581833514128252,0.0254917581803803,17,"CDC45/TK1/CDK1/BRCA2/MCM6/RAD51/MCM2/MCM3/POLA1"
"Femenino","GO:0071604","transforming growth factor beta production",0.477538807531284,0.0258740762493027,36,"THBS1/CD24/MYB/COL3A1/PTGS2/FERMT1/HIF1A"
"Femenino","GO:0010632","regulation of epithelial cell migration",0.388389840346867,0.0260109307744563,63,"MMP9/EPPK1/ENPP2/ITGA2/HBEGF/TACSTD2/HIF1A/IRS2/PPM1F/MAPRE2/PLCG1/INSL3/ARSB/MACF1/IFNG/GLIPR2/PLCG2/VIL1/EVL/ADAM9/JUN/RTN4/IQSEC1/MACIR"
"Femenino","GO:2000108","positive regulation of leukocyte apoptotic process",0.478810273522296,0.0260358165637785,32,"IDO1/FCAR/HCAR2/NR4A3/MYC/CCL5/ADAM8/PIK3CD/IL10"
"Femenino","GO:0071827","plasma lipoprotein particle organization",0.476774952936856,0.0261117912293795,36,"MPO/PCSK5/LIPG/PLA2G7/PNLIPRP1/CIDEB/PRKACB/DGAT1/ZDHHC8/SOAT1/ABCA1/PLTP/ACSL3"
"Femenino","GO:0001952","regulation of cell-matrix adhesion",0.337909161702014,0.0261955857178526,118,"CEACAM6/THBS1/CCL21/SKAP1/CDH13/CD3E/LEF1/MMP12/VEGFA/BST1/FERMT1/PEAK1/PPM1F/PKHD1/JAG1/VCL/TEK/FAM107A/CCR7/MACF1/CSF1/ADAM15/PTPRJ/PTK2B/COL16A1/ABL1/APOD/ARHGAP6/UTRN/PLAU/CDKN2A/CDK6/KDR/SMAD3"
"Masculino","GO:0045454","cell redox homeostasis",-0.416222638063002,0.0263016471194191,44,"BOLA2/GCLC/PRDX3/KRIT1/BOLA2B/GLRX3/TXNRD3/PRDX5/TXN2/DDIT3/TXN/EGLN2/GLRX2/BOLA1/PRDX6/GLRX5/PRDX1/PRDX2"
"Femenino","GO:0072009","nephron epithelium development",0.34934749669055,0.0263540775673621,93,"CD24/PODXL/CD34/BMP2/EDN1/VEGFA/TACSTD2/PROM1/PAX8/EXT1/JAG1/MYC/HS3ST3A1/CTNNBIP1/AMPD2/FOXJ1/NOG/HNF1B/NOTCH2/PTCH1/GREB1L/PKD1/SMO/IQGAP1/NOTCH1/LIF/MAGED1/MEF2C/PECAM1/ASXL1"
"Femenino","GO:0034103","regulation of tissue remodeling",0.400010519480203,0.0268898930965525,61,"TNFAIP3/IL6/CEACAM1/THBS4/RUNX1/PRKCA/S1PR1/CD38/IAPP/ADAM8/LEPR/AGER/SYK/PLEKHM1/ARAP1/DEF8/UBASH3B/DDR2/INPP5D/IL15/SFRP1/ROCK1/SIGLEC15/GPNMB/PPP3CA/SUCO"
"Femenino","GO:0046850","regulation of bone remodeling",0.462511835470959,0.0269093346162442,39,"TNFAIP3/IL6/PRKCA/S1PR1/CD38/IAPP/ADAM8/LEPR/SYK/PLEKHM1/ARAP1/DEF8/UBASH3B/INPP5D/SFRP1/SIGLEC15"
"Femenino","GO:0043931","ossification involved in bone maturation",0.553970238046581,0.0269144021066924,22,"ZBTB16/LTF/RFLNB/BMP2/ADAMTS7/XYLT1/EXT1/SEMA4D"
"Femenino","GO:2001236","regulation of extrinsic apoptotic signaling pathway",0.323452302522262,0.02694464581699,142,"THBS1/TNFAIP3/IL1B/ITPRIP/ICAM1/NRG1/CAV1/UNC5B/PMAIP1/APP/FYN/CD40LG/MCL1/TNFSF12/PTPRC/DDX3X/TMC8/HMGB2/KLF4/IL1A/CYLD/ITGA6/BRCA1/TNF/ACSL5/RET/PELI3/GRINA/ITM2C/G0S2/TLR4/MAPK7/BCL2L14/IGF1/HTT/MADD/FASLG/PYCARD/LTB/TNFSF10/BIRC6/ARHGEF2/SFRP1/HGF/CX3CL1/STK4/SGK3"
"Femenino","GO:0071676","negative regulation of mononuclear cell migration",0.47745806700195,0.0270186806187825,32,"CD69/KLRC4-KLRK1/STAP1/CD200R1/KLRK1/SLAMF8/MIA3/PADI2/IL27RA/NBL1/GCSAM/APOD/EMILIN1/CCN3/ADTRP/DUSP1/CNN2"
"Femenino","GO:0033081","regulation of T cell differentiation in thymus",0.54596524053808,0.0271403022994357,23,"IL7R/VNN1/TESPA1/EGR3/CAMK4/IL2RG/ADAM8/ZEB1/FOXJ1"
"Femenino","GO:0097035","regulation of membrane lipid distribution",0.396163871191467,0.02737495860096,62,"ATP8B4/ATP8A1/PLSCR1/ABCB4/ATP11A/ATP9A/ABCA2/ANO6/ABCC1/PLSCR2/ATP8B2/ABCA3/XKR8/ATP11B/XKR6/XKR9/XKR4/ANO7/ATP11C/ABCA1"
"Femenino","GO:0090504","epiboly",0.461708930435082,0.0276937396405527,39,"LRG1/CEACAM1/MMP12/PDPN/HBEGF/FERMT1/MEGF8/ARHGAP35/CD44/COL5A1/MRTFA/FLNA/CARMIL2"
"Femenino","GO:0030851","granulocyte differentiation",0.444333154832782,0.0277419430533051,40,"LEF1/CEACAM1/CEBPE/FOSL2/TRIB1/RUNX1/EVI2B/HCLS1/LBR/ZFPM1/CBFA2T3/TESC/RARA/INPP5D/IL5RA/CSF3/SPI1"
"Femenino","GO:0035150","regulation of tube size",0.345099915449324,0.0277419430533051,117,"F2R/ADRA2B/ITGA9/ADRB1/SOD2/CAV1/EDN1/VEGFA/TBXA2R/ADRB2/CD38/MAP2K1/ECE1/AVP/EXT1/HRH2/ITGA4/ADD3/UTS2R/ADORA2A/APLN/SCPEP1/TNF/ACTA2/EDN2/ABL1/DOCK4/TBXAS1/ATP2B1/S100A1/ACE/GUCY1A1/PECAM1/UCN/WNT9B/ITGB1/ROCK1/HRH1/P2RX1/KLF2"
"Femenino","GO:0050796","regulation of insulin secretion",0.316519260103455,0.0277554012897165,145,"IL1B/CAMP/IL6/DOC2B/NLGN2/KCNJ11/HIF1A/FFAR1/IRS2/MIDN/ITPR1/PRKCA/CD38/BMP8A/GIPR/GPR27/FFAR2/GNAO1/ISL1/IRS1/CPT1A/GNAZ/CCL5/TM7SF3/LRP5/KCNB1/FOXO1/PFKFB2/SOX4/IFNG/PRKCB/TNF/BMAL1/BLK/TCIRG1/KLF7/C2CD2L/CAPN10/SLC8B1/ABCC8"
"Masculino","GO:0019755","one-carbon compound transport",-0.586121181645521,0.027837404309288,17,"AQP1/AQP3/SLC14A1/RHAG/HBE1/HBG1/HBG2/HBZ"
"Femenino","GO:0035051","cardiocyte differentiation",0.320390143302744,0.0280363502349416,128,"MYOCD/SORBS2/BMP2/NRG1/EDN1/EOMES/VEGFA/LARGE1/VCAM1/MEIS1/AKAP13/CDK1/JAG1/ISL1/AKAP6/PDGFRB/FOXP1/G6PD/SEMA3C/CXADR/ARRB2/POU5F1/MYH11/NOX4/DKK1/PRICKLE1/SOX17/GREB1L/NAGLU/IGF1/NOTCH1/SPRY1/TTN/FHOD3/PARP2/MEF2C/RARA/EFNB2/ALPK2/ITGB1/MYLK3/PLEC/DLL1/MAPK3/PDGFRA/RGS2/PPARA/MTOR/MEF2A/RGS4"
"Masculino","GO:0060261","positive regulation of transcription initiation by RNA polymerase II",-0.368848495019178,0.0281659617824288,64,"TAF9/TAF4/ERCC1/MED6/SUB1/MED27/TAF12/ZNHIT1/MED25/MED22/MED28/XPA/GTF2A2/TAF11/MED20/TAF13/ERCC6/MED8/MED4/MED26/MED7/KAT8/MED11/MED31/MED9/PSMC6/TBP/MED18/GTF2A1/MED10/MED19/TAF4B"
"Femenino","GO:0097191","extrinsic apoptotic signaling pathway",0.290250885159063,0.0284588685632632,211,"THBS1/TNFAIP3/IL1B/LCN2/ITPRIP/NFKBIZ/ICAM1/NRG1/CAV1/BCL2A1/KITLG/UNC5B/PMAIP1/APP/FYN/CD40LG/MCL1/TNFSF12/PTPRC/DDX3X/TMC8/HMGB2/KLF4/IL1A/CD70/CYLD/IL6R/IFNG/PIDD1/IL33/FGFR3/ITGA6/BRCA1/TNF/ACSL5/RET/PELI3/GRINA/TNFRSF10A/TNFRSF1B/ITM2C/G0S2/TLR4/TNFRSF10B/MAPK7/BCL2L14/IGF1/FAS/HTT/ACVR1B/TNFRSF10C/MADD/FASLG/PYCARD/PARP2/SMAD3/LTB/TNFSF10/BIRC6/ARHGEF2/SFRP1/HGF/CX3CL1/STK4/SGK3"
"Femenino","GO:0042982","amyloid precursor protein metabolic process",0.379238643195029,0.0285925802006718,73,"CLU/SPON1/ITM2A/APP/CHRNA7/ABCA2/RTN3/ITM2B/IFNG/SLC2A13/BIN1/NCSTN/ADAM19/TNF/AGER/FLOT2/SOAT1/GSAP/ITM2C/BACE1/NAGLU/APH1B/IGF1/PRNP/SORL1/ADAM9"
"Femenino","GO:0097696","cell surface receptor signaling pathway via STAT",0.32782351296131,0.0285925802006718,124,"IL7R/SOCS3/IL6/F2R/GADD45A/CAV1/MGAT5/KIT/OCIAD2/IL31RA/CLEC12B/OSM/JAK3/IFNB1/PTPRC/CCL5/BCL3/IL10/JAK1/IL6R/IFNG/LEPR/FGFR3/TNF/TYK2/IL10RA/PTK2B/STAT3/CSF2RB/NAGLU/PKD1/C1QTNF4/IGF1/NOTCH1/LIF/CYP1B1/STAT6/IL6ST/NMI/IL15/STAT1/IFNAR2/IL15RA/LOXL3/SH2B3/CNTF/IL10RB/SOCS2"
"Femenino","GO:0048880","sensory system development",0.261972797749723,0.0285925802006718,334,"COL8A1/EFEMP1/BCL11B/COL4A1/SDK2/B3GLCT/PRDM1/FZD4/VEGFA/NECTIN1/LARGE1/SMARCD3/RHOJ/HIF1A/PROM1/ADAMTS9/RAB37/CDON/SLC44A4/MEIS1/ITGAM/SOX12/LPCAT1/AGTPBP1/PXDN/EPHA2/ATP2B4/VIM/SH3PXD2B/SLC1A1/HIPK2/JAG1/WNT5B/ISL1/ARHGAP35/COL5A2/PDGFRB/ALDH1A2/CLDN3/KLF4/SIPA1L3/LRP5/ZEB1/COL5A1/SOX4/LAMC3/RAB11FIP4/GPM6A/IMPG2/MAN2A1/GDF11/TGIF2/ZEB2/STAT3/LAMA1/TCIRG1/PRICKLE1/CHRDL1/NOTCH2/SERPINF1/NPHP4/JMJD6/PBX4/ZHX2/NAGLU/CEP290/GRN/ARSG/DLL4/FAT1/LCTL/TSPAN12/NOTCH1/SPRY1/POU4F1/SCO2/FASLG/NHS/TUB/JUN/CYP1B1/CLDN19/CPAMD8/IFT122/HMGB1/KDR/SMAD3/PDE6A/NFIB/RARA/WDR19/FSCN2/WNT9B/BIRC7/NKD1/ARHGEF15/TGFBR2/MAF/BAK1/DLL1/CC2D2A/RP1/PBX3/TENM3/HESX1/CNTF/MYOM2/CRYBB2/PDGFRA/BMP6/PDE6B/XRN2/FGF2/WNT6/TTC8"
"Femenino","GO:0002790","peptide secretion",0.291464709160273,0.0289384630220565,213,"IL1B/CAMP/IL6/DOC2B/SLC16A10/IL1RN/FFAR3/S100A8/EDN1/NLGN2/KCNJ11/HIF1A/FFAR1/IRS2/MIDN/RASL10B/ITPR1/PRKCA/CD38/PAX8/BMP8A/GIPR/GPR27/FFAR2/GNAO1/ISL1/IRS1/CPT1A/GNAZ/SMPD3/CCL5/TM7SF3/LRP5/MMP7/TOR2A/KCNB1/FOXO1/PFKFB2/SOX4/IFNG/APLN/PRKCB/TNF/BMAL1/PASK/HNF1B/CRHBP/BLK/TCIRG1/KLF7/ABCA1/C2CD2L"
"Femenino","GO:0001946","lymphangiogenesis",0.576961899147198,0.028946952565702,17,"TIE1/CLEC14A/PDPN/VEGFA/EPHA2"
"Femenino","GO:0006643","membrane lipid metabolic process",0.300295894689067,0.0290904014059859,195,"PRF1/GZMB/CCN1/UGCG/ST8SIA6/ENPP2/ACER1/KIT/LARGE1/NEU4/PGAP4/FUT3/FUT4/HACD4/ABCA2/SCCPDH/ABCC1/B3GALNT1/GBA3/SMPD3/DEGS1/PIGZ/B4GALT5/HACD2/MPPE1/B4GALT6/SPTLC2/CASP1/TNF/PAQR4/CERK/PRKD3/ASAH1/FUT7/SGPP2/ST3GAL2/SMPD1/ALDH3B1/TM9SF2/NAGLU/FA2H/GLB1/PIGK/SPNS2/FADS3/ELOVL3/PIGT/PSAP/ITGB8/ELOVL2/CYP1B1/NAGA/ST6GALNAC3/CERS6/PIGS/SMPDL3B/SPHK1/P2RX1/SGPL1/GALC/PIGO/NEU3/GBGT1/B3GNT5/CERS5/PNPLA1/GLA/SUMF1/PIGL/ST8SIA4/NAAA/PRKAA1/PRKCD/TLCD3B/PRKD1/SFTPB/HEXB/PIGU/PIGG/UGT8"
"Femenino","GO:2000318","positive regulation of T-helper 17 type immune response",0.570964192444185,0.0293986015349819,19,"NFKBIZ/PRKCQ/CLEC6A/ARID5A/IL12RB1/TYK2/CARD9/NFKBID/IL23R/JAK2/MALT1/CLEC7A"
"Femenino","GO:0032682","negative regulation of chemokine production",0.549473598727219,0.0293986015349819,22,"ELANE/IL6/EPHA2/SIGIRR/KLF4/IL10/MEFV/APOD/ERBIN/TICAM2/OAS1/SIRPA/OAS3"
"Femenino","GO:0044793","host-mediated suppression of viral proces",0.626565948826325,0.0296102892727565,15,"PTX3/LTF/CCL4/CCL3/CCL5"
"Femenino","GO:0002524","hypersensitivity",0.56385328097886,0.0296352596484031,21,"FCGR2C/FCGR3B/FCGR2A/EXT1/FCGR1A/SPN/CCR7/HLA-E/FUT7/FCGR1BP/FCER1G/BTK"
"Femenino","GO:1902622","regulation of neutrophil migration",0.469423039019266,0.0300188400928498,42,"CCL21/CXCL8/THBS4/EDN1/BST1/JAM3/DPP4/FUT4/DAPK2/CCR7/RAC2/ADAM8/SLAMF8/MYD88/FUT7/C5AR1/NCKAP1L/CD74/RTN4"
