"Celulas","Enriquecido_En","ID","Description","enrichmentScore","pvalue","p.adjust","qvalue","setSize","core_enrichment"
"Monocitos (MIM)","Masculino","GO:0022904","respiratory electron transport chain",-0.480550625231079,1.37856196242428e-07,3.07764591300798e-06,2.07162187467044e-06,108,"NDUFV3/PUM2/NDUFC1/NDUFS3/SDHAF2/COX7A2L/NDUFB3/NDUFA3/CHCHD2/UQCRQ/NDUFV2/NDUFA7/UQCRFS1/NDUFA8/NDUFS5/GHITM/SDHB/NDUFB4/NDUFA2/IMMP2L/UQCRB/COX7C/NDUFB8/NDUFS4/SDHC/ETFA/UQCRHL/UQCRH/PARK7/NDUFA1/COX6B1/COX5B/NDUFB9/UQCR11/UQCR10/NDUFS8/MTCH2/COX4I1/NDUFB5/UQCRC1/UQCRFS1P1/NDUFS6/COX8A/COX7A2/NDUFA9/HCCS/NDUFB7/NDUFA12/NDUFB1/ETFB/ISCU/NDUFB2/COX6C/NDUFA11/UQCC3/SDHD/NDUFAB1/NDUFA5/NDUFB10/COX6A1/COX7B/COX5A/NDUFA6/DNAJC15/COQ9/AIFM2/NDUFB6/NDUFC2"
"Monocitos (MIM)","Femenino","GO:0072678","T cell migration",0.538596900324256,1.39042338716776e-07,3.07795139432938e-06,2.0718274999456e-06,74,"DEFA1/DEFA4/CCL21/ZAP70/ICAM1/CXCL12/CD69/GPR183/APP/CCL3/S1PR1/CD200R1/CXCR3/SPN/ITGA4/CCL20/CCL5/ADAM8/PIK3CD/CXCL16/CORO1A/SLC12A2/TNFRSF14/FUT7/IL27RA/F11R/PIK3CG/MYO1G/ABL1/APOD/SPNS2/MSN/ITGB7/DOCK8/RIPK3/PYCARD"
"Monocitos (MIM)","Femenino","GO:0002715","regulation of natural killer cell mediated immunity",0.573120853860387,1.44172067218003e-07,3.17421948143574e-06,2.13662737644838e-06,59,"KLRB1/TIGIT/KIR2DL4/CEACAM1/LAG3/SLAMF6/KLRC1/KLRD1/KLRC4-KLRK1/KLRC3/IL18RAP/NCR1/CLEC12B/CD96/SH2D1B/NECTIN2/NCR3/KLRK1/KLRC4/RASGRP4/HLA-F/ARRB2/HLA-E/HLA-G/HLA-B/VAV1/SH2D1A/CD226/CRTAM/CD160/HLA-A/INPP5D/LAMP1/CALHM6"
"Monocitos (MIM)","Masculino","GO:0006364","rRNA processing",-0.378293909228349,1.447438672549e-07,3.17421948143574e-06,2.13662737644838e-06,221,"EXOSC7/RRP1/EXOSC9/RPS6/USP36/RPL35A/SRFBP1/WDR46/RPL11/RIOK1/TRMT2B/NOL8/DKC1/DCAF13/RPL5/DDX56/NOP10/RPS27/MRM1/BUD23/KAT2B/WDR55/RPL7/RPS8/NSUN5/DDX49/RPS25/WBP11/MRM3/DIS3/RPP30/UTP6/RPS28/UTP14A/FCF1/EIF4A3/RPL27/YBEY/RPL14/DDX54/METTL18/PPAN/TFB2M/FBL/EXOSC6/MTERF4/NGDN/UTP23/TSR1/MPHOSPH10/RRP8/RPS21/YTHDF2/MYG1/MRTO4/RPS19/NOC4L/EXOSC2/DDX47/RRP7BP/RRP9/DDX52/RPS16/RRS1/UTP18/KRR1/WDR12/NOL11/ZCCHC4/SDE2/RPS7/EXOSC3/RIOK2/RPUSD2/NOP14/NOL10/BYSL/WDR18/TRMT112/REXO4/METTL15/IMP4/RPF1/IMP3/EXOSC8/AK6/RRP36/NHP2/POP7/RPP40/SBDS/MAK16/BRIX1/C1D/ERI1/NSA2/PA2G4/RBM34/EBNA1BP2/MRM2/PIN4/TSR3/SNU13/NOL7/ABT1/RPL7L1/UTP11/SART1/PIH1D1/KRI1/NSUN4/POP4/SLX9/EIF6/EXOSC1/RPP38/METTL5/GAR1/NVL/UTP14C/EMG1/TSR2/RIOK3/PIH1D2/EXOSC4"
"Monocitos (MIM)","Femenino","GO:0048661","positive regulation of smooth muscle cell proliferation",0.530432029347729,1.47731952463327e-07,3.22467931586229e-06,2.17059284867782e-06,75,"THBS1/ELANE/EREG/IL6/ADAMTS1/CDH13/MYB/PDGFD/MMP9/ITGA2/EDN1/HBEGF/NR4A3/SKP2/IGFBP5/PRKCA/S1PR1/ERN1/SMPD3/CCL5/PDGFRB/FOXP1/IL10/IL6R/TNF/MYD88/GJA1/TLR4/DNMT1/IGF1/ID2/JUN/CYBA/FGFR2/DDR2/MAP3K5/CX3CL1/STAT1/IRAK1"
"Monocitos (MIM)","Femenino","GO:0030183","B cell differentiation",0.443168871507319,1.50087165595409e-07,3.26092161175582e-06,2.19498822588608e-06,139,"IL6/MYB/NFKBIZ/FCRL3/ADGRG3/ITM2A/IGHM/FOSL2/GPR183/KIT/CR1/VCAM1/IKZF3/CD40LG/CD79A/JAK3/KLF6/CARD11/CD19/ITGA4/TNFSF13B/PTPRC/IL2RG/CR2/MSH2/BCL3/CYLD/PIK3CD/IL10/SLAMF8/PAX5/NFAM1/HDAC4/ZFP36L2/PTPRJ/PTK2B/CD79B/LAPTM5/SYK/TCIRG1/NOTCH2/ABL1/DOCK11/IRF8/CMTM7/PLCG2/MFNG/MS4A1/NCKAP1L/ID2/ATM/BTK/EZH2/LGALS1/POU2AF1/INPP5D/ZBTB1/SFRP1/ITGB1/SPIB/PRKDC/BAK1/PIK3R3/DLL1/PHF14"
"Monocitos (MIM)","Femenino","GO:0002821","positive regulation of adaptive immune response",0.456740213202231,1.56474693276444e-07,3.38403564767903e-06,2.2778586200466e-06,129,"IL1B/IL6/SKAP1/CD7/NFKBIZ/NLRP3/TBX21/PRKCQ/FCER2/CLEC6A/CD55/ARID5A/SLAMF1/IL12RB1/NECTIN2/FCGR1A/TNFSF13B/PTPRC/MSH2/HLA-F/CD1D/HLA-E/IFNG/HLA-G/ULBP3/ATAD5/HLA-B/SLC11A1/TNF/TYK2/CD28/CARD9/IL27RA/HLA-H/TNFSF13/SECTM1/ULBP2/CYRIB/TAP2/HLA-DRA/B2M/SASH3/FCER1G/BTK/KMT5C/CD226/PYCARD/HLA-DRB1/HLA-A/STAT6/IL6ST/NFKBID/ZBTB1/MR1/PLA2G4A/NSD2/TNFSF4"
"Monocitos (MIM)","Femenino","GO:0001774","microglial cell activation",0.651306856707886,1.61571073742988e-07,3.47822499576075e-06,2.34125925785952e-06,42,"AZU1/IL6/MMP8/LDLR/CLU/CST7/APP/LRRK2/CCL3/STAP1/ITGAM/FPR2/PTPRC/IFNG/TLR1/IL33/TNF/AGER/C5AR1/NAGLU/GRN/SYT11/TYROBP/JUN/ITGB2/CX3CL1/SPHK1/CTSC"
"Monocitos (MIM)","Femenino","GO:0009100","glycoprotein metabolic process",0.350910645039245,1.71997098264101e-07,3.68576430207044e-06,2.48095790382393e-06,318,"PTX3/CCL21/SULF1/TMTC1/MMP12/BMP2/B3GLCT/B3GAT1/ST8SIA6/ITM2A/MGAT5/HBEGF/LARGE1/NEU4/B4GALNT2/HIF1A/AGA/FUT3/FUT4/ADAMTS7/GALNT15/XYLT1/CHSY3/SULF2/JAK3/ABCA2/CYTL1/CHST13/EXT1/GALNT10/C1GALT1C1/B3GALNT1/HS3ST3A1/CHPF2/CCR7/MANBA/MAN2A2/GALNT4/ADAMTS13/SLC35B2/LARGE2/GALNT18/GALNT3/B4GALT5/GANAB/ITM2B/EXTL3/HGSNAT/VANGL2/HPSE/NDST1/HYAL1/TMEM260/IL33/EDEM3/CHST11/NCSTN/SLC35D1/TMTC4/MAN2A1/EDEM1/CSGALNACT2/CCDC134/NDST2/ANGPT1/ST6GAL1/GCNT3/ST3GAL2/MAN1B1/TMTC2/SOAT1/SGSH/MAN2B1/ALG6/TM9SF2/XYLT2/MAN2B2/ITM2C/PORCN/NAGLU/GLB1/UGGT1/IGF1/MGAT1/POFUT2/BTK/GLCE/GNS/CHST14/FBXO6/EDEM2/GNPTAB/CHST15/ST6GALNAC3/GUSB/SLC2A10/GANC/GALNT7/POMT1/B3GNT2/TET2/CHST2/POFUT1/MAN1A1/DSE/EOGT/HS6ST2/MOGS/GALNT14/ALG1/ABCA7/NECAB1/ADAMTS4/GALNT6/TMEM165/CHST7/HS3ST2/B3GNT5/GALNT11/FBXO44/COL2A1/RFT1/MGAT2/GCNT1/TRAK1/TMTC3/GALNT16/ST8SIA4/XXYLT1/ALG10/CHST10/TET3/GALNT9/B3GNT7/B3GALT6/OGT/HEXB"
"Monocitos (MIM)","Femenino","GO:0002702","positive regulation of production of molecular mediator of immune response",0.447378849744279,2.19320108827696e-07,4.678496685129e-06,3.14918491192305e-06,132,"IL1B/IL6/CD7/INAVA/NLRP3/KIR2DL4/TBX21/FFAR3/SPON2/CD55/ARID5A/KIT/NR4A3/IL4R/SLAMF1/CD244/FFAR2/PTPRC/IL2RG/MSH2/CD37/HLA-F/IL10/HLA-E/IFNG/HLA-G/ATAD5/IL33/MAPKAPK2/TNF/TNFRSF4/TNFRSF14/MYD88/CD28/CARD9/LAPTM5/SYK/TNFSF13/SECTM1/CD86/NOD1/PLCG2/TLR4/B2M/SASH3/FCER1G/BTK/KMT5C/CD226/PYCARD/CD160/HLA-A/CD74/STAT6/RTN4/CD36/GPI/DDX21"
"Monocitos (MIM)","Femenino","GO:0001704","formation of primary germ layer",0.473355180191236,2.23119890365088e-07,4.73801649539981e-06,3.18924882584248e-06,110,"MMP8/DUSP2/COL8A1/ETS2/LEF1/MMP9/WLS/COL12A1/ITGA2/EOMES/NR4A3/LAMB3/LAMB1/MAP2K1/EPHA2/LAMA3/ITGA4/COL5A2/KIF16B/KLF4/COL5A1/POU5F1/COL4A2/NOG/DKK1/ATOH8/HNF1B/ELF5/SOX17/GJA1/AXIN1/WNT3/POFUT2/SCX/NANOG/SOX7/MYH9/ITGB2/SMAD3/FGFR2/DUSP1/GPI/ITGA5/TBX19/TBX6/ITGB1/COL6A1"
"Monocitos (MIM)","Femenino","GO:0042063","gliogenesis",0.352381916852081,2.25816448589208e-07,4.77367834787907e-06,3.21325349557237e-06,303,"IL1B/AZU1/IL6/AREG/MATN2/MYB/LEF1/PENK/COL3A1/ADGRG1/LDLR/CLU/BMP2/VCAN/TSPAN2/S100A8/PFKFB3/CDK5R1/PTPRB/GPR183/EOMES/APP/LARGE1/FYN/CCL3/EGR2/STAP1/FPR2/LAMB1/MAP2K1/S100A9/ABCA2/CDK1/CDH2/TNFRSF21/DTX1/VIM/TSPO/GFAP/VPS13A/SLC8A3/LRP2/MBOAT7/TP73/CNTN2/B4GALT5/POU3F1/CSF1/SOX4/ADORA2A/LAMC3/IFNG/B4GALT6/LEPR/SUN2/NOG/IL33/BIN1/NCSTN/TNF/DAAM2/PTPRJ/RB1/AGER/MYD88/NAB1/ATXN1/ZEB2/STAT3/TNFRSF1B/ABL1/C5AR1/NAGLU/FA2H/TUBA1A/SMO/ABCC8/LRP1/TLR4/GRN/IGF1/SCRIB/ARSG/ID2/NOTCH1/LIF/NTN1/TLR2/SRGAP2/PRX/CDK6/EZH2/CERS6/SUN1/RTN4/IL6ST/NFIB/ERCC2/VEGFC/SLC45A3/NDN"
"Monocitos (MIM)","Femenino","GO:0019731","antibacterial humoral response",0.598541433614233,2.36739416886476e-07,4.98214387196516e-06,3.35357559630075e-06,49,"CTSG/DEFA1/DEFA4/ELANE/BPI/CAMP/LTF/DEFA3/RNASE3/SLPI/SPON2/IGHM/IGHD/APP/RNASE4/RNASE6/MMP7/HLA-E/ANG"
"Monocitos (MIM)","Femenino","GO:0002709","regulation of T cell mediated immunity",0.485772305082321,2.44430256673064e-07,5.11161876416695e-06,3.44072760354504e-06,101,"IL7R/IL1B/IL6/CLC/CD7/NLRP3/CEACAM1/TBX21/CD55/KLRC1/KLRD1/ARID5A/ARG1/SLAMF1/IL12RB1/NECTIN2/SPN/IFNB1/PTPRC/HLA-F/CD1D/HLA-E/IFNG/HLA-G/ULBP3/WAS/HLA-B/AGER/FUT7/HLA-H/SECTM1/TNFRSF1B/ULBP2/CYRIB/TAP2/NCKAP1L/HLA-DRA/B2M/SASH3/RIPK3/HLA-DRB1/HLA-A/HMGB1/ZBTB1/CD80/MR1"
"Monocitos (MIM)","Masculino","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",-0.3400633936412,2.47248553050479e-07,5.11161876416695e-06,3.44072760354504e-06,300,"PRPF6/HNRNPM/SFSWAP/SART3/SNW1/HNRNPA3/GPATCH8/SRRM1/FMR1/HNRNPA1/RBM47/DDX42/DCPS/DDX20/DDX41/CWC22/IK/SNRPB/WDR77/U2AF1/EIF4A3/SCNM1/ESS2/SF3A3/PRPF31/DYRK1A/MAGOHB/WTAP/SMN1/HNRNPK/C1QBP/SF3A1/CWC27/AAR2/PRPF18/SNRPE/DDX23/SRSF10/SF3B4/BCAS2/NCL/UPF1/PRMT5/NPM1/RNPS1/GEMIN7/QKI/RBM17/SF3B2/DAZAP1/PPIE/RBM41/C9orf78/SYNCRIP/THRAP3/ZC3H14/CDC5L/MYOD1/TSSC4/SLU7/SNRPF/SNRNP40/KHDC4/PPIH/MFAP1/NCBP2/RBM4/ISY1/SDE2/HNRNPC/RBM10/CD2BP2/SNRPB2/SRSF3/USP39/LARP7/RBPMS/RBM23/RBM19/PQBP1/HNRNPUL2/CASC3/GPKOW/COIL/ZCRB1/RBM7/SNRPD2/SNRPD3/PUF60/RBM42/HNRNPH3/MAGOH/LSM7/SF3B6/SNRPD1/RALY/HTATSF1/PPIL1/RBPMS2/YJU2/RBM4B/DNAJC17/UBL5/NSRP1/SRSF1/HNRNPR/RBFOX2/HNRNPA1L3/PHF5A/BUD31/DDX1/CIRBP/LSM3/SNRNP35/SRSF4/STRAP/SNRPC/SYF2/SNU13/SNRPA1/BUD13/SNRPA/LSM4/WDR83/SART1/CWC15/PRPF40B/FRA10AC1/SMN2/SRSF8/UPF3A/WBP4/GPATCH1/TXNL4A/ESRP2/LSM2/NOL3/ZMAT2/SNRPG/RNVU1-7/SRSF9/SNRNP27/SAP18/PRDX6/RBM8A/RBM24/PCBP4"
"Monocitos (MIM)","Masculino","GO:0000398","mRNA splicing, via spliceosome",-0.3400633936412,2.47248553050479e-07,5.11161876416695e-06,3.44072760354504e-06,300,"PRPF6/HNRNPM/SFSWAP/SART3/SNW1/HNRNPA3/GPATCH8/SRRM1/FMR1/HNRNPA1/RBM47/DDX42/DCPS/DDX20/DDX41/CWC22/IK/SNRPB/WDR77/U2AF1/EIF4A3/SCNM1/ESS2/SF3A3/PRPF31/DYRK1A/MAGOHB/WTAP/SMN1/HNRNPK/C1QBP/SF3A1/CWC27/AAR2/PRPF18/SNRPE/DDX23/SRSF10/SF3B4/BCAS2/NCL/UPF1/PRMT5/NPM1/RNPS1/GEMIN7/QKI/RBM17/SF3B2/DAZAP1/PPIE/RBM41/C9orf78/SYNCRIP/THRAP3/ZC3H14/CDC5L/MYOD1/TSSC4/SLU7/SNRPF/SNRNP40/KHDC4/PPIH/MFAP1/NCBP2/RBM4/ISY1/SDE2/HNRNPC/RBM10/CD2BP2/SNRPB2/SRSF3/USP39/LARP7/RBPMS/RBM23/RBM19/PQBP1/HNRNPUL2/CASC3/GPKOW/COIL/ZCRB1/RBM7/SNRPD2/SNRPD3/PUF60/RBM42/HNRNPH3/MAGOH/LSM7/SF3B6/SNRPD1/RALY/HTATSF1/PPIL1/RBPMS2/YJU2/RBM4B/DNAJC17/UBL5/NSRP1/SRSF1/HNRNPR/RBFOX2/HNRNPA1L3/PHF5A/BUD31/DDX1/CIRBP/LSM3/SNRNP35/SRSF4/STRAP/SNRPC/SYF2/SNU13/SNRPA1/BUD13/SNRPA/LSM4/WDR83/SART1/CWC15/PRPF40B/FRA10AC1/SMN2/SRSF8/UPF3A/WBP4/GPATCH1/TXNL4A/ESRP2/LSM2/NOL3/ZMAT2/SNRPG/RNVU1-7/SRSF9/SNRNP27/SAP18/PRDX6/RBM8A/RBM24/PCBP4"
"Monocitos (MIM)","Femenino","GO:0002758","innate immune response-activating signaling pathway",0.349931972052951,2.46365546753527e-07,5.11161876416695e-06,3.44072760354504e-06,313,"TNFAIP3/LTF/TREML4/INAVA/NFKBIA/NFKBIZ/NLRP3/GFI1/FOSL1/FCRL3/PTPN22/GBP5/CAV1/S100A8/CLEC6A/NAIP/KLRC1/KLRD1/KLRC4-KLRK1/RNF144A/KLRC3/APP/MAP2K6/FYN/CLEC4E/NLRC3/CD14/BPIFB1/S100A9/IRAK3/IRF1/NLRC4/TRIM25/FFAR2/KLRK1/FCN1/DDX3X/AURKB/MARK4/KLRC4/CPT1A/CD300LF/PARP1/TLR8/CYLD/CTSS/ARRB2/PTPRS/CASP1/TLR1/LILRA2/MAPKAPK2/TNF/MEFV/RFTN1/CCDC134/MAP3K20/STING1/MYD88/AIM2/TNIP3/CD300A/SYK/TLR5/MAPK11/IFI16/BIRC3/TRAF3IP3/ZC3HAV1/IRAK2/LAMP2/NAGLU/NOD1/NLRP1/MAPKAPK3/PLCG2/SLC46A2/TLR4/GRAMD4/AARS2/TYROBP/TKFC/BTK/TLR2/PYCARD/CYBA/SLC15A4/HMGB1/ERBIN/KCNK6/TICAM2/TRIM65/RTN4/LATS2/SLC19A1/MAPK14/CD36/OAS1/NMI/DHX58/RNF125/HCK/SMPDL3B/NLRX1/IRF4/IRF7/SCIMP/IRAK1/PRKDC/UNC93B1/SLC15A2/COLEC11/SARM1/ALPK1/SLC15A3/DDX60/TICAM1/IFI35"
"Monocitos (MIM)","Femenino","GO:0045621","positive regulation of lymphocyte differentiation",0.444174853708448,2.54387640463767e-07,5.23614559954588e-06,3.52454897983271e-06,130,"IL7R/ZBTB16/HLX/LCK/ZAP70/LEF1/NFKBIZ/NLRP3/VNN1/TESPA1/RHOH/EGR3/IL2RA/SMARCD3/RUNX1/CR1/IL4R/RUNX3/SOX12/CD83/IL12RB1/LILRB2/PTPRC/IL2RG/ADAM8/TNFSF9/ITPKB/CYLD/IL10/SOX4/IFNG/HLA-G/SYK/CD86/VSIR/NCKAP1L/HLA-DRA/SASH3/BTK/HLA-DRB1/CD74/TOX/RARA/NFKBID/INPP5D/IL15/GPR65/ZBTB1/CD80/KLHL25/TNFSF4/TGFBR2/PRKDC/IL15RA/CD46/ACTB/SMARCA2/SPI1/ZBTB7B"
"Monocitos (MIM)","Masculino","GO:0033108","mitochondrial respiratory chain complex assembly",-0.480213470253622,2.58799372154395e-07,5.30369193677108e-06,3.57001570138056e-06,97,"NDUFS7/ATF4/NDUFAF6/FMC1/SCO1/NDUFAF5/NDUFS3/SDHAF2/COX16/COX7A2L/NDUFAF3/PET100/EIF2S1/UQCC5/ATP5F1D/TFAM/SDHAF4/UQCRFS1/NDUFS5/STMP1/UQCC2/IMMP2L/DMAC2/TIMMDC1/TMEM186/NDUFS4/ATPAF2/ACAD9/SMIM20/UQCC4/COX17/NDUFS8/FXN/NDUFS6/NDUFA13/SURF1/COA3/SDHAF1/HIGD2A/NDUFAF8/COA5/UQCC3/COX14/TMEM126B/ATPAF1/COA6/COA4/PET117/UQCC6/NDUFA6/LYRM2/COA8/TACO1/HIGD1A/TMEM126A/TMEM242/NDUFC2"
"Monocitos (MIM)","Femenino","GO:0042119","neutrophil activation",0.610488738017982,2.67634309439061e-07,5.46090353998919e-06,3.67583781522482e-06,44,"CTSG/CAMP/CXCL8/FCAR/CD177/ANXA3/IL18RAP/ITGAM/DNASE1/CLEC12A/CXCR2/DNASE1L3/PRAM1/CCL5/IL16/PREX1/LILRA2/TNF/MYD88/CD300A/SYK/GRN/TYROBP/FCER1G"
"Monocitos (MIM)","Femenino","GO:0061448","connective tissue development",0.365951829561853,2.70015780548284e-07,5.48564527321687e-06,3.69249194543358e-06,252,"CCN2/ZBTB16/SULF1/EGR1/MGP/EFEMP1/CD34/PDGFD/COL3A1/CCN1/PRKG2/RFLNB/BMP2/GDF7/CHI3L1/FOSL2/ARID5A/EDN1/LARGE1/RUNX1/RXFP1/HIF1A/NFATC2/ADAMTS7/RUNX3/HOXB3/HYAL3/SULF2/LNPK/CYTL1/BMP8A/SH3PXD2B/EXT1/TIMP1/THRA/ABHD15/WNT5B/SOX5/SMPD3/PDGFRB/ZNF516/PARP1/GPR4/LRP5/ZEB1/LOXL2/GALNT3/CD44/COL5A1/CSF1/IL6R/CTSK/TRPS1/PBXIP1/SPTLC2/BARX2/NOG/HYAL1/FGFR3/TGFBI/CHST11/DGAT2/GLG1/RB1/EBF2/ACTA2/LOX/VPS13B/NCOA1/KLF7/PKD1/AMER1/PPARGC1A/IGF1/ID2/ITGB8/NOTCH1/SCX/COL11A2/SORL1/LUM/CCN3/SMAD3/MEF2C/OXCT1/HOXA5/NFIB/RARA/MAPK14"
"Monocitos (MIM)","Femenino","GO:0046629","gamma-delta T cell activation",0.698885368254463,2.76285477646546e-07,5.588826493945e-06,3.76194518338151e-06,28,"ITK/CD3E/LCK/CD247/LEF1/EGR3/TCF7/TRDC/KLRC1/TRGC1/PTPRC/CXADR/GPR18/SOX4/JAML/MICB/SYK"
"Monocitos (MIM)","Femenino","GO:0019882","antigen processing and presentation",0.46231726680643,3.14870523936083e-07,6.34200587481561e-06,4.26892451923282e-06,112,"THBS1/HLA-DQB1/CCL21/CD8A/ICAM1/FCER2/CST7/ERAP2/HLA-DQA1/RAB33A/ERAP1/EXT1/FCGR1A/LILRB2/MPEG1/CLEC4M/CCR7/HLA-F/RAB27A/CD1D/CTSS/HLA-E/HLA-G/ULBP3/RELB/WAS/HLA-DPA1/TAPBP/HLA-B/SLC11A1/RFTN1/TAP1/RAB32/HLA-H/WDFY4/RAB3C/ULBP2/NOD1/TAP2/FGL2/HLA-DRA/B2M/PSMB8/FCER1G/PYCARD/HLA-DRB1/ACE/HLA-A/HLA-DPB1/MARCHF1/CD74/HLA-DMB/CTSV/HLA-DOB/MR1/HLA-DMA/CTSD/UNC93B1/CD209"
"Monocitos (MIM)","Femenino","GO:0002218","activation of innate immune response",0.342962939537627,3.30887651852559e-07,6.63613568437632e-06,4.46690887633616e-06,333,"TNFAIP3/LTF/PYHIN1/TREML4/INAVA/NFKBIA/NFKBIZ/NLRP3/GFI1/FOSL1/FCRL3/PTPN22/GBP5/CAV1/S100A8/CLEC6A/NAIP/KLRC1/KLRD1/KLRC4-KLRK1/RNF144A/KLRC3/APP/MAP2K6/FYN/CLEC4E/NLRC3/MNDA/CD14/BPIFB1/S100A9/IRAK3/IRF1/NLRC4/TRIM25/FFAR2/KLRK1/FCN1/DDX3X/AURKB/MARK4/KLRC4/CPT1A/CD300LF/PARP1/TLR8/CYLD/CTSS/ARRB2/PTPRS/CASP1/TLR1/LILRA2/MAPKAPK2/TNF/MEFV/RFTN1/CCDC134/MAP3K20/STING1/MYD88/AIM2/TNIP3/CD300A/SYK/TLR5/MAPK11/IFI16/BIRC3/TRAF3IP3/ZC3HAV1/IRAK2/LAMP2/NAGLU/NOD1/NLRP1/MAPKAPK3/PLCG2/SLC46A2/TLR4/GRAMD4/AARS2/TYROBP/TKFC/BTK/TLR2/PYCARD/CYBA/SLC15A4/HMGB1/ERBIN/KCNK6/TICAM2/TRIM65/RTN4/LATS2/SLC19A1/MAPK14/CD36/ZBP1/OAS1/NMI/DHX58/RNF125/HCK/SMPDL3B/IKBKE/NLRX1/IRF4/IRF7/SCIMP/IRAK1/PRKDC/UNC93B1/SLC15A2/COLEC11/SARM1/ALPK1/SLC15A3"
"Monocitos (MIM)","Femenino","GO:0050678","regulation of epithelial cell proliferation",0.345586214033711,3.51700189919119e-07,7.02352762251245e-06,4.72766974220504e-06,309,"THBS1/TNFAIP3/EREG/F3/SULF1/AREG/CDH13/LRG1/HLX/PPP1R16B/BCL11B/TIE1/CEACAM1/THBS4/MMP12/CXCL12/EGR3/CAV1/EPPK1/KLF9/VEGFA/TGFA/TACSTD2/NR4A3/HIF1A/HSPG2/CCND1/IRS2/ZFP36/RUNX3/NLRC3/PRKCA/SULF2/LAMB1/VASH2/CCL24/BRCA2/PLCG1/PKHD1/EAF2/JAG1/ISL1/TNFSF12/CXCR3/ITGA4/MYC/SFN/ROBO1/CCL5/TEK/ALDH1A2/HMGB2/NRARP/ZEB1/PIK3CD/IL10/EXTL3/APLN/ANG/JAML/NOG/NR4A1/TNF/RB1/CD109/EGFL7/ATOH8/SGPP2/STAT3/NOTCH2/SERPINF1/PTCH1/C5AR1/FA2H/SMO/GRN/UHRF1/IGF1/DLL4/GLI1/MMRN2/B2M/NOTCH1/LAMC1/MAGED1/BTK/CDKN2A/JUN/CYBA/RPTOR/CDK6/HMGB1/KDR/SMAD3/MEF2C/CAV2/FGFR2/RTN4/ALOX5/HOXA5/NFIB/EFNB2"
"Monocitos (MIM)","Femenino","GO:0042100","B cell proliferation",0.511798750183537,3.65012214034989e-07,7.22785789226246e-06,4.86520832475684e-06,84,"IL7R/LEF1/NFKBIZ/FCRL3/FOSL2/GPR183/BST1/IKZF3/NFATC2/IRS2/CD40LG/MNDA/CD38/CD79A/TNFRSF21/CARD11/CD19/IFNB1/TNFSF13B/PTPRC/CR2/TNFRSF13C/CD70/IL10/CTLA4/ATAD5/PKN1/CD22/TNFRSF4/CD300A/VAV1/TNFSF13/ABL1/TLR4/MS4A1/NCKAP1L/ATM/TYROBP/SASH3/BTK/GAPT/CDKN2A/MEF2C/CD74/INPP5D/CDKN1A/TICAM1/RC3H1/FCGR2B/CD40/TCF3/SLC39A10/TNFRSF13B/PRKCD"
"Monocitos (MIM)","Masculino","GO:0016072","rRNA metabolic process",-0.348608803883091,3.64834879240383e-07,7.22785789226246e-06,4.86520832475684e-06,268,"EXOSC7/RRP1/EXOSC9/GTF3C5/RPS6/USP36/NIFK/RPL35A/SRFBP1/WDR46/RPL11/RIOK1/TRMT2B/SMARCA4/NOL8/DKC1/DCAF13/RPL5/DDX56/NOP10/TP53/RPS27/MRM1/BUD23/KAT2B/WDR55/RPL7/RPS8/NSUN5/DDX49/RPS25/WBP11/MRM3/DIS3/RPP30/UTP6/RPS28/UTP14A/FCF1/EIF4A3/RPL27/YBEY/RPL14/DDX54/METTL18/PPAN/TFB2M/FBL/EXOSC6/MTERF4/NGDN/UTP23/TSR1/MPHOSPH10/NCL/RRP8/RPS21/YTHDF2/MYG1/MRTO4/POLR2E/RPS19/TOP1/NOC4L/CAVIN1/EXOSC2/DDX47/MACROH2A1/RRP7BP/RRP9/DDX52/RPS16/RRS1/UTP18/KRR1/WDR12/NOL11/ZCCHC4/SDE2/RPS7/POLR1D/SPIN1/EXOSC3/RIOK2/SLFN14/RPUSD2/NOP14/NOL10/BYSL/WDR18/TRMT112/REXO4/METTL15/IMP4/RPF1/ERCC6/IMP3/EXOSC8/DEDD/AK6/RRP36/PELO/GTF3C6/NHP2/POP7/RPP40/SBDS/MAK16/BRIX1/C1D/ERI1/NSA2/PA2G4/RBM34/EBNA1BP2/MRM2/PIN4/POLR1G/TSR3/SNU13/NOL7/ABT1/RPL7L1/TRIR/UTP11/SART1/POLR1E/PIH1D1/KRI1/NSUN4/POP4/SLX9/EIF6/EXOSC1/RPP38/METTL5/GAR1/TAF1B/IPPK/NVL/UTP14C/EMG1/TSR2/RIOK3/SMARCB1/PIH1D2/EXOSC4"
"Monocitos (MIM)","Femenino","GO:0046637","regulation of alpha-beta T cell differentiation",0.520757160400731,3.68291055899093e-07,7.26214254342202e-06,4.88828597414054e-06,76,"ZBTB16/HLX/ZAP70/NFKBIZ/NLRP3/TBX21/ZC3H12A/PRDM1/CD69/RUNX1/IL4R/RUNX3/BATF/JAK3/CD83/IL12RB1/JUNB/IL2RG/ITPKB/IFNG/SYK/CD86/NCKAP1L/HLA-DRA/SASH3/HLA-DRB1/LGALS1/HMGB1/RARA/NFKBID/GPR65/CD80/KLHL25/IRF4/TNFSF4/TGFBR2/LOXL3/ZBTB7B/RC3H1/ZNF683/IL23R"
