"ProbeID","Gene_Symbol","x.WT_1.gProcessedSignal","x.WT_2.gProcessedSignal","median.1","std.dev.1","p.outlier.x","flag.outlier.x","y.RNA5_TLR4_1.gProcessedSignal","y.RNA5_TLR4_2.gProcessedSignal","median.2","std.dev.2","p.outlier.y","flag.outlier.y","median.diff","pooled.std.dev","z.stats"
"A_21_P0013589","LINC01504",7.43599261638076,7.8885308974142,7.66226175689748,0.244017618586081,0.187366387759247,".",7.31530274175866,7.4632613216161,7.38928203168738,0.156967613841182,0.503415545023115,".",0.272979725210101,0.20516265495384,1.33055270351965
"A_21_P0013591","LINC01504",6.01778937025992,6.53268163907136,6.27523550466564,0.27592057156153,0.189003818233432,".",5.93363870549308,6.06757822561703,6.00060846555506,0.202731806696372,0.641893849759128,".",0.274627039110584,0.242107772755458,1.13431731656122
"A_21_P0013605","HMCN2",4.90451284844698,5.05923655698511,4.98187470271604,0.322494028114054,0.733415612103423,".",5.39355303956857,5.16279336490109,5.27817320223483,0.238145323612399,0.494076624523925,".",-0.296298499518786,0.283474507961194,-1.04523860593259
"A_21_P0013615","XLOC_l2_015098",6.32212059541651,6.38862198618291,6.35537129079971,0.274046600484759,0.864273485153481,".",6.22653530620477,6.1753048738216,6.20092009001318,0.194360424235447,0.852690183938649,".",0.154451200786525,0.237568425665361,0.650133536701908
"A_21_P0013621","LOC105375980",4.97914932401587,4.53145791882296,4.75530362141942,0.330927225474201,0.336860415775473,".",5.6253372658502,5.68803165296895,5.65668445940957,0.218658360962797,0.840063213542716,".",-0.90138083799016,0.280467740907033,-3.21384853414903
"A_21_P0013622","CLCN3",5.04291584592208,4.34879121018563,4.69585352805385,0.333020882497665,0.139058750085845,".",4.94985428331237,4.52753729319947,4.73869578825592,0.267276226951572,0.261559812971004,".",-0.0428422602020655,0.301943280826873,-0.141888437075804
"A_21_P0013627","LOC730098",5.2025265531808,4.96656033858046,5.08454344588063,0.3184129539881,0.59907611294256,".",5.17195199541717,4.80467502401747,4.98831350971732,0.253868375868993,0.305459445565252,".",0.0962299361633097,0.287954824177151,0.334184143079709
"A_21_P0013628","",5.07704898258508,5.37915614659925,5.22810256459216,0.312474809347099,0.493496174289295,".",5.40532391641543,5.33903772788551,5.37218082215047,0.233165226233456,0.84112734449953,".",-0.144078257558306,0.275686895953548,-0.522615545653583
"A_21_P0013637","",6.18065175805626,6.51600516727613,6.34832846266619,0.274207298969874,0.388997924944682,".",6.33044060571808,6.61284431536443,6.47164246054126,0.184059141752586,0.279146666310407,".",-0.12331399787506,0.233524528123977,-0.528055870043739
"A_21_P0013639","FGF7P6",4.24948823256615,4.54625398821931,4.39787111039273,0.342996809266453,0.539993207034495,".",5.06550228006777,5.15394989486241,5.10972608746509,0.247244673460193,0.800286027792553,".",-0.71185497707236,0.298978878619715,-2.38095406725303
"A_21_P0013646","BMS1P14",9.71355725127064,9.95748813998416,9.8355226956274,0.182828150366172,0.344601923554189,".",9.65885325725124,9.58400675121561,9.62143000423342,0.11655503382881,0.648481794007337,".",0.214092691393976,0.153315375088656,1.39642023032702
"A_21_P0013653","FRG1EP",4.46681789852239,4.76668938421059,4.61675364136649,0.335743577149205,0.526330242695627,".",5.23883560690838,4.845821379633,5.04232849327069,0.250921727551945,0.267580171181256,".",-0.4255748519042,0.296382744904791,-1.43589618228588
"A_21_P0013655","XLOC_l2_015213",10.0571420124027,9.99140136341052,10.0242716879066,0.179323168364977,0.794967298013465,".",9.70044756694549,9.66866267972985,9.68455512333767,0.115874683451242,0.845503697042049,".",0.339716564568938,0.150969766803455,2.25022911382787
"A_21_P0013656","LOC102724813",6.94190026737933,6.79473089678661,6.86831558208297,0.263759299126056,0.692320030314949,".",6.61437585613241,7.01324621462322,6.81381103537782,0.17279942744168,0.102582409461741,".",0.0545045467051537,0.222967049134665,0.244451128167529
"A_21_P0013662","HSPB1",14.9646706638491,14.8378824883097,14.9012765760794,0.110440858674656,0.420123728735223,".",15.0421523261456,14.9570617053976,14.9996070157716,0.0649468412475709,0.362253844652717,".",-0.098330439692198,0.0905960138550048,-1.08537269475864
"A_21_P0013670","LOC105376156",6.77121732966365,6.41287481044837,6.59204607005601,0.26901168916781,0.346791215991435,".",6.52844512552462,6.70141266301808,6.61492889427135,0.179110337414587,0.495362508760989,".",-0.0228828242153387,0.228525492973635,-0.100132479390292
"A_21_P0013671","LOC105376156",9.64026733559497,9.63266968531761,9.63646851045629,0.186675250715957,0.977023031791177,".",9.4829377060917,9.89756674517443,9.69025222563307,0.115812491713483,0.0109781196244791,".",-0.0537837151767757,0.15533863406563,-0.346235278173313
"A_21_P0013674","ANKRD18B",6.70004932110621,7.28579576951272,6.99292254530947,0.261401392798459,0.111320900003929,".",7.54382754201989,7.73736591355716,7.64059672778852,0.150714055004048,0.362048029334542,".",-0.64767418247906,0.21336051009118,-3.03558602387234
"A_21_P0013685","",10.7831075620953,10.8124976460734,10.7978026040843,0.165469508543651,0.899854284568546,".",10.802694043149,10.7162029882064,10.7594485156777,0.102471769396691,0.550323323836859,".",0.0383540884066491,0.137623802049221,0.278687900171018
"A_21_P0013687","XLOC_l2_015410",5.55778079311695,5.67134278988613,5.61456179150154,0.296619975915886,0.787392592627938,".",5.1979605105839,5.11370258424671,5.15583154741531,0.244736190465182,0.807761387890689,".",0.458730244086235,0.271918382088956,1.6870144657457
"A_21_P0013695","EBLN3P",6.35111501524042,6.29401554844086,6.32256528184064,0.27480152132133,0.883668256302468,".",6.50755611827442,6.79612562675235,6.65184087251339,0.177892163203745,0.251960550003439,".",-0.329275590672745,0.23147515833219,-1.4225094089803
"A_21_P0013697","FAM27E3",6.85395014134623,7.06334908613699,6.95864961374161,0.262061628253468,0.57037610340638,".",6.90066937751734,7.18873834654483,7.04470386203108,0.166125965627112,0.21910718122281,".",-0.0860542482894751,0.219401610589347,-0.39222250036506
"A_21_P0013709","LINC01503",5.80204014822824,5.33775444014259,5.56989729418541,0.298359228949032,0.272742386900124,".",5.65715473144359,5.35639206307712,5.50677339726036,0.226184059513997,0.348938775746267,".",0.0631238969250596,0.264742760313944,0.238434837085647
"A_21_P0013714","",8.0835087071678,7.86224059534766,7.97287465125773,0.233414668093985,0.502234707938865,".",8.19183814829982,8.33762375362992,8.26473095096487,0.136550886056438,0.450445524065351,".",-0.29185629970714,0.191217875425159,-1.52630238704524
"A_21_P0013717","",8.79179561766126,8.97605655812946,8.88392608789536,0.203591833960267,0.524681774451276,".",9.07398015310345,9.04503491753305,9.05950753531825,0.123004416330322,0.868143789387858,".",-0.175581447422889,0.168195899611239,-1.04391039156555
"A_21_P0013723","LOC554249",9.87210993645179,9.84147049931581,9.8567902178838,0.182426625342148,0.905287877800613,".",9.07978308537055,9.08599904296838,9.08289106416947,0.122694911472156,0.971484349834362,".",0.773899153714334,0.155456609597155,4.97823254810322
"A_21_P0013728","FRG1",10.9168304120659,10.931156351152,10.923993381609,0.163208018130938,0.950442353684247,".",10.8788103411284,11.1992867218492,11.0390485314888,0.098850200252148,0.0221349207553936,".",-0.115055149879849,0.134922606097196,-0.852749240531012
"A_21_P0013748","CD99P1",5.36780828539364,5.82172862086004,5.59476845312684,0.297386632110983,0.282161978550146,".",5.97380392701708,5.97678321308518,5.97529357005113,0.203835721914082,0.991791860768515,".",-0.38052511692429,0.254939022598099,-1.49261228448409
"A_21_P0013750","XLOC_l2_015441",4.59246703579729,4.90620266060183,4.74933484819956,0.331139440450521,0.501214690527662,".",4.79727243816358,4.90179524852746,4.84953384334552,0.26138462052466,0.77657929256472,".",-0.10019899514596,0.298307935587293,-0.335891148683972
"A_21_P0013751","XLOC_l2_015441",5.70949331501375,5.74837870800949,5.72893601151162,0.292328472960433,0.925427206992272,".",5.80607073394683,5.62024176763066,5.71315625078875,0.215907219395983,0.544712067772514,".",0.0157797607228751,0.256974574122309,0.0614059222659306
"A_21_P0013753","XLOC_l2_015451",14.4552614240633,14.2797854209817,14.3675234225225,0.115613552487567,0.286397163123222,".",14.2121157136198,14.1509810984363,14.181548406028,0.0732031136540787,0.55474559765429,".",0.185975016494449,0.0967605016715171,1.92201376885992
"A_21_P0013756","",11.7894410710773,11.3324922941089,11.5609666825931,0.152285879228301,0.0341711672577776,".",11.6637354903042,11.5753539076318,11.619544698968,0.0920698375212601,0.50043843160881,".",-0.0585780163748986,0.125832913010722,-0.465522214922476
"A_21_P0013757","XLOC_l2_015478",17.8364012805068,17.7454132703873,17.790907275447,0.0681228715900296,0.38993385460925,".",17.5450989171568,17.6712484892777,17.6081737032173,0.049428732195843,0.0687383260265562,".",0.182733572229797,0.0595143898572439,3.07040990705133
"A_21_P0013759","",6.64288297307444,6.62594283932324,6.63441290619884,0.26817348903813,0.964394091493274,".",6.74781185683897,6.59860401007155,6.67320793345526,0.177197211886753,0.551997201846104,".",-0.0387950272564197,0.22728382270118,-0.170689786872448
"A_21_P0013760","CHTF8",11.438532327905,11.3510462897199,11.3947893088124,0.155046797028783,0.690181828413059,".",11.4043576548992,11.5484958178044,11.4764267363518,0.093568594713912,0.279190364787127,".",-0.0816374275393521,0.12805192537721,-0.637533776230761
"A_21_P0013768","XLOC_l2_015542",8.99024995529753,8.79367628486378,8.89196312008066,0.203377027594459,0.496882640664637,".",8.93904046320765,8.98953059004349,8.96428552662557,0.12431670021522,0.774558076229461,".",-0.0723224065449148,0.168548001034658,-0.429090858989442
"A_21_P0013769","ETF1",11.1763799465232,11.4516260689272,11.3140030077252,0.156413691653057,0.213642267806347,".",11.2225810991505,11.3428694279533,11.2827252635519,0.095809111372751,0.376889700901599,".",0.0312777441733001,0.129700864990511,0.24115293429684
"A_21_P0013770","XLOC_l2_015561",5.4187102747532,5.8558752125543,5.63729274365375,0.29574786677634,0.297863285080411,".",6.21446679661598,6.12234964418869,6.16840822040233,0.195676634305974,0.74019773458331,".",-0.531115476748585,0.250755005848407,-2.11806530023839
"A_21_P0013771","JPX",9.89780875089949,9.63118291647924,9.76449583368936,0.184182126634006,0.305303067206348,".",9.85912061931302,10.0061520747365,9.93263634702476,0.113042814222337,0.354992124338797,".",-0.168140513335395,0.152809904159925,-1.10032470905437
"A_21_P0013772","JPX",4.59158753474412,4.88706960566923,4.73932857020668,0.331494168288674,0.526899168073291,".",5.27927147576342,5.56239509626934,5.42083328601638,0.230620228167564,0.386884753636501,".",-0.681504715809705,0.285546907923601,-2.38666466664049
"A_21_P0013773","",4.8064176660334,5.37198596534525,5.08920181568933,0.318224071709703,0.207389854945803,".",5.11403253818166,5.11777001392715,5.11590127605441,0.24690821880403,0.991459955335924,".",-0.0266994603650801,0.284807152586167,-0.0937457508445202
"A_21_P0013775","ARMCX4",6.61495924627014,6.57731170041101,6.59613547334058,0.268930052328106,0.921234232205663,".",6.59313621275702,6.17980589549019,6.38647105412361,0.187168694277503,0.119476786768166,".",0.20966441921697,0.231684584254912,0.90495627877548
"A_21_P0013780","ARMCX4",4.18631547297877,4.19396629931596,4.19014088614736,0.347435137769002,0.987654174123553,".",4.06132114539582,4.96350342956456,4.51241228748019,0.278844010529573,0.021295065709579,".",-0.322271401332825,0.315012029266171,-1.0230447455723
"A_21_P0013781","XLOC_l2_015578",6.62718255259347,7.08927519581968,6.85822887420658,0.263946572052597,0.214462524831402,".",6.49066794878914,6.39562248121048,6.44314521499981,0.185085637877137,0.717232400974803,".",0.415083659206766,0.227952282557889,1.82092346059906
"A_21_P0013783","ARMCX5-GPRASP2",4.162297914775,5.23991621458824,4.70110706468162,0.332837604956367,0.0215662135083778,".",4.90620266060183,5.12115888042071,5.01368077051127,0.252485115232149,0.546604809732931,".",-0.312573705829649,0.295406165039664,-1.05811503895892
"A_21_P0013784","XLOC_l2_015585",9.16121901737492,9.39826551919282,9.27974226828387,0.194066065177764,0.388820976211214,".",9.06044133624188,8.9526294134586,9.00653537485024,0.123723930597945,0.538812595293976,".",0.273206893433629,0.162740973107858,1.67878370281441
"A_21_P0013785","ARMCX5-GPRASP2",4.9191179184879,5.50029123912854,5.20970457880822,0.313246390939345,0.188720325481877,".",5.08381944332885,5.49943684043657,5.29162814188271,0.237427755926426,0.216754621756577,".",-0.0819235630744908,0.277934561291668,-0.29475845930697
"A_21_P0013791","",11.7288502798762,11.7733387368612,11.7510945083687,0.149251906387676,0.833460186589069,".",12.3865379295519,12.3592470424136,12.3728924859827,0.0864275302164355,0.823602185399089,".",-0.621797977614049,0.12195460126553,-5.09860203027699
"A_21_P0013792","SMIM10L2A",6.35612738817124,6.01817929991018,6.18715334404071,0.278107946889798,0.392678501012531,".",6.21785018716222,4.79484727193194,5.50634872954708,0.22620578336432,9.37226421315884e-06,"***",0.68080461449363,0.253488743882962,2.68573903544989
"A_21_P0013795","RPL36A",16.8390848840093,16.8152729888595,16.8271789364344,0.0898320083277205,0.851544167262979,".",16.8070070520022,16.9157729046593,16.8613899783307,0.0529889288650423,0.141460818349483,".",-0.0342110418963486,0.0737482755813862,-0.463889380824836
"A_21_P0013802","TMLHE",8.22345313913775,8.05946377375755,8.14145845644765,0.227479423930847,0.610700801868166,".",7.37175621627468,7.47799914305426,7.42487767966447,0.156062290170007,0.628895542195921,".",0.71658077678318,0.195067074009195,3.67350963981446
"A_21_P0013805","FAM239B",9.8688789522125,9.68213539439537,9.77550717330394,0.183970876957638,0.47222952166626,".",10.158953153405,10.0764895312754,10.1177213423402,0.110782670596503,0.596712350586683,".",-0.342214169036264,0.151852039289987,-2.25360272167796
"A_21_P0013806","HADHB",9.74453558534706,9.79826748969235,9.7714015375197,0.184049584252505,0.836209171137074,".",9.80282834800683,9.81872843154822,9.81077838977752,0.114465224545009,0.92133075447354,".",-0.0393768522578206,0.15325882860974,-0.256930400780306
"A_21_P0013807","",5.08381944332885,4.63767511484613,4.86074727908749,0.327097698933979,0.33280715773939,".",5.24451884854361,5.34198459841236,5.29325172347798,0.237341272867425,0.771994924589426,".",-0.432504444390495,0.285765449673534,-1.51349452806349
"A_21_P0013813","XLOC_l2_015716",4.91062317357912,5.24559978340771,5.07811147849342,0.318673234470293,0.455815658199289,".",6.43207400634177,6.62232407712177,6.52719904173177,0.182098347503568,0.461013685256397,".",-1.44908756323835,0.259530767474002,-5.58349045603433
"A_21_P0013814","XLOC_l2_015722",9.02557789174401,8.9916320607087,9.00860497622635,0.200372814241313,0.905125593918925,".",8.82728540236919,8.40797649879167,8.61763095058043,0.129819767256756,0.0226983817710911,".",0.390974025645924,0.168823038501239,2.31588075369852
"A_21_P0013815","XLOC_l2_015738",6.8207165680554,6.68524524265573,6.75298090535557,0.265903595098294,0.718359590723119,".",6.55790348686818,6.10610350568005,6.33200349627412,0.189221776891524,0.0923765791873123,".",0.42097740908145,0.23077001834747,1.82422921355228
"A_21_P0013816","",6.55956777676062,6.39324157438926,6.47640467557494,0.27139054280449,0.665548703838394,".",6.17227946688418,6.51947595032024,6.34587770860221,0.188694122973643,0.194619513607106,".",0.130526966972731,0.233728794512473,0.558454799054573
"A_21_P0013818","XLOC_l2_015752",6.29015422313272,6.0946278363968,6.19239102976476,0.277973704663549,0.620741208002327,".",6.13736975370967,5.91915191363877,6.02826083367422,0.20153807032956,0.4459187367477,".",0.164130196090539,0.242782798275064,0.676037170906095
"A_21_P0013819","XLOC_l2_015760",4.2815170147079,4.48626290321578,4.38388995896184,0.343449770997212,0.672880494995028,".",5.80246962886918,5.46852755777163,5.6354985933204,0.219703081364471,0.284650438685108,".",-1.25160863435856,0.288294284680672,-4.34142714880701
"A_21_P0013820","XLOC_l2_015762",12.1262703534718,12.1021962025705,12.1142332780211,0.144034001860333,0.906060529121838,".",12.4534679854597,12.4343980563802,12.4439330209199,0.0860488289525118,0.875519079625221,".",-0.3296997428988,0.118638515364954,-2.77902788891602
"A_21_P0013825","STAU2",9.85763262898555,9.63373660960248,9.74568461929401,0.184544169879589,0.39030058785443,".",9.86131348781296,10.0818474372115,9.97158046251223,0.112576465132684,0.163600392879613,".",-0.225895843218217,0.152856159735741,-1.47783277827172
"A_21_P0013826","",5.66497381692277,5.13809928889156,5.40153655290717,0.305184864607364,0.222623954820569,".",6.29467311125051,6.63836241606879,6.46651776365965,0.184242700363513,0.188258250071489,".",-1.06498121075248,0.252074566569749,-4.22486578175987
"A_21_P0013830","LOC105373328",8.62359759010827,8.13156552435694,8.37758155723261,0.219253363061907,0.114067374932416,".",8.4488272004962,8.56583868198456,8.50733294124038,0.131804648228093,0.530946745145501,".",-0.129751384007776,0.180892927595978,-0.717282791163474
"A_21_P0013833","XLOC_l2_015827",6.60257804409284,6.23456961156878,6.41857382783081,0.272635944358036,0.341377859782758,".",6.47914050360157,6.60067299847817,6.53990675103987,0.181657336368379,0.636859563406701,".",-0.12133292320906,0.231656800043138,-0.523761543742581
"A_21_P0013846","NBDY",10.5127291781392,10.4501004359114,10.4814148070253,0.171166920661788,0.795210429373493,".",10.1891605558493,10.2258625972267,10.207511576538,0.109650316674514,0.812014610562831,".",0.273903230487299,0.143738141555503,1.90557097457347
"A_21_P0013848","FOXN3",8.68022202237134,8.49435720532502,8.58728961384818,0.212300654506978,0.538325940839617,".",9.96589856627515,9.63266968531761,9.79928412579638,0.114596306529429,0.0387096684508661,".",-1.2119945119482,0.170592909252228,-7.10460075545236
"A_21_P0013854","",7.3625589854185,6.95902959368642,7.16079428955246,0.257936758049563,0.265283344430708,".",7.00211575778335,6.95902959368642,6.98057267573489,0.167923096761125,0.855786781796884,".",0.180221613817574,0.217634484375713,0.828093095331568
"A_21_P0013858","TMLHE",6.83750152656646,6.62771252310404,6.73260702483525,0.266287021058478,0.577169253897381,".",5.38903668227694,5.53256263259917,5.46079965743805,0.228547421980328,0.658134389046733,".",1.2718073673972,0.248135750828102,5.12544993275978
"A_21_P0013866","FTX",5.83919238389893,5.60551653606899,5.72235445998396,0.292568607221565,0.574087109537283,".",6.64596974300152,6.43606842803591,6.54101908551872,0.181618866181758,0.41476194950439,".",-0.818664625534756,0.243497230461369,-3.36211062435323
"A_21_P0013877","XLOC_l2_015885",17.4148369852916,17.3145858134626,17.3647113993771,0.0789125272091802,0.387006571497164,".",17.2778933767035,17.198831627607,17.2383625021552,0.0510403155409025,0.261304791860629,".",0.126348897221852,0.0664541223742158,1.90129509965323
"A_21_P0013885","",8.40758090865163,8.38679351980724,8.39718721422943,0.218584893048234,0.94662185385059,".",8.8289840659187,9.19003394689573,9.00950900640721,0.123682850185748,0.0394974840457403,".",-0.612321792177779,0.177590544369595,-3.44794141124675
"A_21_P0013888","TPTE2",6.28903182111585,6.00554083391861,6.14728632751723,0.279148537179433,0.475114531610248,".",5.55303304237474,5.8445947936989,5.69881391803682,0.216601185926969,0.343473693649719,".",0.448472409480409,0.249839928308494,1.79503897762351
"A_21_P0013894","XLOC_l2_015938",11.0785396253648,11.046092125005,11.0623158751849,0.160756943819037,0.886439486213254,".",11.7118128013075,11.5215218987125,11.61666735001,0.0920983915827674,0.146976306348943,".",-0.554351474825101,0.13100555087127,-4.23151134542248
"A_21_P0013898","",4.01927082133657,4.57508438156508,4.29717760145082,0.346239446876591,0.255907393167621,".",5.07457925353552,5.09987071960606,5.08722498657079,0.248471520863578,0.942599269105072,".",-0.790047385119966,0.301346852691104,-2.62172104359028
"A_21_P0013910","PTMA",17.1292456141237,16.9827761385157,17.0560108763197,0.0854909339137794,0.232122669471145,".",17.2608253589224,17.3246441155706,17.2927347372465,0.0507848527464873,0.36095984331723,".",-0.236723860926798,0.0703128759543108,-3.36672135386157
"A_21_P0013911","",4.6445000621985,4.86629909051036,4.75539957635443,0.330923810056002,0.634211092911871,".",4.84881797374906,4.57508438156508,4.71195117765707,0.268677722284152,0.46900348297862,".",0.0434483986973593,0.301411916248994,0.144149571914957
"A_21_P0013918","TIGD2",4.40197042461618,4.87153666892677,4.63675354677147,0.335061370229365,0.320068091953151,".",4.81451362366863,4.65819338094979,4.73635350230921,0.267399312814587,0.677856963844002,".",-0.0995999555377356,0.303124161288483,-0.328578082045219
"A_21_P0013921","",10.6868665626959,10.8368777555925,10.7618721591442,0.166116212470766,0.522207719466847,".",10.6536680362131,10.582317115152,10.6179925756825,0.10431780902291,0.627997906679134,".",0.143879583461651,0.138702561845434,1.03732462866825
"A_21_P0013923","",12.2154269143196,12.1300659812421,12.1727464477808,0.143273522647571,0.673855752624636,".",12.4327348144622,12.5138757455118,12.473305279987,0.0858997043008852,0.50407372175949,".",-0.300558832206152,0.118122947581796,-2.54445760420958
"A_21_P0013924","",12.8894201464486,12.7483253296661,12.8188727380574,0.135184947218489,0.458674088063278,".",12.962303280632,13.0405444600009,13.0014238703165,0.0834808999537497,0.501792173134334,".",-0.1825511322591,0.112347742771169,-1.62487583422945
"A_21_P0013928","",5.3525170120199,5.76674060660611,5.55962880931301,0.29876372569112,0.328417885898214,".",5.34705450045739,4.74913141695127,5.04809295870433,0.250607077672729,0.091284403895008,".",0.511535850608674,0.275738708897122,1.85514704357134
"A_21_P0013930","",11.3708322768985,11.4147772457068,11.3928047613026,0.155080212294035,0.841337398336698,".",11.3212025640492,11.5428513982216,11.4320269811354,0.0940630965635523,0.0977347134545961,".",-0.0392222198327516,0.128253144952253,-0.30581877619729
"A_21_P0013931","",5.70776624901505,5.31361624960338,5.51069124930921,0.300714371629845,0.355231888992442,".",5.74155256046079,5.74108254467706,5.74131755256893,0.214554344475845,0.998770002697805,".",-0.230626303259711,0.261211312961549,-0.88291085345779
"A_21_P0013932","",8.55073195084799,8.48178318006835,8.51625756545817,0.214600898803212,0.821251088129887,".",8.18428657479025,8.3259612780087,8.25512392639947,0.136749250221003,0.463936090182444,".",0.261133639058695,0.17993596528092,1.45125872224048
"A_21_P0013934","",8.0122385222254,7.87439427850853,7.94331640036697,0.234448703773627,0.677167395046865,".",7.96030436722595,7.73586190387065,7.8480831355483,0.145767074956039,0.274894995009171,".",0.0952332648186651,0.19521044393471,0.487849230292805
"A_21_P0013937","",6.47437035010373,6.38816881488089,6.43126958249231,0.272359025351823,0.823440814929151,".",6.18554765653507,6.25972698506757,6.22263732080132,0.193490290941379,0.787083128962121,".",0.20863226169099,0.236239212853386,0.883139844444332
"A_21_P0013947","",5.34353693141656,4.42491263339017,4.88422478240336,0.326223229456786,0.0455584523907608,".",5.21594321705069,5.54715679927595,5.38155000816332,0.232673333884283,0.315552765189638,".",-0.497325225759955,0.283335909953223,-1.75524954052616
"A_21_P0013948","LOC107987300",5.83855755187408,5.72529834236177,5.78192794711793,0.290427972927909,0.783858277358327,".",5.91915191363877,4.9453510252315,5.43225146943514,0.230026357307274,0.00284927618370334,"**",0.34967647768279,0.261973789256738,1.33477657698077
"A_21_P0013952","RBFOX3",10.5470457990129,9.62458784803274,10.0858168235228,0.178207559047756,0.000242634235910755,"***",9.98926290057475,11.1867506185833,10.588006759579,0.104709790935727,4.44089209850063e-16,"***",-0.502189936056206,0.146154155636374,-3.43602912876206
"A_21_P0013953","GOLGA8N",4.11467269257747,4.16627338014706,4.14047303636226,0.347435137769002,0.917281771346048,".",4.04439601984718,4.04227351310049,4.04333476647384,0.298398120890986,0.995991560680334,".",0.0971382698884291,0.323846115854303,0.299951937457021
"A_21_P0013960","",9.52960663106074,9.18932511797902,9.35946587451988,0.192341808767582,0.211615172541718,".",8.70743126682451,8.7558943817404,8.73166282428246,0.1278859208535,0.789287292439149,".",0.627803050237425,0.163325105468407,3.84388577883921
"A_21_P0013961","",5.61850439215326,5.52600362307445,5.57225400761386,0.298266633849396,0.826982215452538,".",5.38041697444154,4.33316272924486,4.8567898518432,0.260994846320858,0.00440934557831008,"**",0.715464155770656,0.280251043418127,2.55294020334191
"A_21_P0013966","lnc-DHX40-1",7.00447475171865,7.13439157599362,7.06943316385613,0.259877204976287,0.722131061200256,".",7.78325501784031,8.00620127720846,7.89472814752438,0.144683120556486,0.274666231266939,".",-0.825294983668249,0.210320430581827,-3.92398865571532
"A_21_P0013971","ZNF385D",6.68096956329533,6.4987764940997,6.58987302869751,0.269055134840036,0.632465823297537,".",6.52794858670542,6.42683429091292,6.47739143880917,0.183853763524965,0.69806073546604,".",0.112481589888345,0.230426639026485,0.488144905309393
"A_21_P0013973","",5.70741303565781,6.31471692582411,6.01106498074096,0.282974543525121,0.13141815336961,".",6.47322219093714,6.49144736133119,6.48233477613416,0.183677623686977,0.944199598406944,".",-0.471269795393205,0.238549849849612,-1.97556106486885
"A_21_P0013975","",5.1355199840589,5.42270838639275,5.27911418522582,0.310326978768094,0.51248714262736,".",5.88082210179397,5.75510804927076,5.81796507553237,0.210939931839645,0.67495102920321,".",-0.538850890306541,0.265328559144928,-2.0308816059722
"A_21_P0013977","PCID2",7.60848122016259,7.82720078063707,7.71784100039983,0.242176992150579,0.521155197734493,".",8.99547421670318,9.27881236113484,9.13714328891901,0.12199521089585,0.101135935612504,".",-1.41930228851918,0.191745308949951,-7.40201831425062
"A_21_P0013984","AK4",9.45767760172974,8.74360060560609,9.10063910366792,0.198138637836696,0.0111561854327362,".",9.70683892093814,9.5909232410371,9.64888108098762,0.116261050721629,0.47893522108464,".",-0.548241977319703,0.162443146544689,-3.37497757819459
"A_21_P0013986","",7.85443621395822,8.03814287982445,7.94628954689134,0.234344843887098,0.578844991510359,".",7.63322201493325,7.60822355969588,7.62072278731456,0.15119785940484,0.906575178576627,".",0.325566759576771,0.197203319628593,1.65091926540554
"A_21_P0013991","",4.89545780680065,5.11338595092634,5.00442187886349,0.321611505530897,0.63053145729151,".",5.12638939742888,4.26363806000217,4.69501372871552,0.26956070896393,0.0229002620677634,".",0.30940815014797,0.296729621294358,1.04272754704538
"A_21_P0013993","FAM104B",7.28459949202601,7.19721321324554,7.24090635263578,0.256100963390642,0.807916707838235,".",6.77719938967457,6.86886226778665,6.82303082873061,0.172520963855593,0.707074950277126,".",0.417875523905165,0.218347414020956,1.91381027239946
"A_21_P0014001","NNT-AS1",6.78436855705622,7.07658387054411,6.93047621380017,0.262596538098506,0.42954038033834,".",6.99424053539512,7.2363919008091,7.11531621810211,0.164186964029291,0.295664884687047,".",-0.184840004301945,0.218991210986281,-0.844052158392441
"A_21_P0014003","DST",8.36893958534258,8.63198534844503,8.5004624668938,0.21512092279667,0.389792449084175,".",9.28585890356221,9.31499302702146,9.30042596529183,0.120029740243308,0.863754972210089,".",-0.79996349839803,0.174189767161804,-4.59248273553835
"A_21_P0014008","ZNF322",6.67293979534263,6.83334691566128,6.75314335550195,0.265900546980602,0.669348658165097,".",6.96563437676818,7.00819133070282,6.9869128537355,0.167743735895987,0.85738044879659,".",-0.233769498233546,0.222307289373207,-1.05156020251363
"A_21_P0014013","",6.07487930800301,5.83066967329555,5.95277449064928,0.284747427929102,0.546623539131538,".",5.60413234308369,5.40251060779106,5.50332147543737,0.226360701737528,0.530381278477797,".",0.449453015211906,0.25721612022125,1.74737498888211
"A_21_P0014015","CNP",6.20062367811013,5.60652780236169,5.90357574023591,0.286309285033725,0.144664854759172,".",6.13935074400109,6.25755747185989,6.19845410793049,0.194459688898513,0.668489105780154,".",-0.29487836769458,0.244732075240485,-1.20490282037947
"A_21_P0014016","",5.23056900453569,5.17461179787966,5.20259040120767,0.313544148956877,0.899380679169009,".",5.41005598629142,5.94800953503356,5.67903276066249,0.217563669233987,0.081814993330803,".",-0.476442359454815,0.269855408983818,-1.76554682097695
"A_21_P0014017","",5.20034606115396,4.70995359624084,4.9551498286974,0.323529722535761,0.281869750256409,".",4.03183975302283,4.83769409885059,4.43476692593671,0.282667340913243,0.042387428672537,".",0.52038290276069,0.303786361595637,1.71298968139116
"A_21_P0014018","LINC01311",6.29737769160183,6.08112211454275,6.18924990307229,0.278054144894681,0.584318637404304,".",6.53199025034913,6.43264813085144,6.48231919060029,0.183678178362541,0.702820751058315,".",-0.293069287527995,0.235639322588244,-1.24371978457986
