NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION		78	-0.2556751	-0.90101933	0.6420233	0.8436054	1.0	2543	tags=22%, list=16%, signal=26%	
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION		5	-0.49369046	-0.89968944	0.6169355	0.84550357	1.0	3270	tags=60%, list=20%, signal=75%	
REACTOME_RAF_ACTIVATION	REACTOME_RAF_ACTIVATION		34	-0.28917608	-0.8996601	0.67504835	0.8443005	1.0	2457	tags=21%, list=15%, signal=24%	
REACTOME_DNA_STRAND_ELONGATION	REACTOME_DNA_STRAND_ELONGATION		29	-0.2970612	-0.8978315	0.52880657	0.8469668	1.0	271	tags=7%, list=2%, signal=7%	
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION		33	-0.29480633	-0.89671725	0.6653846	0.8480622	1.0	2365	tags=21%, list=15%, signal=25%	
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION		19	-0.33876544	-0.89654	0.61752987	0.8472173	1.0	1793	tags=16%, list=11%, signal=18%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS		19	-0.31384107	-0.8960612	0.58691204	0.84732157	1.0	4323	tags=58%, list=27%, signal=79%	
REACTOME_PEXOPHAGY	REACTOME_PEXOPHAGY		11	-0.33504626	-0.8957657	0.6130952	0.84667736	1.0	599	tags=18%, list=4%, signal=19%	
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE	REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE		8	-0.48238963	-0.8946785	0.5821206	0.8475964	1.0	964	tags=25%, list=6%, signal=27%	
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION		8	-0.43305147	-0.8935082	0.6397638	0.8486428	1.0	3465	tags=50%, list=21%, signal=64%	
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE		67	-0.2748272	-0.8928999	0.6032389	0.8486967	1.0	3509	tags=34%, list=22%, signal=44%	
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION		27	-0.35059938	-0.892555	0.67142856	0.8481492	1.0	2706	tags=37%, list=17%, signal=44%	
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III		19	-0.35052198	-0.89248455	0.6019608	0.84704286	1.0	3245	tags=26%, list=20%, signal=33%	
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND		13	-0.34512115	-0.89233243	0.7080745	0.8460783	1.0	216	tags=8%, list=1%, signal=8%	
REACTOME_MEIOSIS	REACTOME_MEIOSIS		53	-0.30453604	-0.89202666	0.67196816	0.84570366	1.0	1730	tags=19%, list=11%, signal=21%	
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS		5	-0.6033309	-0.8916212	0.654321	0.8456321	1.0	6340	tags=40%, list=39%, signal=66%	
REACTOME_SIGNALING_BY_MET	REACTOME_SIGNALING_BY_MET		79	-0.2693408	-0.8914937	0.611465	0.8446115	1.0	4149	tags=37%, list=26%, signal=49%	
REACTOME_MUCOPOLYSACCHARIDOSES	REACTOME_MUCOPOLYSACCHARIDOSES		11	-0.4046409	-0.8905211	0.6300813	0.84568745	1.0	5224	tags=64%, list=32%, signal=94%	
REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1	REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1		8	-0.35916543	-0.88941276	0.7455969	0.8463987	1.0	3074	tags=38%, list=19%, signal=46%	
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK		51	-0.28805947	-0.8890222	0.678	0.8458238	1.0	3267	tags=35%, list=20%, signal=44%	
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION		10	-0.42997658	-0.88568723	0.5502008	0.8510422	1.0	4501	tags=50%, list=28%, signal=69%	
REACTOME_SOS_MEDIATED_SIGNALLING	REACTOME_SOS_MEDIATED_SIGNALLING		7	-0.38234553	-0.8838731	0.5955734	0.8535903	1.0	3734	tags=57%, list=23%, signal=74%	
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES		33	-0.25014862	-0.88384837	0.76706827	0.8524918	1.0	2096	tags=18%, list=13%, signal=21%	
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION	REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION		8	-0.5052913	-0.8830776	0.6539235	0.85287595	1.0	334	tags=13%, list=2%, signal=13%	
REACTOME_STAT5_ACTIVATION	REACTOME_STAT5_ACTIVATION		7	-0.36497682	-0.8828668	0.71900827	0.8520898	1.0	298	tags=14%, list=2%, signal=15%	
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR		10	-0.3552197	-0.8827982	0.61538464	0.85099643	1.0	2116	tags=30%, list=13%, signal=34%	
REACTOME_RAC3_GTPASE_CYCLE	REACTOME_RAC3_GTPASE_CYCLE		80	-0.29481867	-0.8822234	0.64811134	0.8510296	1.0	2621	tags=21%, list=16%, signal=25%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER		77	-0.30608943	-0.88189274	0.57028115	0.85067475	1.0	595	tags=9%, list=4%, signal=9%	
REACTOME_SIGNALLING_TO_ERKS	REACTOME_SIGNALLING_TO_ERKS		33	-0.2974401	-0.88122797	0.6194332	0.8509164	1.0	4183	tags=33%, list=26%, signal=45%	
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING		20	-0.32171223	-0.8808502	0.7157258	0.85046947	1.0	954	tags=20%, list=6%, signal=21%	
REACTOME_ADRENOCEPTORS	REACTOME_ADRENOCEPTORS		9	-0.35619485	-0.88059664	0.6627451	0.84990615	1.0	1655	tags=22%, list=10%, signal=25%	
REACTOME_DISEASES_OF_METABOLISM	REACTOME_DISEASES_OF_METABOLISM		218	-0.21437192	-0.8799962	0.70309275	0.85036355	1.0	1774	tags=13%, list=11%, signal=14%	
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION		27	-0.36396396	-0.87967545	0.66191447	0.84979516	1.0	764	tags=15%, list=5%, signal=16%	
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT		59	-0.23834714	-0.878208	0.72	0.8516871	1.0	1896	tags=15%, list=12%, signal=17%	
REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS	REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS		10	-0.33241832	-0.87491345	0.6741803	0.85760146	1.0	2902	tags=30%, list=18%, signal=37%	
REACTOME_GAB1_SIGNALOSOME	REACTOME_GAB1_SIGNALOSOME		16	-0.3774824	-0.8746815	0.6826347	0.8567186	1.0	350	tags=13%, list=2%, signal=13%	
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES		12	-0.34303415	-0.8736931	0.6195219	0.8573046	1.0	973	tags=17%, list=6%, signal=18%	
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT		15	-0.3637409	-0.87251914	0.589942	0.8585019	1.0	1740	tags=13%, list=11%, signal=15%	
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS		10	-0.31087685	-0.87161505	0.65346533	0.8591089	1.0	5108	tags=50%, list=31%, signal=73%	
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING		16	-0.31707942	-0.8703208	0.65497077	0.8605785	1.0	2059	tags=25%, list=13%, signal=29%	
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS	REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS		10	-0.3122739	-0.8691871	0.6840077	0.8615248	1.0	3626	tags=40%, list=22%, signal=51%	
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING		25	-0.3087143	-0.86857796	0.7753479	0.8615791	1.0	2866	tags=24%, list=18%, signal=29%	
REACTOME_EPH_EPHRIN_SIGNALING	REACTOME_EPH_EPHRIN_SIGNALING		89	-0.2439493	-0.8683299	0.88023955	0.8608521	1.0	1853	tags=15%, list=11%, signal=16%	
REACTOME_PROSTANOID_LIGAND_RECEPTORS	REACTOME_PROSTANOID_LIGAND_RECEPTORS		8	-0.46734047	-0.8683254	0.62993765	0.8596498	1.0	1017	tags=25%, list=6%, signal=27%	
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4		30	-0.3200045	-0.8668878	0.7329435	0.86135507	1.0	2186	tags=20%, list=13%, signal=23%	
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING		37	-0.26940152	-0.86509687	0.7163561	0.863046	1.0	1910	tags=19%, list=12%, signal=21%	
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND		19	-0.33226377	-0.85945445	0.68944097	0.8719544	1.0	261	tags=5%, list=2%, signal=5%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION		48	-0.22945978	-0.8582823	0.6758893	0.873225	1.0	4532	tags=31%, list=28%, signal=43%	
REACTOME_NEUTROPHIL_DEGRANULATION	REACTOME_NEUTROPHIL_DEGRANULATION		427	-0.22836348	-0.8580055	0.64887065	0.87244356	1.0	3329	tags=23%, list=20%, signal=28%	
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL		25	-0.3081212	-0.857917	0.706	0.87136036	1.0	1548	tags=16%, list=10%, signal=18%	
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION		44	-0.26753232	-0.85655606	0.7588235	0.87328964	1.0	4140	tags=36%, list=25%, signal=49%	
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS	REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS		12	-0.3906222	-0.85625505	0.6407186	0.8727377	1.0	1799	tags=25%, list=11%, signal=28%	
REACTOME_IRAK4_DEFICIENCY_TLR2_4	REACTOME_IRAK4_DEFICIENCY_TLR2_4		18	-0.33295968	-0.8542175	0.7955912	0.8757313	1.0	1211	tags=11%, list=7%, signal=12%	
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS		17	-0.38245478	-0.85355705	0.6542443	0.87617546	1.0	2147	tags=35%, list=13%, signal=41%	
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS		47	-0.28633076	-0.8532958	0.7687747	0.8756076	1.0	3424	tags=23%, list=21%, signal=30%	
REACTOME_FGFR2_ALTERNATIVE_SPLICING	REACTOME_FGFR2_ALTERNATIVE_SPLICING		20	-0.29252672	-0.8523074	0.6007984	0.87701386	1.0	3340	tags=35%, list=21%, signal=44%	
REACTOME_RHOG_GTPASE_CYCLE	REACTOME_RHOG_GTPASE_CYCLE		63	-0.28038454	-0.85007095	0.626	0.88019884	1.0	1512	tags=17%, list=9%, signal=19%	
REACTOME_SIGNALING_BY_ERBB4	REACTOME_SIGNALING_BY_ERBB4		56	-0.27465302	-0.849258	0.7069307	0.8807072	1.0	3961	tags=32%, list=24%, signal=42%	
REACTOME_NEUREXINS_AND_NEUROLIGINS	REACTOME_NEUREXINS_AND_NEUROLIGINS		55	-0.25451812	-0.84765285	0.79696393	0.8827661	1.0	3305	tags=27%, list=20%, signal=34%	
REACTOME_CA2_PATHWAY	REACTOME_CA2_PATHWAY		58	-0.25915125	-0.8455622	0.7786561	0.88547665	1.0	3688	tags=29%, list=23%, signal=38%	
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS	REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS		6	-0.45657748	-0.8454763	0.6731898	0.88439	1.0	890	tags=17%, list=5%, signal=18%	
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS		23	-0.28968608	-0.8449435	0.7752101	0.8845113	1.0	762	tags=13%, list=5%, signal=14%	
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS		14	-0.38089597	-0.8438412	0.61396307	0.8859497	1.0	1017	tags=21%, list=6%, signal=23%	
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES		86	-0.2612069	-0.84372646	0.7254902	0.8849677	1.0	3305	tags=26%, list=20%, signal=32%	
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION		16	-0.28585184	-0.8430383	0.7	0.88496614	1.0	5431	tags=50%, list=33%, signal=75%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2		53	-0.30543023	-0.8421878	0.6584867	0.8854856	1.0	3387	tags=25%, list=21%, signal=31%	
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS		43	-0.30333975	-0.8420639	0.85658914	0.88448733	1.0	2629	tags=21%, list=16%, signal=25%	
REACTOME_ARACHIDONIC_ACID_METABOLISM	REACTOME_ARACHIDONIC_ACID_METABOLISM		51	-0.23722051	-0.8405908	0.7972167	0.8857131	1.0	3094	tags=25%, list=19%, signal=31%	
REACTOME_RHOU_GTPASE_CYCLE	REACTOME_RHOU_GTPASE_CYCLE		33	-0.3003916	-0.8402635	0.7715431	0.8852853	1.0	3859	tags=33%, list=24%, signal=44%	
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS		21	-0.33632514	-0.83726096	0.7995868	0.8900955	1.0	2188	tags=29%, list=13%, signal=33%	
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL		134	-0.24604921	-0.83689666	0.911157	0.88942266	1.0	3501	tags=27%, list=22%, signal=34%	
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS	REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS		13	-0.37324312	-0.8367333	0.6201232	0.8885858	1.0	1376	tags=15%, list=8%, signal=17%	
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS		14	-0.3439195	-0.83489954	0.6828283	0.8912072	1.0	2086	tags=21%, list=13%, signal=25%	
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES		23	-0.31926808	-0.8345979	0.79352224	0.8903684	1.0	2279	tags=17%, list=14%, signal=20%	
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION		16	-0.33977836	-0.8343023	0.6547619	0.8896303	1.0	3964	tags=44%, list=24%, signal=58%	
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION		15	-0.35321033	-0.83356404	0.7160752	0.88966376	1.0	2450	tags=33%, list=15%, signal=39%	
REACTOME_TBC_RABGAPS	REACTOME_TBC_RABGAPS		41	-0.23802096	-0.8334214	0.7771203	0.8887035	1.0	2633	tags=22%, list=16%, signal=26%	
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM		61	-0.25151363	-0.8330431	0.664	0.88821405	1.0	5167	tags=41%, list=32%, signal=60%	
REACTOME_G0_AND_EARLY_G1	REACTOME_G0_AND_EARLY_G1		23	-0.29146892	-0.832878	0.71128106	0.887274	1.0	4500	tags=35%, list=28%, signal=48%	
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION		242	-0.22159465	-0.8272396	0.9054326	0.8962834	1.0	3562	tags=26%, list=22%, signal=32%	
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING		7	-0.40030232	-0.826658	0.8043478	0.8960534	1.0	3094	tags=43%, list=19%, signal=53%	
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS		39	-0.2608058	-0.82541305	0.81376517	0.8974585	1.0	1746	tags=15%, list=11%, signal=17%	
REACTOME_RHOBTB1_GTPASE_CYCLE	REACTOME_RHOBTB1_GTPASE_CYCLE		20	-0.29231974	-0.8250425	0.7131474	0.8970672	1.0	2064	tags=20%, list=13%, signal=23%	
REACTOME_RHO_GTPASE_EFFECTORS	REACTOME_RHO_GTPASE_EFFECTORS		224	-0.23871554	-0.82345766	0.77018636	0.8988623	1.0	2566	tags=19%, list=16%, signal=22%	
REACTOME_CD209_DC_SIGN_SIGNALING	REACTOME_CD209_DC_SIGN_SIGNALING		21	-0.3288294	-0.8219938	0.7308448	0.90066797	1.0	2116	tags=24%, list=13%, signal=27%	
REACTOME_MICRORNA_MIRNA_BIOGENESIS	REACTOME_MICRORNA_MIRNA_BIOGENESIS		18	-0.2917625	-0.82073164	0.68441814	0.9016224	1.0	1566	tags=22%, list=10%, signal=25%	
REACTOME_DISSOLUTION_OF_FIBRIN_CLOT	REACTOME_DISSOLUTION_OF_FIBRIN_CLOT		13	-0.34236255	-0.82066774	0.8346774	0.9004736	1.0	1787	tags=23%, list=11%, signal=26%	
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	REACTOME_PLATELET_CALCIUM_HOMEOSTASIS		25	-0.29858908	-0.81725466	0.71943885	0.9059856	1.0	3182	tags=28%, list=20%, signal=35%	
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION		135	-0.25833908	-0.8169048	0.82834333	0.90536475	1.0	2706	tags=19%, list=17%, signal=22%	
REACTOME_SIGNALING_BY_RNF43_MUTANTS	REACTOME_SIGNALING_BY_RNF43_MUTANTS		8	-0.39282945	-0.81643295	0.7079108	0.90500176	1.0	4182	tags=50%, list=26%, signal=67%	
REACTOME_HDL_ASSEMBLY	REACTOME_HDL_ASSEMBLY		8	-0.34803358	-0.8160166	0.69684213	0.9046081	1.0	3170	tags=38%, list=20%, signal=47%	
REACTOME_PROTEIN_FOLDING	REACTOME_PROTEIN_FOLDING		83	-0.2194329	-0.8152486	0.7967146	0.9049146	1.0	3861	tags=27%, list=24%, signal=35%	
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS		9	-0.3592911	-0.81491894	0.7247525	0.90439564	1.0	4471	tags=44%, list=28%, signal=61%	
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS		21	-0.29684234	-0.81438375	0.6815534	0.90411943	1.0	3112	tags=24%, list=19%, signal=29%	
REACTOME_GLYCOLYSIS	REACTOME_GLYCOLYSIS		66	-0.25582325	-0.8122238	0.71546394	0.9072503	1.0	946	tags=11%, list=6%, signal=11%	
REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS	REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS		7	-0.34840575	-0.8116277	0.6254753	0.90735006	1.0	2059	tags=29%, list=13%, signal=33%	
REACTOME_PROTEIN_UBIQUITINATION	REACTOME_PROTEIN_UBIQUITINATION		55	-0.24975508	-0.81069905	0.7554241	0.90760165	1.0	2597	tags=20%, list=16%, signal=24%	
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS		8	-0.38597834	-0.8106055	0.74653465	0.90650487	1.0	3758	tags=38%, list=23%, signal=49%	
REACTOME_SIGNALLING_TO_RAS	REACTOME_SIGNALLING_TO_RAS		19	-0.28850272	-0.81001097	0.71224487	0.9064276	1.0	4611	tags=42%, list=28%, signal=59%	
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN	REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN		27	-0.302105	-0.80989695	0.67346936	0.90555716	1.0	3608	tags=33%, list=22%, signal=43%	
REACTOME_PHASE_0_RAPID_DEPOLARISATION	REACTOME_PHASE_0_RAPID_DEPOLARISATION		30	-0.2717485	-0.8086783	0.8043478	0.90630484	1.0	1811	tags=20%, list=11%, signal=22%	
REACTOME_RAC2_GTPASE_CYCLE	REACTOME_RAC2_GTPASE_CYCLE		76	-0.27713987	-0.80710167	0.82857144	0.9076003	1.0	2935	tags=26%, list=18%, signal=32%	
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS		11	-0.25738028	-0.80625606	0.78881985	0.9076848	1.0	4009	tags=36%, list=25%, signal=48%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS		6	-0.41492015	-0.8038638	0.7991803	0.9106422	1.0	3465	tags=50%, list=21%, signal=64%	
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX		50	-0.20982605	-0.80098855	0.7872763	0.91441303	1.0	4311	tags=36%, list=27%, signal=49%	
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT		21	-0.3402205	-0.800854	0.82051283	0.91347146	1.0	1774	tags=24%, list=11%, signal=27%	
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC		16	-0.32641718	-0.79977167	0.7313131	0.91406673	1.0	5208	tags=56%, list=32%, signal=83%	
REACTOME_ION_HOMEOSTASIS	REACTOME_ION_HOMEOSTASIS		52	-0.270303	-0.7990421	0.78352493	0.91391444	1.0	2198	tags=17%, list=14%, signal=20%	
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES		65	-0.23815098	-0.7978373	0.8125	0.91469103	1.0	4872	tags=45%, list=30%, signal=63%	
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY		20	-0.29587257	-0.79759246	0.7186312	0.9138631	1.0	3147	tags=30%, list=19%, signal=37%	
REACTOME_HSF1_ACTIVATION	REACTOME_HSF1_ACTIVATION		31	-0.282667	-0.79658276	0.8109641	0.9141811	1.0	3426	tags=26%, list=21%, signal=33%	
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER		98	-0.25410417	-0.79590714	0.8755187	0.91426355	1.0	1465	tags=12%, list=9%, signal=13%	
