SYMBOL,001_C_Female,001_F_Female,002_A_Male,002_C_Male,014_D_Female,015_A_Female,015_D_Female,015_E_Male,022_B_Male,022_F_Male,023_B_Male,023_D_Female,023_E_Male,029_A_Male,029_E_Female,030_B_Male,030_E_Male,030_F_Male,033_A_Female,033_C_Male,033_D_Male,054_B_Male,054_D_Female,054_F_Female,072_C_Male,072_F_Male,087_A_Female,087_C_Female,087_E_Male,623b_Male,624_Male,657_Female,668_Male,701_Female,705_Male,777_Female,784b_Female
UBALD2,33.1221856081294,33.0995238830843,33.1879003977655,29.9115891268552,33.0276359097668,29.8171663205639,33.0831864249366,33.1089600187144,33.1337471813059,33.1190174203287,33.1457730904423,33.1252208407501,33.1248116622144,33.134549962492,33.1904357145047,29.9009331773655,33.1076304668615,29.836398482709,33.0761856821758,33.1126573519588,33.0837084764111,29.8580935963739,33.1441234295993,33.0585353176726,33.2188350872168,33.1318903834097,33.1396576916953,33.1368992316236,33.1862992328872,23.2209918520795,19.9717147425875,16.6064196719647,23.2414116598779,23.186604846089,23.186723920729,23.1763195704113,23.1707045983243
UBAP1,32.9742169993235,29.6981624871789,33.0158409053117,26.3633156703455,32.9191258379883,32.990546110674,32.9806408342804,32.9578484801364,32.9487120486628,32.9530740835537,32.9496773431376,33.0158409053117,32.879601346748,32.9900139662666,32.9848414866594,32.9658590587171,32.9732843057663,32.9636193890835,33.0175737493518,33.0007109591125,32.956277267385,33.003742981223,32.9596078972635,32.9852972192316,32.9438914163414,32.9047208842232,29.6332188231038,32.9205100991557,32.9552926083858,22.9699339841398,23.0333843508728,23.0128989924069,23.0433717841886,19.7111023021777,23.0267317880017,23.0229739113099,23.0281875093144
UBAP1L,32.3396654306038,32.3524986869063,29.0222339487522,32.349243993335,32.3362294730098,32.3569291430253,29.0086843706634,32.3300393964468,32.3595405142703,32.3450133125738,32.3398069105016,32.298833659136,32.3716464625247,32.3787302445943,32.3719408580451,32.3489431434304,32.3438035619416,32.3648962285396,32.3456474308385,32.3666529083606,32.3453662535863,32.333642066827,32.3673496231626,28.9585708739191,32.2703928221616,32.3638066802205,32.357143524179,28.9993674058804,28.9671111739708,22.372894809951,19.0641006663686,22.3902891575822,22.3941753420167,22.3731067597947,19.0615241375684,22.4297923701071,22.3373622044876
UBAP2,33.0871059101796,33.0656495598897,33.0748360591596,33.0294510485045,33.1329859279108,33.0820493008198,33.0463328567918,33.0302392884931,33.0986465468408,33.0824868495029,33.0418267478066,32.987909062539,33.0703317917973,33.0749537273156,33.0495007865262,33.0996370698613,33.1250859632562,33.1255940685229,33.0070861544571,33.1297114628356,33.0807581488601,33.0832754169487,33.0633615907343,33.0973300541215,33.0363200357379,29.7444074274939,33.1049386057661,33.0922008931497,33.0692248036243,19.8190033763513,23.1171528895409,23.1218039808654,23.2050053846388,19.8035935287674,23.146674011762,23.1118412124771,23.1345880066781
UBAP2L,33.0839328733515,33.0983024336562,29.7733754691283,29.7810418577003,33.0616340341774,33.1431186188251,29.761558073692,33.0727810964361,29.814560620029,33.1159621220862,33.1182276002979,29.7289034612257,33.0105346800605,33.0765193551855,33.0623052746039,29.7560463955147,33.0516847457345,33.0272341805448,33.1103034655822,33.0027857750752,33.023927502674,33.0945593595,33.0980719867774,33.0872293788334,33.1200943309772,33.1079110007201,33.0940169614582,29.7068261606255,33.0979419347158,23.1382497666916,23.1153146978907,23.1314257243161,23.2120623154118,23.1872656769137,23.1463405767003,23.0678457730664,23.1090518934561
UBASH3A,32.3669476350682,32.4020447605994,32.3934785103855,32.4254673657973,32.4152053143542,32.3923913102127,32.3898621024193,32.4282045032831,32.3697004679664,32.3904420206083,32.3987094550093,32.3659277587663,32.3867647321975,32.4226793275764,32.3935915329626,32.4112991961623,32.4470197807104,32.4293387782062,32.4306388210284,32.4271348959387,32.4007759331049,32.4306487097171,32.3621812899288,32.3989551144646,32.4084030361649,32.4350285578891,32.3844382373833,32.4106365789543,32.3866210217695,19.1051233099329,22.4050074261121,22.4561468282538,22.4353233392862,22.4347974565924,22.4357249367242,22.5502171834171,22.433013829204
UBASH3B,32.8823535870052,32.9209489362944,32.8297657628027,32.9326449349049,32.8611573393084,32.8445951258533,32.8981946791311,32.9555138787727,32.864586688678,32.8868449212137,32.8704658800538,32.8744599342821,32.937799321974,32.8999578924078,32.9080611221926,32.7290393201869,32.8306246759669,32.8582158298139,32.9890177973274,32.9247016260936,32.9306585241842,32.950336602241,32.9216870499615,33.0093220905959,29.549273695147,32.9862205018791,33.008387406591,32.8935339196595,32.8799589957322,22.9869082775969,19.6644438122533,22.9575718285882,19.6531424701761,23.0023708954259,23.0148566663897,23.0314101098877,22.9393055180717
UBB,30.2284967133661,30.2275572001741,26.8716491902218,30.1782361240401,30.2510601998637,30.1974748854015,30.2214875603282,26.9251284980881,30.2189786772156,30.233827261454,30.1916902837129,30.2375001083424,30.1869251083778,30.2258977104305,30.1901842051612,30.2214875603282,30.2224440213512,30.1876470578914,30.2028449499076,30.2705176529676,30.2049351850043,30.2381709230631,30.2365899045918,30.2588832276862,30.1853636921568,30.210722591093,30.2777484772037,30.2683158750995,30.2666528358567,20.2032727172511,20.3047345490242,20.2899569538293,20.3056331743557,20.2671650136936,20.2871306758536,20.2805283858465,16.9407953327998
UBC,30.3148128160881,30.3313069745829,28.6569938935443,30.2774601441473,30.3025324429531,30.3085378975043,28.6480325899574,30.2850014998855,30.3265909728793,30.3287238673574,28.6362981295238,30.2976756249587,30.2301352082253,30.2607531671663,30.2875895114018,30.3133554147224,30.3227281873469,30.3300328948053,30.2986782793056,30.3237536334984,30.3207210537315,30.3094715992459,30.3049132898181,30.3162992871942,30.3035586620875,30.2734586794613,30.3034007014773,30.302391211533,30.2732042556423,20.5400472809445,20.5400472809445,20.5400472809445,20.5400472809445,20.5400472809445,20.5400472809445,20.5400472809445,20.5400472809445
UBD,32.3589028824246,32.4451277476908,32.4024143495001,32.4486533019822,32.6582689253035,32.4149638233218,32.4013391566104,32.4845646336166,29.1163405401731,32.3997199002242,32.4293626990655,32.3677964423477,32.4000070516042,32.383680762069,32.4710753852414,32.4665324705319,32.4129111625896,32.402066352254,32.4319480470309,32.3631670625973,32.3885087588411,32.3762951099931,32.4114547882401,32.6097441300775,32.4149389019005,32.378775170396,32.4184622108696,32.4109995070686,32.4311938823113,22.406706903653,22.4825962643246,22.4141966891061,22.4352961212287,22.3876150671046,22.6530803508337,22.3829442873918,22.4080842800166
UBE2A,32.4688790151903,32.4014504712794,32.491380922394,32.4753094510038,32.4577117726841,32.4976688465102,29.2009132964026,32.4521367367465,32.5147029898397,32.4640915489778,32.4589755282008,29.1432534611588,32.4505614588523,32.4136386945432,32.388335591655,32.5607904170397,29.1682073799331,32.5348851132847,32.3854389673514,32.4582774446943,32.5002004629439,32.3629440130917,32.365664897971,32.4570990358306,32.4867428232122,32.4450007523519,32.4564795689827,32.4915942812664,32.4526020546825,22.3970306229006,22.3640542139482,22.3479986789902,22.3487089764554,22.3713892827371,22.3796575779004,22.3801101230964,22.3843353040097
UBE2B,32.5241351026635,32.5339691959015,32.5169841453208,32.4987650112578,32.4769980191142,32.5124327545586,32.5302355490321,29.1661759239602,32.5330180444906,32.4982958585056,32.5368772359713,32.4836353076561,32.4521910304436,32.4407985696037,32.4243368664975,29.2438243081836,32.5111661927191,32.5512374670361,32.4536803974673,32.5040835254848,32.4921418043353,32.5019555785943,29.1654646610612,32.4175606974468,29.2263003876747,29.1789458293461,32.5443664859165,32.4965191519899,32.5140203273073,22.4231846594818,15.8366174957899,22.5007052630793,22.4457277014046,22.4439580501656,22.4565792671657,22.5139407916321,22.451417397644
UBE2C,32.5782875798851,32.5504771977888,32.5962715781966,32.5316877408529,32.5413647113227,31.4581870736747,31.4706832567329,32.570545338477,32.5600168842985,32.5680459393271,32.5703128706788,32.5597489510004,32.6111814523671,32.5687252328025,31.4814153707375,32.4874264349352,32.5764963800112,32.5390442700389,32.5504556158776,32.5788672403864,31.4755791147157,32.5586670730403,32.5694442442039,32.5387564288102,31.408435125655,32.5754918777631,31.4484217661557,32.555808977587,31.4542746471934,22.5714666713771,22.5371007912718,22.5268231999504,21.4606672970109,21.4346226541783,22.5579276468367,22.5642681375544,21.4484956773877
UBE2D1,32.3365947760994,32.4056889730461,32.3803580929627,32.362399970005,32.361342445178,32.3431027448712,32.3559958497237,32.3558043859154,32.3375205291453,32.365361155866,32.3730001875308,32.3691719999961,32.3271422249319,32.3086081942271,32.4081815666246,32.3446560330012,32.3471726080553,32.409054887163,32.3903860196527,32.3585885433578,32.3684379748815,32.3441362867502,25.7301482777111,32.3342293945605,32.333559761089,32.3908017817213,29.0536867284899,32.3566596693829,32.3629009123323,22.4067094983298,22.3924183157393,22.4204113094396,22.4039164835699,22.3967260151811,22.3952503961971,22.4029854897358,22.3699279643429
UBE2D2,30.8915422401894,30.8754751656586,32.5382832994862,32.5772433942455,32.5804716944065,30.8798680970772,32.575682911615,32.5203954980008,32.5396581267804,32.5052823588041,32.5823791910343,32.5567733463939,30.9690735838214,32.5769968990193,32.5260615268472,30.896121876448,30.8770185194033,32.5258434838906,32.5442429683269,32.5307512686663,32.5602548339353,32.4903582204363,32.4889612990885,30.8177980290828,32.5804857619843,32.566779502822,30.884458829418,30.8948828535466,32.5751976971003,22.7397100231286,22.6879407075145,22.7077764720395,22.7296235737742,21.025590940642,22.6804421286858,22.6326664543634,22.6909037826674
UBE2D3,31.6068713788961,30.5143561004317,30.4904000884266,32.6992556285203,31.6173752754364,31.6219872906945,31.605444315738,31.6052407628667,31.6491363920961,30.5234603084799,31.5984916999994,32.6813470217549,32.6760512687514,31.5883341346142,32.6888025757578,30.5145274637347,30.519768638765,31.6220018839607,30.4820168481844,31.6172423105939,31.6353385396553,31.6014106112688,30.4971842147134,31.6117565917744,30.4973492229331,32.6830905040332,31.6040845764162,32.6873478840828,31.5910807381068,21.6199052436387,20.5271378650532,21.5884000298,22.6796894890994,22.6883980517605,22.7037506708324,21.5734906029945,22.7164177051575
UBE2D4,32.8343169272133,32.86313540372,32.8960405940125,32.8221317715455,32.8804423448909,32.8538060861217,29.4249824683104,32.8357957233756,32.8412741724779,32.8494053904752,32.8649947481712,32.8890461166508,32.8765823786251,26.2345037600387,32.8591123603315,32.8990970068929,29.5584539634729,32.8152031626143,32.9205710249122,32.8719348183719,32.895528161976,32.7808831594316,32.8274707024885,29.4716552817073,32.8126710989289,32.8508153826335,32.8939657004595,32.8657298802273,32.8814435278709,22.9318547355697,19.5784537758088,22.9260697305919,22.9287247410906,22.8819714728072,22.9228841491175,22.8894014686274,22.9274517415652
UBE2DNL,32.3810257788641,32.3901035510739,32.3276340314709,29.0729852710648,29.0659401533757,32.3895036682553,32.4006505354204,32.4275069041994,32.4186547990248,32.3724809590158,32.3822992463241,29.0203832134905,32.391375096505,32.3598480645382,32.3773790506126,32.3670968800541,32.3672548284621,32.3538686790626,32.3747407041134,32.368794181906,32.396882591639,32.3793438095068,32.3770815642742,32.3727451393823,32.3400809661199,32.4023430548993,32.37987631577,32.4137384793721,29.0773976854678,22.4882569476696,22.3803529903945,22.3699386110084,19.0688097610358,22.45492527173,22.4393094324593,19.1342608548539,22.4624932860796
UBE2E1,29.9179624350491,29.9392221691805,29.8981895619841,29.9190421961537,33.1906139081825,29.9190421961537,29.9097546142862,29.9497647664605,33.219037740341,29.9284242658233,29.9845886603131,29.9757568112478,30.0196303056953,29.9374981432949,29.9578102991716,33.1640130448868,33.1992842531297,33.1914186996927,29.9169555075954,33.1838278195906,29.9253225040852,29.9015459723686,29.9190421961537,33.1986605891359,29.946170819551,29.9359328456439,29.8994255890091,29.9094029822721,29.9347015924237,23.1220326734569,23.0713777420534,23.063454167531,22.9693712378794,23.0577557884449,23.0721414382811,23.1036412663808,23.0844183303708
UBE2E2,32.937799321974,32.9322967244572,32.9103771528421,32.9820781940691,32.9983344743295,32.9386147478072,32.9311177815663,32.9569134879831,32.9058439586944,32.9441342935997,29.5806488818382,32.937799321974,32.9632699729461,32.917643280407,32.9894264752357,29.5969505383057,32.9786830268457,32.9881227325341,32.9938931859319,29.6790377174775,33.0093220905959,32.8956821839191,32.9539978949915,32.9729314545382,32.8476208097449,32.9520674966671,32.9829315192322,32.9768865129545,32.932220589685,23.0359111005603,23.0970567196572,19.717264743264,23.1268567891286,23.0761281141652,23.1213218217337,23.0878049854518,23.1104015847061
UBE2E3,32.547493553715,32.5281876098769,32.5568444409844,32.5241494816058,32.5498650399753,31.7190708872291,32.5149211234158,31.6823238105238,31.7222366536071,32.5173985971331,32.5174895697391,32.4965742227717,30.8695330759287,32.5240613748828,32.5592822033428,31.7407246868776,32.5429060370969,32.5458985994132,32.5532706667674,31.722506215271,32.5904444667478,32.5142029275673,32.5272623674561,32.5333079279338,31.7103795677943,32.5215248985021,30.0241881954468,32.5307815074166,30.8699489304428,21.7821716808205,22.6534016363034,22.6602350506566,21.7946475468013,22.6491553210826,21.7952839393387,22.6350636121219,22.6090064160063
UBE2F,32.9974988513607,32.9921266851394,32.9879966081898,32.9910809173953,32.9702127026305,33.0130294109549,33.023020945067,33.0469133615389,33.0011113053482,33.0141175745392,32.9966356315654,33.0505032987813,29.7436013702194,33.0361035285762,33.0541229483784,29.6589146693113,26.3524287754729,33.0016952035442,29.7381175033917,33.0469133615389,29.6610874234027,33.014011898601,32.9995513548194,33.0079222095979,32.9884594839831,33.0488377559908,33.0744007908766,32.9856352139726,33.0332271451333,23.0868884262583,23.1113571444965,23.0844183303708,23.0952674294596,23.1644774790139,23.1286518696488,23.1400035788095,23.1091695714881
UBE2F-SCLY,32.4505468862703,32.4848943799063,32.4391336821164,32.4192964895314,32.3962008680438,32.4684977023535,32.4483251560193,32.4587013440353,32.4153225620015,32.4589840501179,32.4722659255478,32.4405875884498,32.4228197459175,32.446163455678,32.4262693304833,32.433516633019,32.4140086682904,32.4320555928671,32.4556573446329,29.1391803881406,32.4322517680937,32.421209244592,32.439607385059,32.4156608306821,32.4639317078267,32.4422356232434,32.467922518638,32.4556755261754,32.4757475878228,22.4996736585077,22.4798515449821,22.5299723667004,22.5474424635842,22.4872809349378,22.4916706150187,22.4561034518655,19.1722663450447
UBE2G1,32.8214001581876,31.1336916131133,32.8266174449033,32.7053264692627,32.7960709469646,32.8061048522771,32.7918808397675,32.7784284478,32.8209815961801,32.8248173057079,31.0503667564709,32.7234772212491,32.7151251534403,32.7177999702541,31.0371381923131,32.8203988138353,32.8133901624457,32.8246165452751,32.7688939920917,32.8629465552319,32.8000878963722,32.8139740911497,32.7710343250817,32.8180590568172,32.6878659649492,32.6778788246948,29.5158596972931,32.7875737810846,32.8154940883593,22.8315032487195,21.2155699458279,22.895190775384,22.8566716641515,22.8964110968558,22.882897983901,21.1630531118557,22.8985976980508
UBE2G2,32.6261942582497,32.5964621838208,32.6274211276842,32.6545901810287,32.6430698157119,32.6482708198718,32.6794190056788,30.960930833613,32.6117320055633,32.6515023704515,32.6752490280429,32.6639154922706,29.3477660482569,30.9705906288339,32.6653824470564,32.6541484181184,32.5976049204697,32.6421061530816,32.6080401687243,30.9890225343632,32.6361549707103,32.5966634433187,32.6113434005086,32.6172593274864,32.6777455079051,32.6506110762456,32.5999584500214,32.6504108422516,32.6507487254074,22.6556771504824,22.66505563631,22.6737321790436,22.6806142517094,22.6581231142446,22.6711042433669,22.6967985975807,22.6797417552423
UBE2H,32.9173109002074,32.9198950813286,32.9199569104686,32.9589165159612,30.6428987746195,32.9193714833666,32.9212273717685,32.9204983131084,31.7771392811337,31.7896149966695,31.7989654681497,32.8847178039358,31.702108804194,32.8533311785525,32.8897594651078,32.9039376971769,31.7771501655369,32.8734519155992,32.8232244742399,32.8682756707372,32.8203806261086,32.9003739341847,32.8783229320524,30.6052928614335,28.4056207684195,32.8039015489665,30.6620692390508,32.8398914087965,32.8707054952206,22.7781641139387,22.7685168591813,22.725393860288,22.6809839805448,22.7286322680544,22.745404822493,21.5519227476175,21.6415034989965
UBE2I,31.7870506681805,31.8005920363316,31.7842466609424,31.8003387337969,31.7941053181486,30.9783661879041,31.7806404205196,32.612514187788,31.7991321564933,31.8049733169093,32.5985163942214,31.7695626206934,32.5747766103781,32.5772645747841,32.580514307709,31.7953054604857,30.9644100543366,31.7768758729543,31.7964647820284,31.7972679782953,31.7801306665276,31.7918680403802,31.7839985030358,31.7674527960045,32.5908459567568,32.5849786469888,31.7856944573981,30.9359118738819,31.7795027370829,20.9674307459079,21.8124835139208,21.8257384813378,21.0067674782047,21.8371017080028,19.3362793019488,21.8010899394786,20.9935217936727
UBE2J1,32.7853284681131,32.7711085189605,32.8475489556789,32.7978225245157,32.8186215118338,32.8685594400013,32.8927730152899,32.8100959042023,32.8377829898474,29.5103570498246,32.7944087213054,32.7393512112038,32.8151300647361,32.8053221920849,32.8288222778518,32.8211933720171,29.5289610353987,32.9075488055933,32.8159081057132,32.7848676860116,32.7651398565537,32.8666383133571,32.9264430950193,32.9177342659322,32.8208199005719,32.7964301001403,29.4888561173472,32.820519897138,32.7877574244147,22.8480146397682,22.8845892093497,22.8244817854717,19.4709348653918,22.8643917179205,22.7710182876131,22.8364817028381,19.5643858352202
UBE2J2,32.5639623919069,32.5858540779574,32.5687959805022,32.6484003251255,32.5549777947624,32.5589910848037,32.5821810816668,32.5223185793815,32.6066838854559,32.5952327409089,32.6058146634118,32.5929171871988,32.5647629613249,32.6074982369715,32.6076782867266,32.6088261780353,30.8916141586515,32.5763077663225,32.608430053174,32.5590515721824,32.5644447255166,30.9332069504462,32.5664162605125,30.8942407806315,32.589863068636,32.5729021862976,32.5426035582248,32.5477206746973,25.9312651132547,20.9714297602277,22.6017500947885,20.959796180788,22.6279263866176,22.5868784775383,22.558191538535,22.6355297620406,22.5890143475109
UBE2K,32.9569989963976,32.9480561245974,32.9713494793745,32.951488799813,32.9322967244572,32.9898273569402,29.6810429742985,32.9810112232303,32.9939716809776,32.9537588242194,32.9526923894028,33.0127237353141,32.9388015832977,32.9513979671775,32.990546110674,32.9457380107905,32.9638742824381,32.9685097660344,32.9863917058902,32.929253106799,29.7125459917911,32.9676269653686,32.9392569802184,32.9587910780391,32.9341461242918,29.5672690924769,29.6229250558829,32.9174782207033,32.972736271452,22.896310228264,22.9007214544505,22.9047566167142,22.7917123829911,22.9184882265626,22.8924963101979,22.8977898897566,22.8950227173833
UBE2L3,32.7052991624599,32.7068183697958,32.6792959463907,32.6693101025454,32.752261234318,32.7269020908603,32.7195542037395,32.6687456069031,32.7177769661106,31.0631793698525,32.6737268668084,32.6666627778047,32.6559301497411,32.6774353193608,32.6812563695837,32.7357797005337,32.7379936425896,32.7255668417192,32.7055646811994,32.7413821375265,32.7040753916016,32.7034559144178,32.7112273748351,32.7026393976337,32.7196009849891,32.6894266994081,32.7554401451581,32.7256707173247,32.7090626739277,22.7890078710788,22.8454199116038,22.7630321427084,22.8328072667147,21.1622809016477,22.8071053878673,22.7717626392911,21.121556489461
UBE2L6,31.6668529506882,32.7777780038966,32.7170303911258,32.7535077559967,31.6928824910807,32.7171285896931,32.7625132075093,32.7687171418288,32.7481267350669,32.739727637234,32.7175690972427,32.7692000871302,31.6418436072693,31.611250126584,32.7234566808103,32.693054386237,32.7683523505653,32.7372039878438,31.7352327421358,32.7534153990152,30.5626955931432,32.7636135606606,32.7857344406461,31.6920606243566,32.7279796609789,32.6769314864201,31.6821542012806,32.7376934185568,30.5814753316505,21.7675058263439,22.8585893012193,21.7506792047469,21.7595267988372,21.7408261160168,21.7858878295282,21.7516578811315,21.7128191701245
UBE2M,26.6255603399407,26.6367796904349,29.9702130707456,30.0132958455466,29.9484319039673,29.9869607824193,29.9523091787348,29.9199675344276,29.9879834040269,29.9415596423583,29.9752534994652,29.9693291457597,29.9824226900865,29.9667501309251,29.9513301399078,29.998349908351,29.9824226900865,29.9845886603131,29.9492336330352,26.6355058121796,29.9727644990631,29.9693291457597,29.9575935569099,29.9783069767305,29.9809540564088,29.9523091787348,29.9196098495746,29.9120732168877,29.9228438522045,20.0592388238267,20.0710852147695,20.0635780926528,16.7822303958982,20.0338732894924,20.0333490602312,20.0583472035612,20.0864576268552
UBE2MP1,32.4227929675973,29.1158361351947,32.4621851631031,30.7479187328185,32.4351500980365,32.4662575475258,32.4045817503863,32.4079817081886,32.4232010298847,32.4505426959092,32.4440260426978,32.3815923856708,30.7797372861406,32.4129637640924,32.4364459096433,30.8217724858978,30.7883422334409,32.4680009317318,32.4299730453728,32.4347585375782,32.4215755674748,32.4169189369816,30.7513100618568,32.4517982586759,32.4273113301631,30.7577845849264,32.3944790995354,30.753091644488,32.4146461426417,22.367098098924,19.1029412243344,22.452637187665,22.4344025064862,22.4685701602261,20.7886043799509,22.5140071444845,22.4363122131235
UBE2N,32.9703469316807,32.9465437285102,32.9699515523621,32.9039632497578,32.9427367275608,32.9431486947478,32.9578484801364,29.6610874234027,32.9313037886501,32.9770638486549,32.9916660893975,33.0134440587825,33.0365284043484,32.8675178656339,32.9774067740666,32.9341461242918,32.9440492735414,32.9606235378654,32.958634694898,32.9915929635414,32.9623044674537,32.9335452858874,32.9868959375,32.9658590587171,26.310853301149,32.9749103936661,32.9446136633682,33.0261330517466,32.9633555826467,22.8268746810445,22.792925100685,22.7892779142258,22.7314333945503,22.7736849445792,22.7465583992782,22.8126702907529,22.7966056654266
UBE2NL,32.4061640425494,32.3740232432549,32.399715984213,32.3767476570359,32.3808189724518,32.4201793105371,32.3611883690791,32.4282399832762,29.0700400031712,32.4126195230693,32.3959884954402,32.4017448045557,29.1059341752709,32.3880204844756,32.417968840116,32.4415887516034,29.0963186232898,32.3791721487504,32.4108670316824,32.4245685622333,32.3929648019138,32.3940689084429,32.408411678366,32.386340896813,32.3782150594405,32.3997724901041,32.4183966857904,32.3928562267179,32.3927939558527,22.4001005374636,22.4272637319482,22.4034931899057,22.431512141887,22.4057195499297,19.1007880807238,19.0711140281482,22.4370037589619
UBE2O,32.798156974576,32.8076990720354,32.7268512858897,29.4102558284789,32.6913844321084,32.725192621158,29.3769173966561,32.725192621158,32.7087687716908,32.7326283880591,32.7499805928192,32.6571349932352,32.6182870742802,32.6536360646947,32.6608711748037,32.6985167952604,32.7389174208995,32.6454220350194,32.7209858279209,29.3287900179136,32.6342417477565,32.6558554768506,32.7186479845175,32.5762671009228,32.7228583115626,32.5605540088148,32.743719771491,32.7106629842122,29.4088953912806,22.8829015948217,19.4976179786826,22.8085793119289,19.5474292838078,19.4609257803783,22.8638603417272,22.7280622910933,22.7844529333821
UBE2Q1,32.6039830879483,32.6121237577216,29.3075435500736,32.5825484693862,32.6586159803195,29.2434677952772,32.5865784119355,32.5915110730249,32.6496473787931,32.6118264739878,32.5571707252547,32.608528142733,32.5384833224337,32.6200393233411,32.5831460371202,32.6396557412946,32.6167620069892,32.6620585073407,32.5912719272385,32.6468003453906,32.5838182979852,32.5752836967528,32.594514576624,32.6304248482586,32.5499148521376,32.5626887650311,32.6032020420725,32.6264909877079,32.5778091951841,22.6672308935208,22.757579638427,22.7459200573666,22.7608975693323,22.7510863450443,22.7306264408025,22.704183971124,22.7789239350891
UBE2Q2,33.178292376946,33.1709484018279,33.1271894331642,29.82334539163,33.0665604309787,33.135671479389,29.8836570524353,26.4984727324383,33.1346816497843,33.1948131361143,29.7996295643539,33.1991299289361,33.2059674749226,29.8582420471023,33.1024172160115,33.1331157948272,33.1173736868521,33.1469788540835,33.1725755241652,33.1242526514359,33.1426404506966,33.1101757524541,33.0790183641293,33.1196281041479,33.1053270988118,33.1158304023131,29.7918751184338,33.0413589669537,33.0917842115085,22.8522620332648,22.807749347199,22.8237736358924,22.6467628209901,22.7690270649633,22.8065338889926,22.8332456666524,22.8913572680545
UBE2Q2P1,32.4172328521718,32.390464362045,32.4292826428521,32.4168950608184,32.4197228085641,32.417130770948,31.2862744234021,32.4180942930905,32.4168981240697,32.4183301248521,31.2882227798811,32.3839978015163,32.431139170499,32.4052119578843,32.4037493709909,31.33260919311,32.4119678544206,32.413993258376,32.3827850784162,32.4221176824106,32.4342850804055,31.2929905724612,32.4194544922162,32.3983364264821,32.3914585391745,32.3777985847756,32.4149698130126,32.4438199555017,32.4238255299702,22.470530325452,21.3568445701606,22.4458204735518,22.4455489494783,22.4453334944994,22.47139457434,20.2430305491861,22.4419137793517
UBE2Q2P16,32.3534870239748,32.364466822492,32.3567955172301,31.8109138392824,32.3661634719663,32.3481603969683,32.351897101516,31.8113236887856,32.3604387449554,31.7848323657506,32.3517677369128,31.2441388152849,32.3556913371198,32.359030188381,31.7953356975853,32.3442552787833,31.7945897052165,32.3680248277796,31.8037268408573,31.2360571691391,30.6904504743015,31.7855856974917,31.7910224740574,32.347967336795,32.342331329678,32.3420386107226,31.7986483623234,32.3164619992745,32.3530014777392,22.4198223649422,21.303359301541,22.3876200795228,21.3119716385608,21.8451702561653,22.4112569576086,22.3978718141846,21.838188220275
UBE2Q2P2,32.3815579682759,32.429205957942,30.7522553552882,32.4392290497755,32.4441881981044,32.4434021319696,30.7388590377069,32.4495628998704,25.8007324714748,32.4387757452753,32.4305596337352,32.4696655208892,32.3989227234514,32.4620611687185,32.4173782299699,32.4348423893871,30.7609806508178,32.4560641449,32.4370764949402,32.4429253359265,32.4299493407174,32.4420283745199,32.4166219352491,32.407111095248,32.3989983215804,32.4422725101363,29.0754048562638,32.4170999642036,32.3950361308003,22.4532398356115,22.4515980435528,22.4338302697595,22.4473408811601,22.4135905367981,22.388314011232,22.4250150340479,22.4286573763153
UBE2QL1,32.3783892135773,32.3394593913321,32.3936204447656,32.3503000086347,30.7225344506622,32.3609450748501,32.3379685585376,32.3768976012942,32.3696662610173,32.3852442208643,32.3398257646772,32.3911184722758,32.3900215180847,32.3806127964943,32.4077978443941,32.3848770561963,30.7128659531968,32.311379226807,30.7188987381401,32.3563633087872,32.3643928052484,32.3150035636958,32.3853199771431,30.7377266306136,32.3151182900042,32.3482826945299,32.3633913041038,32.347042069487,32.3396062432867,19.0936730028161,20.7450754490297,22.3998139958689,22.3741453575533,22.3849200242505,22.4264486868049,20.7254498246327,22.406548879842
UBE2R2,29.1618828284226,32.5614259879302,25.8435679013006,32.5014945372206,32.5066837991028,32.5006129186543,32.4883707522628,32.4902434713403,32.4824811041133,32.5313368170804,32.4899269782039,32.4746190874435,32.4503450873592,32.4808348951922,32.4919399029165,32.4604056061925,32.5315755296519,32.5423609397934,32.4677677677277,32.5668120748741,29.2082350840686,32.4924369447873,32.4675056591984,32.5511860727148,32.4541128516443,25.8702501775309,32.4942872275718,32.4820240504609,32.4698928493166,22.416958298145,22.4269142709345,22.4567923053438,22.4554253068585,22.4288700099192,22.4734580346346,22.3800900364839,22.4623647228239
UBE2S,32.7267794083576,32.6919664082223,32.7379879909782,31.1020279873875,29.3285201931314,32.7193335383045,32.6786568073447,32.6961911013053,32.6740607965246,32.7134186324331,32.7475621204664,29.4280291062676,32.8954195268692,32.7252417175181,31.0827587307994,32.6682655107873,32.7020113303899,32.6535231518307,32.735937231463,32.7293091860786,32.6784565605329,32.6773475623342,32.7006070392313,32.6837790920923,32.8002571326851,32.8133662552949,32.7014198174834,32.7190194253356,32.7366893214812,21.2292762341405,22.7782066624729,22.6880995035194,22.7438953350707,22.729008358246,22.7504628978767,22.7752600048506,22.7310127531885
