SYMBOLS,logFC,AveExpr,t,P.Value,adj.P.Val,B
PPP1R13B,0.247599127,3.854086922,0.553339733,0.591015698,0.999966589,-4.619892597
ERCC3,-0.126112043,4.836794863,-0.553318673,0.591029633,0.999966589,-4.624870308
PLEKHA2,0.366454397,6.539450678,0.553281936,0.591053943,0.999966589,-4.627194423
SRP14P3,0.380678982,-1.032938678,0.553108754,0.591168546,0.999966589,-4.600209068
PSENEN,0.143647115,3.629704915,0.553007002,0.591235886,0.999966589,-4.618780179
GREM2,-0.47330262,1.429977648,-0.552995358,0.591243592,0.999966589,-4.603238074
SPC24,-0.348699074,0.673011642,-0.552975065,0.591257023,0.999966589,-4.607780831
CCDC183,-0.312557037,-0.558864874,-0.552968847,0.591261138,0.999966589,-4.600325406
ZNF469,-0.383020962,1.936800336,-0.552924099,0.591290754,0.999966589,-4.614590953
LGALS3BP,0.532323674,6.03306561,0.552700467,0.591438776,0.999966589,-4.627330349
LEAP2,-0.333751307,-1.181871629,-0.552659,0.591466225,0.999966589,-4.601429005
PPAN,-0.22608374,1.345857782,-0.55262466,0.591488957,0.999966589,-4.6090148
BEND7,0.584926109,2.525541754,0.552586953,0.591513918,0.999966589,-4.604907315
TARP,0.443302563,2.978461067,0.552553596,0.591536,0.999966589,-4.6211418
PDE8A,0.182713478,4.797049831,0.55255253,0.591536706,0.999966589,-4.626529485
ANKRD36B,0.337061996,2.69519097,0.552528718,0.59155247,0.999966589,-4.619311
PRDM2,-0.175294534,6.295999229,-0.55246412,0.591595235,0.999966589,-4.628479794
CCNJL,-0.586201837,1.016953587,-0.552376405,0.591653307,0.999966589,-4.613681413
MORN4,-0.471964506,-0.235419622,-0.552261407,0.591729446,0.999966589,-4.601657228
TELO2,0.160818573,4.007012113,0.552176263,0.591785822,0.999966589,-4.620677161
NKD1,0.289581934,-0.333736698,0.552153821,0.591800682,0.999966589,-4.610095631
SCO2,0.274345349,3.68185366,0.552119265,0.591823563,0.999966589,-4.618579599
LARP7,0.129650133,5.300729162,0.552002879,0.591900633,0.999966589,-4.625227934
RPS6KB1,0.138530264,5.348590064,0.551976648,0.591918004,0.999966589,-4.626020462
FANCA,0.17793841,2.656073108,0.551956765,0.591931171,0.999966589,-4.614406579
ZFX,0.187633454,5.988736525,0.551927641,0.591950458,0.999966589,-4.628365354
PLEKHO1,0.512864264,6.043101181,0.551887519,0.591977029,0.999966589,-4.62821112
FAM104A,0.16527632,4.41756136,0.551808258,0.592029521,0.999966589,-4.619464967
RETSAT,-0.278202751,3.374036427,-0.55178641,0.592043991,0.999966589,-4.622525899
PPP1R14A,-0.489241752,0.665061507,-0.551767945,0.59205622,0.999966589,-4.602515535
KLHL6,0.464053259,5.243889281,0.551717169,0.59208985,0.999966589,-4.628301397
SWAP70,0.162862944,7.257347798,0.551648962,0.592135026,0.999966589,-4.628232304
TSPAN3,0.205507619,5.615380223,0.551613665,0.592158405,0.999966589,-4.627845076
ACVR2B,-0.428890686,3.60668164,-0.551598943,0.592168156,0.999966589,-4.612031056
GPR157,0.365832789,4.648855933,0.551451063,0.592266112,0.999966589,-4.621936621
AURKC,0.258455502,-0.970028792,0.551422896,0.592284771,0.999966589,-4.601736371
VSIG2,-0.413839477,-0.010227161,-0.551392116,0.59230516,0.999966589,-4.602108146
RCOR3,0.130065636,5.306175989,0.551376447,0.592315541,0.999966589,-4.625164364
LSM5,0.164321888,3.054973654,0.551340012,0.592339678,0.999966589,-4.614648168
ZNF236,-0.134437507,4.154727642,-0.551305404,0.592362604,0.999966589,-4.622090506
RABL2A,0.227078912,2.52573767,0.551184792,0.592442511,0.999966589,-4.613479031
TIGD5,-0.223986912,1.75651687,-0.551114255,0.592489245,0.999966589,-4.606935328
SPATA24,0.381370336,-0.935255787,0.550934378,0.59260843,0.999966589,-4.600468511
LINC02482,-0.535630298,-1.778483243,-0.550902198,0.592629753,0.999966589,-4.599620426
GPHN,0.176263736,2.655306164,0.550834918,0.592674336,0.999966589,-4.612527038
SLC25A5,0.180056647,7.588671968,0.550742451,0.592735613,0.999966589,-4.627830902
ARID3A,-0.182331527,6.971540751,-0.550684663,0.59277391,0.999966589,-4.628420817
LIN7C,-0.172856964,4.440245859,-0.550627714,0.592811651,0.999966589,-4.61995377
CEP57L1,-0.296651271,2.566734255,-0.550618201,0.592817957,0.999966589,-4.608953815
PRKN,-0.390523397,-0.805387218,-0.550486935,0.592904956,0.999966589,-4.601329669
CYB5R3,0.149641753,6.941755129,0.550481257,0.592908719,0.999966589,-4.628345495
UBXN1,0.160245951,6.76977199,0.550310944,0.593021609,0.999966589,-4.628498259
TRIM3,0.174150483,2.842868146,0.550277298,0.593043913,0.999966589,-4.615764927
PNRC1,0.291910356,9.067419369,0.550196422,0.593097525,0.999966589,-4.622715417
DHX16,0.112295433,5.164889849,0.550175098,0.593111661,0.999966589,-4.625619884
TERF2,0.133041851,4.592733063,0.550158919,0.593122386,0.999966589,-4.621476288
SHROOM3,0.685211016,2.310079661,0.550126523,0.593143863,0.999966589,-4.612584157
AMZ1,0.485555223,0.821646308,0.55010504,0.593158105,0.999966589,-4.613396729
SLC35F6,0.236468875,5.062991194,0.550074065,0.59317864,0.999966589,-4.625892218
NSD1,-0.124282848,6.26892581,-0.549979907,0.593241065,0.999966589,-4.628623409
BOLA3-AS1,-0.345541106,-1.752859725,-0.549937249,0.593269347,0.999966589,-4.601320596
TUBB4A,-0.201319063,2.022472241,-0.549935765,0.593270331,0.999966589,-4.612048134
SPOCD1,0.66234917,-0.511976432,0.549888717,0.593301524,0.999966589,-4.605524319
PSMA3-AS1,-0.230930324,5.458132073,-0.549654386,0.593456904,0.999966589,-4.627932088
CBX8,-0.39082777,0.173511009,-0.549315739,0.593681491,0.999966589,-4.607261412
CLCN4,-0.353446063,1.118642732,-0.549239794,0.593731863,0.999966589,-4.607424884
NOC4L,0.127951591,3.547991277,0.549179095,0.593772124,0.999966589,-4.617845347
NLGN1,-0.563937577,-0.802877699,-0.549132441,0.59380307,0.999966589,-4.599729969
ZNF423,0.540879903,-1.763205996,0.549095922,0.593827294,0.999966589,-4.602024124
RPP21,-0.526171003,-0.998397955,-0.54899279,0.593895708,0.999966589,-4.602457725
ZNF724,0.270596611,-0.267980035,0.548927993,0.593938694,0.999966589,-4.603562166
DNAAF5,-0.160576095,3.247595474,-0.548906058,0.593953246,0.999966589,-4.615381592
SLC49A3,0.46200258,2.556057214,0.548759296,0.594050614,0.999966589,-4.616819699
ARIH1,0.154105585,7.078780503,0.548616589,0.594145299,0.999966589,-4.628136027
SHROOM2,0.619840589,1.387300583,0.54854269,0.594194334,0.999966589,-4.607538029
C20orf96,0.206846345,1.581834294,0.548422799,0.594273891,0.999966589,-4.608011734
SLC16A9,-0.383661401,-2.037191836,-0.548395462,0.594292031,0.999966589,-4.601159605
LEMD2,0.156881267,5.101952297,0.54834879,0.594323004,0.999966589,-4.627463636
KITLG,0.698468408,-1.057984534,0.548284204,0.594365866,0.999966589,-4.603421303
TAPT1,-0.173262594,4.987505049,-0.548277788,0.594370124,0.999966589,-4.625117526
ARNT2,0.854662826,1.77478056,0.548179763,0.59443518,0.999966589,-4.605877126
TUBB3,0.471877775,-1.844249318,0.548075219,0.594504567,0.999966589,-4.600416977
RPL27A,0.128272201,8.559831132,0.548058199,0.594515865,0.999966589,-4.626126637
PRICKLE2,-0.485875885,-1.541032553,-0.54771944,0.594740734,0.999966589,-4.601365076
TPRG1L,-0.148340584,5.480162627,-0.547704739,0.594750494,0.999966589,-4.625657229
RAB11FIP5,0.360666371,5.60449825,0.54763868,0.59479435,0.999966589,-4.62203017
TAP1,0.48422475,6.246518663,0.547362676,0.594977603,0.999966589,-4.628066119
PHAX,0.151681861,4.767519117,0.547341172,0.594991883,0.999966589,-4.621546721
SUCLG2,0.148272264,4.536865982,0.547101526,0.595151023,0.999966589,-4.624884338
VAMP3,0.162615811,7.123218543,0.547079513,0.595165642,0.999966589,-4.628665423
HPSE,0.250686846,5.576594127,0.546999049,0.59521908,0.999966589,-4.628217898
ITGB4,-0.587734921,3.928997829,-0.546881914,0.595296878,0.999966589,-4.617442993
MKL2,-0.262382987,4.309668334,-0.546841588,0.595323663,0.999966589,-4.6179844
NTPCR,0.234973685,4.030363216,0.546768784,0.595372021,0.999966589,-4.617872639
DNAJA4,-0.349888993,5.437652184,-0.546692095,0.595422961,0.999966589,-4.62805374
FARSA,-0.175384772,5.311845182,-0.546643689,0.595455116,0.999966589,-4.624189173
IGDCC4,-0.487905582,1.640245487,-0.54663723,0.595459407,0.999966589,-4.602409233
GHRLOS,0.527239799,-1.340127281,0.54663632,0.595460011,0.999966589,-4.602157305
C16orf70,0.225698534,4.018661842,0.546466779,0.595572641,0.999966589,-4.620762829
FBXL14,0.209407112,3.151918243,0.546432302,0.595595546,0.999966589,-4.618270181
NCBP1,-0.121808134,4.913629568,-0.546360135,0.595643492,0.999966589,-4.625107445
PRMT3,-0.175077229,3.139959344,-0.546292562,0.595688389,0.999966589,-4.61400577
WDR77,-0.152744014,3.269286436,-0.546107043,0.595811658,0.999966589,-4.614571867
GAPDH,0.326620603,8.211596984,0.546026906,0.595864909,0.999966589,-4.62458845
GALNS,-0.237557627,4.26660404,-0.54595751,0.595911026,0.999966589,-4.625310451
KBTBD2,0.1624046,6.510992768,0.545851907,0.595981206,0.999966589,-4.628747217
SHISA5,-0.19118843,7.239289782,-0.545851172,0.595981695,0.999966589,-4.628594381
ARFIP2,-0.222332811,5.418399278,-0.545703208,0.596080035,0.999966589,-4.624331287
ALAS2,1.375186919,5.364258944,0.545594993,0.596151962,0.999966589,-4.627628483
EFNA5,-0.304579917,-0.05967881,-0.545591903,0.596154016,0.999966589,-4.605907945
TYW1,0.172697032,3.339343925,0.545564637,0.596172139,0.999966589,-4.619595436
CPLX1,0.460952823,0.443912064,0.545521165,0.596201036,0.999966589,-4.603066605
ARPP19,0.144070316,7.273327007,0.545471152,0.596234281,0.999966589,-4.628717702
RORC,-0.320789518,-0.186722267,-0.545388876,0.596288973,0.999966589,-4.608607818
PWWP2B,-0.182413169,5.217423965,-0.545359187,0.59630871,0.999966589,-4.624930701
HSPA14,0.144898295,4.445232866,0.545232001,0.596393264,0.999966589,-4.622357364
FAM177B,0.400473989,3.365583917,0.54520257,0.59641283,0.999966589,-4.6240183
ADAR,0.120899821,8.210860529,0.545038009,0.596522243,0.999966589,-4.626121091
TBC1D16,-0.2585257,2.040061863,-0.545004854,0.596544288,0.999966589,-4.617026899
MALAT1,0.553487416,11.44947189,0.544994747,0.596551008,0.999966589,-4.618137191
VLDLR,0.635277015,-0.155862895,0.544955159,0.596577331,0.999966589,-4.607147558
CDC73,0.122978951,5.606190771,0.544902795,0.596612151,0.999966589,-4.626780832
ZNF703,-0.271022017,7.18311981,-0.544789068,0.596687776,0.999966589,-4.627632466
LPIN3,-0.300670733,0.310578248,-0.544683865,0.596757738,0.999966589,-4.605708959
C9orf47,-0.455810593,0.761716135,-0.544620772,0.596799699,0.999966589,-4.604433612
RBPMS-AS1,-0.781783589,-1.175800912,-0.544572477,0.596831818,0.999966589,-4.597858944
ORC4,-0.189562412,4.30578272,-0.544571465,0.596832491,0.999966589,-4.618752124
SLC25A18,-0.423898437,-0.470851016,-0.544504424,0.59687708,0.999966589,-4.599981766
43349,-0.196345075,7.128512389,-0.54450229,0.596878499,0.999966589,-4.628437024
FBLN5,-0.462023876,1.465646125,-0.544470325,0.59689976,0.999966589,-4.611463848
TMED2,0.266022618,7.415911842,0.544458052,0.596907923,0.999966589,-4.628359251
LOC101927837,0.451306063,-1.02480067,0.54439445,0.596950227,0.999966589,-4.600187672
GABPA,-0.158220584,4.536133021,-0.54434427,0.596983604,0.999966589,-4.61959143
SELENOW,0.189987252,5.161037612,0.544292808,0.597017836,0.999966589,-4.626836099
RNF126,0.156914923,5.28521129,0.544249518,0.597046632,0.999966589,-4.626888045
STBD1,-0.535710141,0.093312882,-0.544210408,0.597072649,0.999966589,-4.60079301
CHKB,0.280371992,0.664774848,0.544197648,0.597081137,0.999966589,-4.60602096
PCDH1,-0.503956195,3.576722307,-0.544126781,0.597128281,0.999966589,-4.615437163
TIMM8A,-0.231200591,1.311616027,-0.544063278,0.597170527,0.999966589,-4.605784515
TNKS,0.118751039,5.21148274,0.544014628,0.597202893,0.999966589,-4.62551424
HELB,-0.33439057,2.403079754,-0.544006996,0.597207971,0.999966589,-4.620031712
SEMA3B,-0.411943419,6.055763434,-0.543893159,0.597283709,0.999966589,-4.623431078
ZNF148,0.120978357,5.047812182,0.54382532,0.597328846,0.999966589,-4.624378485
SHMT2,0.11373348,5.350727776,0.543699194,0.59741277,0.999966589,-4.627268019
PAXIP1-AS2,-0.243183653,1.749594108,-0.543638757,0.597452986,0.999966589,-4.607494456
TCAF2,0.212303263,4.388907272,0.543475565,0.597561587,0.999966589,-4.622662066
LEF1-AS1,-0.732259892,-2.689806366,-0.543417738,0.597600072,0.999966589,-4.601024744
ALDH5A1,-0.25679293,3.37487076,-0.543299313,0.597678889,0.999966589,-4.61455619
TK2,0.242120134,4.122081544,0.543251703,0.597710577,0.999966589,-4.620384554
LOC100506801,-0.717981831,-0.264368169,-0.542964079,0.597902033,0.999966589,-4.604592014
NSA2,0.132798868,5.995257738,0.542886307,0.597953807,0.999966589,-4.627707198
ZNF43,-0.225249621,2.452681771,-0.542736212,0.598053734,0.999966589,-4.61368872
RAB31,0.185680559,7.568103549,0.542712384,0.598069599,0.999966589,-4.628160982
MAPT,-0.46122538,-1.640358744,-0.542647049,0.598113099,0.999966589,-4.602329122
AP1S2,0.468340746,5.582701909,0.542517984,0.598199037,0.999966589,-4.628061445
IL12B,0.542039136,-0.878446495,0.5423866,0.598286525,0.999966589,-4.600318856
EIF5A2,0.257259989,2.354068517,0.542364179,0.598301456,0.999966589,-4.610422642
PRRC2B,-0.144434532,7.023870773,-0.542205146,0.598407365,0.999966589,-4.6277955
SIRPG,-0.349014438,1.249898463,-0.542177437,0.59842582,0.999966589,-4.616730297
MVK,0.20405772,2.836850979,0.542164935,0.598434146,0.999966589,-4.612535312
ENTPD5,0.278926481,2.561279936,0.542144155,0.598447986,0.999966589,-4.615598798
SNRPD2,0.144201603,5.794205754,0.542103526,0.598475046,0.999966589,-4.627822379
GPX1,0.409924587,7.260115258,0.542103323,0.598475181,0.999966589,-4.627515357
NOS1AP,0.512260675,0.654082784,0.541764171,0.598701089,0.999966589,-4.601197916
TRAPPC12,-0.12322988,4.824430168,-0.541758405,0.59870493,0.999966589,-4.625014255
PCBP1-AS1,-0.186606915,3.519442809,-0.541675196,0.598760361,0.999966589,-4.61946848
FAM238A,0.596130211,-2.004883009,0.54154142,0.598849486,0.999966589,-4.599084603
SNORD3B-1,0.587102934,1.056438314,0.541537459,0.598852125,0.999966589,-4.603898443
GKAP1,0.297001093,2.529661041,0.541488093,0.598885015,0.999966589,-4.60958969
PGGHG,-0.50346977,5.280079171,-0.541399569,0.598943998,0.999966589,-4.62910808
MDN1,-0.275442942,5.028563502,-0.541397566,0.598945332,0.999966589,-4.629008892
TBC1D25,-0.203889733,5.128250711,-0.541381194,0.598956241,0.999966589,-4.625431873
VWA1,0.536188094,4.177950363,0.54137015,0.5989636,0.999966589,-4.619503624
HMBS,-0.461577367,3.360302589,-0.5413598,0.598970496,0.999966589,-4.619698211
LOC728730,0.45947255,2.133053701,0.541235554,0.599053286,0.999966589,-4.60417744
KCNJ15,-0.748056069,3.070217885,-0.541185448,0.599086675,0.999966589,-4.621813026
PNPLA6,-0.381790637,5.683941006,-0.541138588,0.599117903,0.999966589,-4.629104993
MCOLN3,0.542986833,-0.161092363,0.541086369,0.599152702,0.999966589,-4.604640721
ANKRD19P,-0.432401799,-1.774716367,-0.541058273,0.599171426,0.999966589,-4.59979874
KLHL23,-0.20995438,0.131243341,-0.540955384,0.599239996,0.999966589,-4.607175293
LITAF,0.192223823,9.433309879,0.540910926,0.599269626,0.999966589,-4.62362252
NLRP1,-0.5451778,6.180913131,-0.540907331,0.599272022,0.999966589,-4.628957597
TSPAN1,0.692491176,-0.457127026,0.540857359,0.599305329,0.999966589,-4.603724865
TMEM18,-0.196355098,4.102924565,-0.540751042,0.599376192,0.999966589,-4.620245784
OPRK1,-0.736688674,-0.29774085,-0.540692246,0.599415383,0.999966589,-4.599154779
PTPRQ,-0.870639871,-0.687898201,-0.540637314,0.599452,0.999966589,-4.599503437
HRASLS5,-0.584860971,-1.124494552,-0.54059793,0.599478253,0.999966589,-4.599678496
RBM26,-0.128182436,5.735081735,-0.540556716,0.599505727,0.999966589,-4.628160329
LOC389641,0.355801582,-0.216479832,0.540432322,0.599588654,0.999966589,-4.602205497
KCNH3,-0.779959579,0.209157393,-0.540417193,0.59959874,0.999966589,-4.604998154
UBR5,0.143238551,6.737177488,0.540415835,0.599599646,0.999966589,-4.628302312
RPL21,0.148223732,5.973907529,0.540400173,0.599610087,0.999966589,-4.628015966
AFTPH,0.14884071,6.590289119,0.540242418,0.599715265,0.999966589,-4.629035973
GTPBP6,-0.158028846,3.627014779,-0.540240899,0.599716277,0.999966589,-4.618568124
CPM,0.33012094,6.550238819,0.540218572,0.599731164,0.999966589,-4.628716574
C1orf35,0.163710121,3.893682411,0.540208544,0.59973785,0.999966589,-4.617353498
ECHDC1,0.177211763,5.227292385,0.540205128,0.599740128,0.999966589,-4.625040857
EIF2AK3,0.216280389,5.352747542,0.540154255,0.599774048,0.999966589,-4.628943806
STARD4,0.190096435,5.825479577,0.540141485,0.599782563,0.999966589,-4.628916321
BCAP31,0.190150483,6.359051529,0.540054932,0.599840276,0.999966589,-4.629018479
ARL2,0.345902916,3.539782019,0.539860218,0.599970122,0.999966589,-4.613813891
EYA2,0.261301686,0.778943309,0.539840299,0.599983406,0.999966589,-4.608721111
POLK,0.183316873,3.893882523,0.539830952,0.599989639,0.999966589,-4.620690694
ATP1B1,0.236517211,3.989136387,0.539804119,0.600007535,0.999966589,-4.627893759
ILF3,-0.138873649,7.925472163,-0.539768731,0.600031135,0.999966589,-4.62695255
REX1BD,0.140228766,3.873288521,0.539613151,0.6001349,0.999966589,-4.623071963
GIMAP7,-0.450865184,3.44354819,-0.539557846,0.600171788,0.999966589,-4.622914937
CXCL16,0.520429204,6.885590589,0.539544534,0.600180667,0.999966589,-4.627419019
CPT2,0.274731625,3.82631455,0.539357931,0.60030514,0.999966589,-4.615675715
GIGYF2,-0.128155996,6.152993547,-0.539277574,0.600358746,0.999966589,-4.628170896
ISLR,-0.843166745,-2.200471671,-0.539143708,0.600448053,0.999966589,-4.59818447
STUB1,0.198254784,4.064366953,0.539108043,0.600471848,0.999966589,-4.617632127
NDE1,0.310899539,4.2346512,0.539104083,0.60047449,0.999966589,-4.625814748
SUPT20H,0.121314178,5.007765742,0.538974754,0.600560779,0.999966589,-4.625159869
PDCD4,-0.202843681,8.214550638,-0.538967166,0.600565841,0.999966589,-4.628139069
TMEM107,0.231568913,2.310990466,0.538951474,0.600576312,0.999966589,-4.610337301
E2F4,-0.120156365,6.053171104,-0.538907431,0.600605699,0.999966589,-4.628820399
HS3ST1,-0.541650202,1.59417751,-0.538888546,0.6006183,0.999966589,-4.613112072
SERPINH1,0.513095395,4.772377434,0.538756359,0.600706507,0.999966589,-4.62847594
CINP,0.14227629,3.593737874,0.538754641,0.600707653,0.999966589,-4.616911647
OVCH1-AS1,0.455088535,-1.844367972,0.53862749,0.600792506,0.999966589,-4.599774259
TMA16,0.206395654,2.405385048,0.538597387,0.600812596,0.999966589,-4.609946636
NCR1,-0.3832168,0.883235794,-0.538393294,0.60094881,0.999966589,-4.61566305
CHMP1A,0.122377141,5.99274194,0.538383212,0.600955539,0.999966589,-4.628501007
KRT6C,0.542209998,-1.685576392,0.53831649,0.601000074,0.999966589,-4.599299848
KDM4C,-0.153630159,5.374459138,-0.538282968,0.601022449,0.999966589,-4.628365032
MYO7A,-0.271935953,3.453491796,-0.538213776,0.601068635,0.999966589,-4.625715329
INPPL1,-0.115287667,7.101567435,-0.5381523,0.601109672,0.999966589,-4.628953625
PP7080,-0.195660112,1.518803969,-0.538090249,0.601151095,0.999966589,-4.607822457
DTNB,0.260443513,4.365850738,0.538060487,0.601170963,0.999966589,-4.616274072
CRIP2,-0.380590815,6.454376154,-0.537976098,0.601227301,0.999966589,-4.624338065
TRMT9B,-0.726046476,2.019637642,-0.537796213,0.6013474,0.999966589,-4.604920593
SLC12A6,-0.399895979,4.961678153,-0.537452312,0.601577037,0.999966589,-4.628890172
SPP1,0.688239198,8.8622776,0.537441253,0.601584423,0.999966589,-4.619628011
GRK4,-0.318171993,1.577415005,-0.537380071,0.601625282,0.999966589,-4.605793726
COX6C,0.201172906,6.097092082,0.537296826,0.601680877,0.999966589,-4.627043198
BRD4,-0.11651867,7.654349179,-0.537031715,0.60185795,0.999966589,-4.627856815
SLC25A16,0.142044297,3.959258697,0.537020743,0.601865279,0.999966589,-4.617896905
ACBD5,0.155920681,5.11008993,0.536941797,0.601918014,0.999966589,-4.624750942
TRIP11,0.160877356,5.305302349,0.536885622,0.60195554,0.999966589,-4.62549089
MOV10,0.156973867,5.024239237,0.536813992,0.602003392,0.999966589,-4.627415169
SULT1C4,-0.399186639,-2.424013336,-0.536791776,0.602018233,0.999966589,-4.600863646
PSMB5,-0.263865203,5.493865606,-0.536751234,0.602045318,0.999966589,-4.62371922
DHX29,0.14173891,5.006953773,0.536597071,0.602148315,0.999966589,-4.623901035
NDUFS7,0.154963227,4.17830846,0.53658542,0.6021561,0.999966589,-4.619858876
KCNC4,0.217635295,2.652619878,0.536584171,0.602156934,0.999966589,-4.611117507
RRAD,0.586257684,3.947198556,0.53639489,0.602283407,0.999966589,-4.628307851
PNO1,-0.178827163,3.987327614,-0.536330146,0.60232667,0.999966589,-4.617833778
SLK,0.15478426,6.412139467,0.536212058,0.602405584,0.999966589,-4.629207714
SUCLG1,-0.12598884,5.372315609,-0.536182987,0.602425012,0.999966589,-4.626454464
TLR7,0.563090992,4.225621646,0.535954104,0.602577982,0.999966589,-4.624467402
CYC1,0.135281025,5.524072074,0.535860347,0.60264065,0.999966589,-4.627451332
LINC02291,-0.710927289,3.868539253,-0.535827735,0.602662448,0.999966589,-4.6065247
ZNF496,-0.17691321,4.091306685,-0.535747903,0.602715811,0.999966589,-4.626237117
LOC108783654,-0.317642864,-0.289822461,-0.535677637,0.602762782,0.999966589,-4.60089548
DGUOK-AS1,-0.422262688,-1.967642164,-0.535581112,0.60282731,0.999966589,-4.600281162
POLR1D,0.133747589,6.156739786,0.535491133,0.602887464,0.999966589,-4.628863167
HMGB3,-0.461729832,7.420558474,-0.535388766,0.602955904,0.999966589,-4.628384152
PRPS1L1,-0.298242394,-1.305676669,-0.535362733,0.60297331,0.999966589,-4.603305456
