"Symbol","t","logFC","P.Value","adj.P.Val"
"CDS2",-0.818523640379472,-0.155713564505342,0.460092091182815,0.565557753209525
"SPART",-0.818587679598621,-0.0945378186850627,0.460059569971808,0.565557753209525
"BAIAP2",-0.818591856737484,-0.150660837506268,0.460057448747507,0.565557753209525
"PAQR5",-0.818825641507182,-0.0886739615365875,0.459938741142531,0.565506376853069
"PWP1",-0.821237421650651,-0.118415034288388,0.458715546658562,0.564367448716399
"KTN1",-0.82161920802527,-0.115212333191838,0.458522151836499,0.564220801450723
"HRAS",-0.822451073282896,-0.207813736620581,0.45810099342393,0.563930703253289
"MYO10",-0.824926955735354,-0.307459881268014,0.456849323524985,0.562754293873965
"GPR19",-0.830711487976677,-0.0910710651148843,0.453935628545856,0.559715653382467
"DDIT4",-0.835453188854714,-0.579959992391964,0.451558331187911,0.55728992130186
"POM121L8P",-0.835877736741082,-0.112495998167349,0.451345968533336,0.557148497520696
"SPIC",-0.837222286253291,-0.091270414633799,0.450673942552489,0.556570591161433
"H2AC21",-0.84198350891125,-0.635226229330364,0.448300685426554,0.554379315658403
"DIRAS2",-0.842379719231167,-0.0867227266161299,0.448103647201668,0.554180716161907
"VAT1L",-0.84665870078237,-0.0953324413530613,0.445980131971741,0.552138216136945
"F2RL2",-0.847266443734122,-0.14111216885613,0.445679190466089,0.551810561638711
"LIPG",-0.849795053467198,-0.0899925038704312,0.444428840849122,0.550444926646977
"NOLC1",-0.85216327236824,-0.101514371961964,0.443260381445095,0.549266879831277
"PTPN13",-0.853499596812698,-0.307287693541764,0.442602151277356,0.548626091501022
"TNIK",-0.856946981706499,-0.0935979262721177,0.440907748369043,0.546927001402643
"ZNF510",-0.86204780215407,-0.106235060618437,0.438410368461913,0.544495294697328
"CTNNA1",-0.862402985966173,-0.0901270546603156,0.438236899846683,0.54432430356651
"AOC3",-0.864444247890354,-0.361847169110839,0.43724105242865,0.543220482422589
"PCK2",-0.866015760966229,-0.11761298302739,0.436475637186399,0.542402475104654
"OR2L13",-0.867058675116228,-0.0951538246405107,0.435968284871674,0.541904836643107
"LHFPL6",-0.870825006574277,-0.437409578721607,0.434140077838474,0.539945836498159
"NPW",-0.870995230292221,-0.150471311132695,0.434057598639634,0.539945836498159
"DYNLRB1",-0.873169214882506,-0.112498293912184,0.433005359810124,0.53883851665104
"IFIT5",-0.874277236447136,-0.195475125911653,0.432469868756229,0.538260231119137
"PBDC1",-0.881266961829786,-0.149568628208395,0.429104385266694,0.535152363521934
"MFSD11",-0.88373358436909,-0.150593840039732,0.427921900472731,0.533998216327997
"DPY19L2",-0.88613794198235,-0.0960308219227508,0.426771859036997,0.532781680531494
"GAA",-0.888069152797021,-0.101538283179646,0.425849984753322,0.531761767643363
"FGFR2",-0.891614228106427,-0.0937174275783143,0.424162019339023,0.530132806550614
"MEIS3",-0.89368268784161,-0.100350179521849,0.423179703486183,0.529221374490997
"TFF3",-0.89929964425137,-0.14447430375365,0.420521740684667,0.526448356300001
"FAM135A",-0.905719960359058,-0.129780472517932,0.417500690990193,0.523441921564622
"TVP23C",-0.905881813349142,-0.125754461894465,0.417424766871762,0.523389880005421
"ZNF625",-0.906634334775552,-0.357976234489478,0.417071916007498,0.523076834788226
"DCLK2",-0.907163375356737,-0.0992041351819054,0.416824002893947,0.522809025650404
"DMGDH",-0.911091563349861,-0.099878001780111,0.414987078166797,0.520848682409891
"CRTAM",-0.912068991525065,-0.330768381543434,0.414531063253811,0.520405184907046
"ZFYVE28",-0.914427416809314,-0.17893687196278,0.413432482401934,0.519240333005914
"IL23R",-0.916620643831461,-0.0956663356911013,0.412413049916611,0.518216777917196
"SPOCK2",-0.920725556886166,-0.142544480151135,0.410510734067859,0.516765768041056
"RAET1E",-0.922919477639603,-0.100343431695725,0.409497055485902,0.515745856714667
"L3MBTL1",-0.924931838196301,-0.14970285477732,0.408569124034359,0.514790326289522
"SMARCAD1",-0.92727710238878,-0.11198330313333,0.407489928766505,0.51357569154762
"THAP10",-0.927810415424796,-0.17647540507238,0.407244856625414,0.513376971117316
"RPS4Y2",-0.928909640276535,-0.265146635098547,0.406740125908575,0.512910765739437
"ACOT11",-0.929940252001618,-0.426932270719068,0.406267381600543,0.512484600147732
"APOLD1",-0.930495059808151,-0.0958180047858756,0.406013082639636,0.512291293518924
"LHX6",-0.930956103717183,-0.100879888026947,0.405801863494429,0.512155704460456
"IDNK",-0.932576178368708,-0.139790827939029,0.405060393678986,0.511428681367374
"RBM24",-0.933862582820081,-0.101893462487088,0.404472455908039,0.510856001116972
"RBMS3",-0.934634942229616,-0.107652023018256,0.404119805305801,0.51050780117385
"OLIG2",-0.936114643874297,-0.170864058949934,0.403444919754443,0.509939356684306
"GNAO1",-0.936383650940865,-0.0953969707222563,0.403322329750838,0.509937590928965
"WASF3",-0.936945258100318,-0.134547400984002,0.403066500173836,0.509757616186586
"PTPN1",-0.94135876474237,-0.188223860787279,0.401060812755121,0.507675079503832
"BOD1",-0.946619491425315,-0.137563177795005,0.398681232217892,0.505336962218068
"SELENOW",-0.948250355432489,-0.349537139513338,0.397945997724752,0.504750853494414
"FANCI",-0.948893475003672,-0.203804721510486,0.397656382192422,0.504425578478802
"BCL6B",-0.949334896096845,-0.107137618529265,0.397457701754549,0.504215609633232
"GPX4",-0.950893704982133,-0.235527839020312,0.396756772771876,0.503410395487627
"AHRR",-0.951346348853693,-0.104962556954411,0.39655343678684,0.503236370715476
"LY9",-0.953023529005653,-0.134947283320371,0.395800794586981,0.502490899413875
"POFUT2",-0.957537813247165,-0.147571881517682,0.393781072987773,0.500260843538388
"TMEM217",-0.961241657738739,-0.127276663366757,0.392130566233916,0.498497170549644
"ARFGEF3",-0.963894768007708,-0.110597547782736,0.390951950430299,0.497289834572097
"TCEAL7",-0.966171147813561,-0.172298177305462,0.389943127798137,0.496297187007621
"LTF",-0.972067253098175,-0.176279430818936,0.387340594303955,0.493811363750067
"RCAN2",-0.976833130412718,-0.100892860039953,0.385247936744183,0.491838060241033
"ICOSLG",-0.977579155703857,-0.140357256659542,0.38492125169169,0.491505516402982
"NKAIN3",-0.985158468937744,-0.123303239416466,0.381615877433818,0.487903679194074
"TIPRL",-0.987042754305007,-0.137828266210005,0.380797973795782,0.487113605178572
"RAG1",-0.988252532203458,-0.102569524731105,0.380273656116584,0.486663386831649
"LINGO1",-0.989743570108554,-0.105536586071495,0.379628306344978,0.486220926637563
"FMN2",-0.991953001565027,-0.10459635945388,0.378673779137471,0.485202698889769
"TMEM169",-0.993047126735037,-0.103141061506748,0.378201867201408,0.484638860498738
"SELENOS",-0.993718997678826,-0.394362085504142,0.377912334290026,0.484342697316759
"SUN3",-1.00113854227713,-0.138610028827185,0.374727861861023,0.481160192771229
"KIF17",-1.00191319510803,-0.403082191614416,0.374396739764074,0.480938053748799
"ENPP6",-1.00465621178859,-0.109189066979227,0.373226312003104,0.47959659931924
"ZNF804B",-1.00470344025812,-0.104118575318329,0.373206188079356,0.47959659931924
"STAU2",-1.00623520609541,-0.108253607146388,0.372554023379848,0.479056530613065
"INHA",-1.01512624716023,-0.165861468994315,0.368788337535072,0.474816545651319
"IL12RB2",-1.01867376420752,-0.117730066923003,0.367295224701687,0.473214654122608
"SH3TC2",-1.01934214803508,-0.11303716386515,0.367014507580069,0.473053363105152
"ANGEL1",-1.02583371874685,-0.261476388067071,0.364297946368254,0.470084545797721
"TATDN2",-1.03091872309701,-0.230672927523643,0.362182461682198,0.467856185956244
"DCUN1D4",-1.03132153065154,-0.106983757862278,0.362015351172145,0.467747946313815
"CTH",-1.03362940541562,-0.203190404927796,0.361059216634184,0.466722360099675
"DUSP1",-1.03384894269109,-0.545070823642308,0.360968381119397,0.46668427612546
"SKI",-1.03626936323585,-0.393491222191543,0.359968257556875,0.465646314956064
"ST7",-1.03791913819946,-0.111673307624153,0.359287981303724,0.464895447390426
"SRRM3",-1.03893402318843,-0.165630857705737,0.358870067974286,0.464484765425782
"RIPPLY3",-1.03901495391388,-0.116031267230767,0.358836760663362,0.464481186157836
"FHIT",-1.04428670942301,-0.258434282106326,0.356673083696912,0.462310087519188
"MRPL24",-1.04516898520175,-0.143120919960615,0.356312113055835,0.461960325264548
"TXLNA",-1.0491397852033,-0.377953824752109,0.35469155660466,0.460212370347552
"LIPC",-1.05103198449196,-0.129583617259166,0.353921638618095,0.459409378636394
"ECHS1",-1.05169687822646,-0.125423101920609,0.353651455323428,0.459176242854836
"PCDHGB7",-1.05218665848343,-0.112828475529738,0.353452548620023,0.458996358928641
"GNGT1",-1.05666617174723,-0.132096985267007,0.351638004791238,0.457029437564301
"FCER1G",-1.05773881109637,-0.202993334347912,0.351204747011734,0.456662259965325
"GIPC2",-1.05948028433579,-0.115630957119677,0.350502356967263,0.455865889400337
"ADCK2",-1.06037418401579,-0.179061611817202,0.350142310257512,0.455514478562553
"PLK4",-1.06192727021542,-0.167139069023549,0.349517546108599,0.454896263690164
"ALG9",-1.06224271378308,-0.132883673713099,0.349390774405211,0.454854136878041
"CFAP36",-1.06242936230481,-0.306010419359257,0.349315782852352,0.454854136878041
"IGSF6",-1.06518629649396,-0.147145978454252,0.348209789978992,0.453737853311671
"ZNF226",-1.06567030106364,-0.16442450113329,0.348015948849116,0.45356299169572
"MVB12B",-1.07184431039233,-0.123520390325311,0.34555181779795,0.451139212792035
"SERPINI1",-1.07234298167733,-0.110296278048322,0.345353480538487,0.450981945048026
"SHANK2",-1.07438681258795,-0.110481794832149,0.34454165937799,0.450037752797429
"SYBU",-1.07706200029901,-0.127643918103923,0.343481668180402,0.448768832447384
"EFCAB6",-1.08042609975019,-0.13124419441749,0.342152900873831,0.447301755049361
"CXCL8",-1.08097012631021,-0.528589591314404,0.341938456932801,0.447071113313123
"DCBLD1",-1.0814858735798,-0.114299069700641,0.341735272645196,0.446871025484793
"ST6GALNAC5",-1.08449289868857,-0.157298549763175,0.340552801769803,0.445669650573545
"ZNF135",-1.08574482231337,-0.154108210956497,0.340061596305133,0.445103430295934
"SOX6",-1.08589021052102,-0.113258287370572,0.340004593435373,0.445103430295934
"PGM5-AS1",-1.0933875380887,-0.145191336096678,0.337076840348947,0.441767027579006
"SH3GL2",-1.09715472161608,-0.114507338903542,0.335614415565377,0.440191809566041
"ABHD3",-1.10007619572837,-0.129621375836397,0.334484284139678,0.438936663490916
"IST1",-1.10247456175546,-0.157399263915178,0.333559109191566,0.437917562561934
"TRUB2",-1.10611070246635,-0.309859718370924,0.332160922633096,0.436414972907484
"ZFR2",-1.10678269171965,-0.244717405185231,0.331903114078819,0.436189298212122
"ELMOD2",-1.11701350807385,-0.142862291860478,0.328000655491362,0.432131637138129
"PUM3",-1.12036844708825,-0.275403387972783,0.326730147881817,0.430768278195637
"SLC22A2",-1.12476562078414,-0.142257252832035,0.325071808167973,0.428879331883278
"PLA2G4C",-1.12693345421503,-0.131938930367582,0.324257094831172,0.427952954802782
"C10orf90",-1.13338518863657,-0.179877015652039,0.321843548291387,0.425319059174207
"HBBP1",-1.13474350385884,-0.19522507508354,0.321337533017361,0.424910981838799
"CSDC2",-1.13816918955754,-0.195495865948903,0.320064625172889,0.423522389248177
"ZC3H12C",-1.14837616951085,-0.217303042842867,0.316299601728442,0.419343068876832
"SERPINA10",-1.15111976031369,-0.12587512556991,0.315294618691494,0.418229442744025
"GATA6",-1.15148178683345,-0.148071762932165,0.315162229705036,0.418126772167337
"SURF4",-1.15252394831475,-0.129282579801597,0.314781411887804,0.417767319311434
"FANCC",-1.15326232401345,-0.138159946104619,0.314511860232912,0.41748244483042
"TMED4",-1.15532795299277,-0.135409333715168,0.313758922662078,0.416768369932971
"WFDC1",-1.16263724080509,-0.127078437849696,0.311108106965035,0.413686464171047
"DHRS2",-1.16292065077264,-0.124143610718269,0.311005746640024,0.413622684293965
"SLC15A1",-1.16292408382617,-0.131623558525178,0.311004506903105,0.413622684293965
"DLEC1",-1.16408361741778,-0.321007372463928,0.310586042718141,0.413136756551867
"LIFR",-1.16500165719494,-0.14333197090369,0.310255104617597,0.412840986177655
"H1-4",-1.1720006594412,-0.643902721688252,0.307742905435943,0.410098793939787
"PRIM1",-1.17304844967706,-0.204252633698722,0.307368458798811,0.40968093965051
"TOR1AIP2",-1.17720348444061,-0.209571758639008,0.305887785625417,0.407886141498583
"ACSL6",-1.17785483433411,-0.169303939400219,0.305656280789457,0.407684679726896
"DLGAP1",-1.17968375018329,-0.124762430255697,0.30500712117392,0.407247436243457
"CENPV",-1.18203190013141,-0.137421570244488,0.304175562844878,0.406244134516985
"SYNE2",-1.18998491658541,-0.158928854605799,0.301374954848767,0.402999236203292
"PSMA7",-1.19414170625627,-0.12496100483567,0.299920853954427,0.401409042322745
"BEND5",-1.19542143027573,-0.136557536861647,0.299474524093479,0.400964106304981
"H2BC3",-1.19668860536084,-0.442510080407868,0.29903318914425,0.400466426603184
"KLHDC8A",-1.19813282832863,-0.125637084802379,0.298530940898683,0.399934685446369
"FYB2",-1.2020526561966,-0.125534892373767,0.29717178474558,0.39828928372352
"UBL3",-1.2039118136648,-0.39656100811334,0.296529192166637,0.397463066672855
"UBB",-1.20531200940984,-0.181839421308537,0.296046102477602,0.396920490741371
"CROT",-1.20662927947174,-0.179264292097688,0.295592304317441,0.396381956093787
"SACS",-1.20741034773979,-0.165553969938556,0.295323538583401,0.396196222192693
"KNG1",-1.20765678070127,-0.122722976537094,0.295238789049491,0.396117468360359
"HOOK1",-1.21533963717679,-0.134973320224199,0.292608162355024,0.393073485831217
"PKNOX1",-1.22206818162081,-0.154798805028744,0.290322606983584,0.390589721072748
"PPIL6",-1.22318040427492,-0.125456611802522,0.2899464472864,0.390221731887749
"LYNX1",-1.2238051370199,-0.356265943939077,0.289735363026423,0.39004119685809
"TRPC4",-1.22970262074503,-0.379664401412644,0.287749932973493,0.387952214597596
"KRT8",-1.23196996293818,-0.262666387121932,0.286990077295481,0.387236722163931
"PHYHD1",-1.23252545142812,-0.497028741404084,0.286804208658639,0.387088960355039
"DRAP1",-1.23550458005996,-0.497238906069178,0.285809342106124,0.385986011433259
"SIX4",-1.23591807247751,-0.132979888161338,0.285671519248024,0.385834144291647
"SLC7A11",-1.24159925992112,-0.129628137818462,0.283784328221594,0.383830670899502
"PKMYT1",-1.24354928071757,-0.364093035138687,0.283139322777028,0.383039208615526
"TAMALIN",-1.24393474786786,-0.439745021590297,0.283011988855215,0.382973412735418
"TMEM19",-1.24501880254943,-0.27809604141294,0.28265418019146,0.382574294442126
"GPATCH11",-1.24913272764615,-0.304713200308557,0.281300261929814,0.381204994157023
"ACTG2",-1.25233116168412,-0.235619042678099,0.280251942813353,0.380140880437858
"CCL22",-1.25288913304801,-0.128995837805255,0.280069447098637,0.379988950974758
"TARS1",-1.25794674204781,-0.151836592226067,0.278420460313209,0.378122732670412
"CNTN4",-1.25861362644034,-0.158027494943778,0.27820372736354,0.377929636957992
"ELP2",-1.26173427000548,-0.145975280298082,0.277191696932631,0.376891491010411
"S100A3",-1.26632875519904,-0.202261095787173,0.275708153877612,0.375209807979483
"CD68",-1.26949429019502,-0.39133447633179,0.27469047552312,0.37437507779748
"GOLGA8F",-1.2717935625514,-0.243761342168348,0.273953565463355,0.373704123329653
"IRF7",-1.27438624070549,-0.501970688008959,0.27312491227956,0.372895562074473
"MRPL35",-1.27691477819657,-0.155082973529343,0.272319095259094,0.372021273778375
"H2AC20",-1.27789767976068,-0.460985352305369,0.272006476964124,0.371702264504484
"ATRNL1",-1.27914355765945,-0.141870833863038,0.271610716776668,0.371228163992053
"IRF9",-1.28079181761258,-0.177449122212472,0.27108799477182,0.37068029351644
"C19orf48P",-1.28167115947066,-0.316717095373673,0.270809523066445,0.370466063397903
"H4C16",-1.28167956096381,-0.42465458466516,0.270806863802935,0.370466063397903
"SLC35F6",-1.29232708821132,-0.456662577853856,0.267456967122773,0.366803639282453
"PTGR2",-1.29678140684066,-0.163025321599011,0.266067539825759,0.365128600042424
"PDZD2",-1.3005575022751,-0.177906412158153,0.264895174913709,0.363979564518222
"H2BC10",-1.30139081305409,-0.410493093696919,0.264637135511306,0.363756467539401
"SLC38A9",-1.30176812754066,-0.275101818561448,0.264520378545951,0.363628845424101
"MAL",-1.30192865616702,-0.25010485837874,0.264470719469141,0.363628845424101
"SERPIND1",-1.30446852619951,-0.161788628290064,0.263686226599672,0.3627116619146
"DNAH14",-1.30514128420622,-0.225098080554095,0.263478811527583,0.362459137558705
"CCT2",-1.30859097503658,-0.368549083988643,0.262417751724548,0.361326316724937
"SRMS",-1.30961088011774,-0.140259133004465,0.262104848141404,0.361026223216599
"SAA1",-1.31171104079323,-0.187492229656042,0.261461673418098,0.360294156869282
"KIAA0586",-1.31546028008016,-0.158728693467335,0.260317302002149,0.358824030531015
"KLHDC8B",-1.31809566744173,-0.612312622960409,0.259515843493626,0.357946394689921
"FAM13A",-1.31849946155329,-0.141290067168661,0.259393257620208,0.357873756207155
"CYP2E1",-1.3203074967855,-0.146186923667007,0.258845060224712,0.357247996723607
"ANO1",-1.32455369541342,-0.155379084628339,0.257562070642017,0.355638639034302
"SGO1",-1.32901270018011,-0.248702069552646,0.256221496378176,0.35401258443893
"ZFYVE21",-1.33003100083643,-0.216999127745762,0.255916312257197,0.353719465310138
"LOXL4",-1.33132753715892,-0.183367230103658,0.255528257784443,0.353269481039446
"ALDH6A1",-1.33245748758417,-0.205952704427673,0.255190534195673,0.352972955347685
"THSD1",-1.33560754435585,-0.219626241919905,0.254251349197044,0.351929964375047
"OR7E91P",-1.34105915902958,-0.144675719791778,0.252633987538188,0.350321922248859
"TNFSF12",-1.34218472106497,-0.164391990347661,0.252301324665994,0.350027234584969
"MVK",-1.34317335963112,-0.176323197514455,0.252009485994821,0.349718063966533
"FRMD6",-1.34326643710139,-0.173550554448829,0.251982027367739,0.349711870068313
"APBB2",-1.34414178479108,-0.261403731353887,0.25172393677383,0.349417454404564
"CCDC92",-1.35232423920669,-0.236306377024041,0.249323970764198,0.346750703921529
"B9D1",-1.35272684125716,-0.214259539782862,0.249206469942749,0.346618986179745
"KIAA1671",-1.36715985564987,-0.182550256367484,0.24503013357039,0.341873235902614
"TMEM60",-1.37148079641214,-0.201958092641456,0.243793368774454,0.340460013987318
"ABCA8",-1.37352077131601,-0.155623414537027,0.243211630305304,0.339870367886041
"ZNF584",-1.37398911590033,-0.211730247225995,0.243078267445297,0.339773372362874
"ASAP3",-1.38134150151101,-0.323562128837729,0.240994149634755,0.337325267155578
"SNX29",-1.38184476871201,-0.185623857240835,0.240852144399182,0.337188567801045
"RASD1",-1.38824184297236,-0.384554845356963,0.239054346990248,0.335343080334061
"HEXB",-1.39233278823604,-0.268319271033227,0.237911668212158,0.333994336764561
"PLK1",-1.3961125467765,-0.254782871517426,0.236860753939133,0.33267254764558
"UST",-1.40076123483109,-0.26848885757357,0.235574600013879,0.331171983454527
"ZDHHC21",-1.40236841101306,-0.170152782880455,0.235131567837132,0.330702014581254
"CEMIP",-1.40241703978287,-0.170830677110332,0.235118175885468,0.330702014581254
"PPP1R13L",-1.40364393046701,-0.143336609646185,0.234780552893116,0.330299967474423
"COLGALT2",-1.4039976036143,-0.221645697256976,0.234683317121432,0.330193716974997
"ST6GAL2",-1.40546564317305,-0.14517092594191,0.234280137856175,0.329717965622497
"ZNF460",-1.40884929258997,-0.143221851701943,0.233353498288679,0.32877806382952
"TRIB1",-1.40909308165814,-0.422432042418211,0.233286876611809,0.328715539656481
"MMRN1",-1.40933243351936,-0.168763286810684,0.233221486052182,0.328653850989769
"HS6ST1",-1.40950618229797,-0.178850534437929,0.233174029655857,0.328636952423407
"PRF1",-1.41155785361765,-0.700355919942781,0.232614383153267,0.328132783507549
"FBXO15",-1.41165580205523,-0.234874638742497,0.232587698870184,0.328125577404245
"MESD",-1.41421490463173,-0.279950484264817,0.231891603997116,0.327204259935809
"ERI1",-1.41501411727767,-0.2493753755588,0.231674640600964,0.326928452654677
"HIP1R",-1.41757298796266,-0.531184701059306,0.23098134919943,0.326101407224743
"ITPRIPL2",-1.4250631409826,-0.46274186618943,0.228963942946985,0.32362937610638
"CD27",-1.42834770621353,-0.247724360450383,0.228084869134592,0.322581111299068
"STEAP1",-1.43063523331669,-0.188694722891296,0.227474647043055,0.321957601882809
"IFITM3",-1.43175625076715,-0.446935616967134,0.227176204013645,0.32166354952254
"HEXIM1",-1.43451033892846,-0.222909834721227,0.226444669736658,0.320977774010168
"RASSF8",-1.43635625298381,-0.157469307669818,0.225955691305334,0.320463877028025
"INHBB",-1.44213723511657,-0.199274407734287,0.224431199254246,0.318940674056273
"DCSTAMP",-1.44607321890168,-0.182258582006512,0.223399191342393,0.317905389906907
"HERC2",-1.45682743020522,-0.241569896783766,0.220603842833238,0.314618636027284
"FGA",-1.45737715932602,-0.214011355498214,0.220461905891555,0.314461139073229
"DEPDC1",-1.4615412977649,-0.171136377204446,0.21938974873742,0.313137428324607
"MACF1",-1.46255312791957,-0.148810326230971,0.219130027692951,0.312854812350206
"TAL1",-1.46345811237643,-0.292024376528403,0.218897996347748,0.312590618808771
"BAALC",-1.46593240494051,-0.183608212720122,0.218264876978791,0.311795251652588
"CEBPA",-1.46740416307136,-0.304642356231379,0.21788916647321,0.311346278654945
"ATP8B2",-1.47325573644078,-0.206474860850281,0.216401859156304,0.309590836811323
"JOSD1",-1.47968515503161,-0.29324849649827,0.214779570145028,0.307886483435346
"ACKR4",-1.48448772134452,-0.16334203693876,0.213575850201922,0.306449809403796
"GBP3",-1.48560926606269,-0.512555398087223,0.213295735904462,0.306163431017938
"TOX",-1.48897521786891,-0.246440921799512,0.212457309327318,0.305190399570214
"SHB",-1.49159419506603,-0.491097150400933,0.211807271567225,0.304314122436879
"CENPL",-1.49206142811748,-0.155300773795011,0.211691516349863,0.304205289676719
"OGDHL",-1.49676225791667,-0.193152861262698,0.210530489246259,0.30273711048195
"FCER1A",-1.49787499259868,-0.733366189738961,0.210256614963076,0.302429074090463
"SUCLG2",-1.50121724598459,-0.184266504096847,0.209436181653401,0.30150562765855
"RPS27L",-1.50185281089607,-0.207924345985505,0.209280538122625,0.301367145513577
"ZFP2",-1.50315061065558,-0.165242634022016,0.208963086970652,0.300967006975062
"CKMT1A",-1.50842255590292,-0.180023908583162,0.207678586410565,0.299372127216291
"RTCB",-1.50998791824935,-0.210982556888651,0.207298746321669,0.29890957941215
"SFXN1",-1.51217477165853,-0.154729733922592,0.206769290125466,0.298259258676665
"ALPK3",-1.52066937419632,-0.414856261154233,0.20472578402182,0.295704219147481
"ZBTB25",-1.52876238415946,-0.156553850209981,0.202798160495124,0.293530736791446
"THSD4",-1.52906153546231,-0.259620062319195,0.202727265859035,0.293458619758634
"AIDA",-1.53349225774594,-0.199227370489688,0.201680225301154,0.292221119129188
"NAP1L3",-1.53690118804329,-0.159815696949324,0.200878435298425,0.291338997053288
"BATF2",-1.54478057375846,-0.317555251934488,0.19903771701787,0.289025646940491
"CCDC93",-1.5461136357713,-0.160664874746381,0.198728021055075,0.288686192015052
"NLGN2",-1.55332526382119,-0.344925027732266,0.197061218000989,0.286648206920999
"RSPO3",-1.55334586537109,-0.389988940046062,0.197056477147869,0.286648206920999
"ABCC9",-1.55378005897682,-0.342111075545536,0.196956587392918,0.2865782415874
"MORF4L2",-1.55548530561798,-0.388484823957021,0.196564787301901,0.286090275173444
"TGFBR2",-1.55560834683478,-0.293102113667707,0.196536548320113,0.286076553106075
"POLR1G",-1.55601958326232,-0.292250915303674,0.196442196550058,0.285997061686105
"KDR",-1.55670122336192,-0.18409838251745,0.196285907938207,0.285848519383726
"DPYSL4",-1.55805865890329,-0.282279122672005,0.195975053371036,0.2855325360861
"SLC6A2",-1.5612065380113,-0.223294784493772,0.195256141466691,0.284621431939561
"NPR2",-1.56157157856796,-0.275301709639778,0.195172950205996,0.284534057694988
"RBPJ",-1.57201469539974,-0.427146427060758,0.192808475368433,0.281701536497562
"TSPAN7",-1.57325838225372,-0.224503226626503,0.192528869934815,0.281347079270555
"FUT9",-1.57993570345224,-0.183435175866151,0.191034846835288,0.27969938108751
"MRFAP1L1",-1.58736445025226,-0.183211751857853,0.189386825214252,0.277796570009486
"CLEC2D",-1.58967790707639,-0.187636284459064,0.188876620325136,0.277262127596975
"IFI27L1",-1.59871581776099,-0.295875189221487,0.186897078639617,0.274647866649077
"CDK6",-1.60126649944991,-0.455143603590502,0.186342327892041,0.27412402036972
"PPP2CB",-1.60158840903004,-0.306930928468108,0.186272437384312,0.27404771478578
"PRKD1",-1.60383351833124,-0.217969592673535,0.185785755543419,0.273490443355368
"ABI1",-1.60562977880905,-0.293283440509748,0.185397326900488,0.273024358235947
"TLCD4",-1.60789994209544,-0.211542586123899,0.184907630948151,0.272435114460325
"TRIM45",-1.61127432580564,-0.266336374173972,0.184182235595235,0.271471548646282
"NAXE",-1.61228061224189,-0.205912004986065,0.183966488226494,0.271281505801666
"FRRS1",-1.61267393974699,-0.26124248631205,0.18388223069589,0.271187060165157
"EEIG2",-1.6146741621448,-0.382426297972309,0.183454371487372,0.270766118165757
"DNASE2",-1.6154877837328,-0.696574840829228,0.183280630615133,0.270588470089791
"EFHD1",-1.62095183751476,-0.204049764378537,0.182118280003764,0.269198144510525
"PAX8",-1.62511746299899,-0.190849279736156,0.181237317360997,0.268248868362632
"CPS1",-1.62646904644581,-0.224991214016877,0.180952437864336,0.26785328742854
"RASEF",-1.63286994848214,-0.188868321336183,0.179609641497695,0.26620245861972
"BMP7",-1.63627538887602,-0.191925306111777,0.178899496987666,0.265305075591265
"RNF152",-1.63695488824444,-0.307154440610369,0.178758151838876,0.265121315892883
"EIF4E",-1.6426509687117,-0.178515625193131,0.177577884039438,0.263730904342947
"CCDC80",-1.64762224627851,-0.235835636607344,0.176554481919474,0.26244165389809
"OAS3",-1.65226611441548,-0.406412223969759,0.175604075252881,0.261284294731026
"ABHD6",-1.6526465281693,-0.245472518022843,0.175526458942556,0.261194362778707
"LINC01106",-1.65538839243001,-0.296599017729331,0.174968098293494,0.260516432234919
"COL5A1",-1.65569736993818,-0.54319684899048,0.174905294447795,0.26047019822522
"CCR8",-1.65753263976951,-0.171986966757026,0.174532739363687,0.26009986556182
"TP53BP1",-1.65953287839321,-0.480730452676768,0.174127646449141,0.259620906588092
"TMED10",-1.66226056028052,-0.33953126940572,0.173576823766342,0.259028195058241
"PTPN3",-1.66829079178848,-0.246203845438436,0.172365591104592,0.257498615866271
"PNMA2",-1.66868611013199,-0.261132034621043,0.172286499021628,0.257431035284035
"ZNF486",-1.66942227651238,-0.410639781531687,0.172139314732893,0.257261664549708
"LOX",-1.67631573024785,-0.201654916512619,0.170767497560651,0.255613395954958
"TNFSF4",-1.67711575716306,-0.463973187213018,0.170609038241636,0.255458482185562
"CDC20",-1.68000432115184,-0.543960108566709,0.170038197933487,0.254747405592796
"ATAD2",-1.68028092769264,-0.334430589655646,0.169983640595913,0.254712351796522
"ZFP36",-1.68310893267152,-0.763434253192706,0.169426909650177,0.254106946938846
"RASA1",-1.69313939707264,-0.238500664809265,0.1674677612804,0.251515871375896
"ZNF99",-1.69683409956862,-0.316477268092961,0.166752162652184,0.250639147026528
"PRRX2",-1.69960007484737,-0.395777243062223,0.166218560775717,0.249985351293226
"FA2H",-1.702013936891,-0.173543692780369,0.165754364732941,0.249385870484623
"SLC5A3",-1.70736820384843,-0.68313724665971,0.164729611239391,0.248138661621301
"CFAP300",-1.71073718293857,-0.225422850618827,0.164088266221953,0.247415920381289
"F3",-1.713563375241,-0.35171769410927,0.163552293191177,0.246731799905904
"PGM5",-1.71545393216438,-0.92941186082381,0.163194795903914,0.246388013114933
"CDH3",-1.71561360920247,-0.520333023126541,0.163164639578274,0.246366941889039
"RORC",-1.71598988436447,-0.212395193738114,0.163093600302426,0.246284130016811
