Gene,WT_1.gProcessedSignal,WT_2.gProcessedSignal,RNA5_TLR4_1.gProcessedSignal,RNA5_TLR4_2.gProcessedSignal
,4.94003112895072,5.03104047015487,5.13179116198032,5.44111951936977
,5.24966961873123,5.39424936387917,5.98143584484589,5.98283497794719
RRN3,6.5334776745289,6.52465433399118,6.79175999627432,7.06564324258668
KLHL36,6.52191055515761,6.62718255259347,6.29566222485962,6.11081114483862
GRIPAP1,5.13149196152948,4.87884740916327,4.21976604747322,4.78206042116937
,12.9725363017725,12.832616251072,13.4225470350277,13.4012625244923
ZFP30,5.6353253004654,5.58423466980834,5.95230139453998,5.68200613349967
DNAJC19,11.6367096135968,11.718338978845,11.5891202449,11.6487387194005
lnc-COPZ2-1,7.48674510579746,7.32996730896504,7.23099562289723,7.19644333612848
HNRNPA2B1,13.5967525425572,13.6078792902238,13.0316648807838,13.260329587652
FAM228B,7.56723906020217,7.39679476800528,7.80302423159285,8.04349802536076
GYPA,9.26525081161038,9.13799533260205,8.95209205669309,9.04065674861732
lnc-TBC1D29-1,7.66086755168201,6.67248989349967,7.33274962715903,7.3035294413572
KCTD5,6.45002141550844,6.72229768221864,6.32155053745275,6.27036362843128
PRPF19,14.7111860202252,14.7982559402891,14.5128004817591,14.5871510736666
BRF1,8.06032571052661,7.60173949363462,7.52669981957099,7.73822948543382
ERLIN2,7.17105334666858,7.03188472734305,6.87299757372936,7.01542704915879
ITIH6,5.11609764421483,4.95814847070845,5.34775715235739,5.55872925312561
SCARNA5,5.50834247881408,5.80715555738626,6.53098719064512,6.57700453667613
VAC14,6.65906237174248,6.35783610632077,6.4382174062208,6.68018432469973
,6.30311975654293,5.91413898483742,5.63155707733722,6.20447755690568
DNAJC5,10.636392820334,10.5399346828377,10.3185431569324,10.3426204459117
SSH2,9.81426801873974,9.82521921020062,9.1504713017068,9.04265188129054
,6.36902017471706,6.47374940761953,6.48741333847958,6.45973232202248
FLJ43315,6.98911648394523,7.17495357466928,5.9131590807486,5.99017216466927
NXPH4,10.6765474596561,10.5904501026472,10.3291922994455,10.3636624391338
PGM2L1,6.06938232507975,7.01700681601981,7.09476677735291,6.50643526655112
,11.2640484063147,10.7411540049771,10.9061470668551,11.3300208248185
,7.20958642435834,7.1686939774978,6.96765136771313,7.06507232488677
FRMD3,6.92567158380236,6.62262725559846,6.65070932961768,6.42750794037214
FRMD3,7.67696478281525,7.22806534430109,7.43789690011151,7.11350323270967
SOBP,4.67577393065592,4.98595998749173,4.55341066747472,4.69286081773043
XRCC3,16.1195098400176,16.1295141921698,16.4585806492195,16.5368439237649
,6.47409534655904,7.1035781505686,8.04760313143395,8.09345340650489
TMEM51,12.7759036698737,13.0325024871661,13.1709479399075,13.189646783644
TMEM91,5.01722324870633,5.41375664213768,5.29979436244995,5.6803253364145
ANAPC1,7.00589627041559,6.95498837287722,7.54136511699783,7.84041894416377
NFYC,9.05921319573042,9.11057939836086,8.77111417298917,8.73784964440597
NFYC,9.77630380343289,9.79423195965857,9.66637220462063,9.7512788487188
NCAM1,9.13923538251615,8.02037313946051,4.92337212180173,4.73055074330197
TUBG1,13.8071802528603,13.889177607863,13.8071802528603,13.7137156901824
NAP1L4,5.53869109380899,5.6576050714138,5.98651381689439,6.1826797737331
TOP3B,7.54179336410616,7.7105748618049,7.48862256651889,7.53930888210185
HR,8.44929332043382,8.27245823001165,8.04307354806231,8.29859037076956
SLCO1B3,6.99143350981729,7.14748809600929,8.1512618047676,7.98512790033941
FRS2,8.51896719932144,8.0383657354376,7.93779711375233,7.81140231011281
SBDSP1,9.35238416576987,9.58989619026259,9.21520298087784,9.03512383090283
PDZRN3-AS1,5.08800329713075,4.86168551240372,4.87605417369887,4.58350177472454
PAEP,5.61765186196346,5.21594321705069,5.8399863279103,5.57432492259408
HSH2D,6.89918081367033,6.80517058415267,6.79292086604096,6.84628266017549
OTOA,5.58772408625501,5.99908106678403,5.76104726998487,5.27281142961846
JPH1,7.2956562571799,7.51952124037769,5.96081113206243,6.14411964592388
KRTAP5-2,8.14123967457881,7.84938197441977,7.80380038106445,7.86434232833375
YIF1A,9.89295678927898,9.92678881763758,9.77033709856983,9.65840193594531
SYT8,7.19839864902311,7.22170418455494,7.31405586015534,7.42541899577159
,4.67333449315574,4.60425445147024,5.29716868219581,5.77445566419356
GMPR2,8.62243429761182,8.56343452775922,8.54424339858368,8.44421854145517
,5.20493956144312,5.14136887879592,5.4144145532755,5.01913593385836
,10.7689589706834,11.0141908133926,12.4822965903885,13.5218791103217
C7orf43,7.14333334100907,7.74021044284715,7.2061698789551,7.14991909980142
KRTAP6-1,6.14984241088731,5.79361528944517,5.7233572997933,5.399465350435
TNXB,8.8956810310589,8.84014739181268,8.61010962691013,8.56007917544085
,5.25870900663602,5.0293996208997,5.04590992603123,5.62264776320334
NEMP2,7.20735437445773,7.20359202314761,7.00040966298596,7.21706694791985
RHOA,7.99493971624602,7.97105093524862,7.69665229417853,7.92634325199498
STAMBP,8.59342375560347,8.98867110229551,8.64913757117324,8.46186663964092
MRC2,13.1608343337892,13.0108467230944,13.6546385613314,13.553643171974
PTPRC,5.87496517139606,5.54274256377279,5.35846305348465,5.924579346901
NAMPT,7.84418301603683,7.60727120483458,7.62232950734682,7.87310274083607
,6.67030775375499,6.80049931870442,7.57617459001082,7.65029242803063
PDHB,11.1601273362747,11.1981772680848,11.1465425862993,11.0580363320137
,7.38321035004111,7.08602248624682,7.00977492332351,6.86854623981013
ACTL10,6.43468672478089,6.45613586323945,6.91279588318224,7.04087795338178
TUBB2A,10.2563801804805,10.6313390879435,10.2480880086669,10.0718580439933
ELK4,9.29540689253469,9.1651595955991,9.46041481458878,9.70998263311003
ERCC1,11.2199629571635,11.1089131816199,11.1210991248609,11.1725564012903
RBBP9,6.20187294593186,6.25224771915294,5.84987190385408,6.18944031861458
PRR20B,4.45453104401719,4.79588634866874,5.35056793873802,5.75166328184336
ODF2L,6.95226065424756,7.19901216734068,6.97424449973181,6.70284466060673
PPP1R13B,8.74553909073357,9.0623901900178,8.68971175373353,8.95839486315673
,5.56126309881842,5.17851639604804,5.43914605440054,5.40329381744603
HYAL2,11.7875198904026,11.7914310032648,12.1279240424144,11.9889812370974
SETD3,7.65682311520241,7.88165310244403,7.42820724305849,7.55203779638549
VAPB,7.71594926680223,7.60238844763978,7.62637097472014,8.11032465734088
NAPB,7.96860252692415,8.45391978784141,8.24474255077039,8.0650783875938
BTF3L4,6.25921938480094,6.05740057309191,6.29117364592304,6.09832937209314
BTF3L4,10.1620015600128,10.0101257101359,9.9128017398103,9.84239555261736
,9.16236177174318,8.89639649913265,8.83740066146891,8.97423924752807
HACD3,13.6279136451687,13.5931413056567,13.3813855508096,13.1924877050929
TNKS1BP1,6.63252743873436,6.35924414002517,6.32815732912862,6.24039475083275
CLN5,9.4904793044059,9.54267535492226,9.31499302702146,9.32866671774927
MRPL12,12.0918635708569,12.0879356287536,12.0932856342185,12.0879356287536
NUP58,6.12535755680857,5.87877104950535,6.9819056947754,7.01905327713943
ZEB1-AS1,4.86076657965059,4.27203215470242,4.33678425991961,4.65090610569605
BSDC1,7.08115729327999,6.99379675030312,7.37028934220902,7.25221471558143
BSDC1,4.81713634056435,4.8410587387181,4.68361566369224,5.07231253472319
BMP8B,11.9518763499106,12.1030679202689,12.8524307460192,12.9280557810313
WASHC1,9.0347211814744,8.86530721642597,8.86010032745384,8.91543254538934
,10.3357137435343,9.92308400568467,9.94760488347511,9.89215925991528
LOC401357,8.22002483404404,8.46772605445242,7.65451683871556,7.87271794253016
TGFB2-AS1,7.29523998393771,6.79292086604096,6.96026352919965,6.78665846671437
RPL29,12.9291382199297,12.800432816306,13.155705459522,13.1139291457715
SOGA1,4.74610978023948,4.71144072116927,4.72627843065117,4.69118704078489
EBPL,8.11001799930195,8.41827899772285,9.51745267332806,9.69003730281651
EBPL,11.3529510141366,11.4957831423742,11.5085947083077,11.4558291259425
KLHL7,9.3348173406558,9.51049913647751,8.15236470310073,7.99753577961505
FLNA,14.1215881273473,14.0583459005518,13.8262461455657,13.8792828946022
KANTR,10.5226393532398,10.4657728285192,10.0919696546871,10.4401602386724
SRSF5,13.0630756653827,12.9280557810313,12.9180449589595,12.8987590242857
NTNG1,8.9371021528194,8.44454359270317,8.68105926636225,8.74180072931071
,10.8129903099325,10.9673236235306,10.9483965802558,10.9116177633621
SCARA5,4.96779964124435,5.0853673722975,5.02356125491403,4.90451284844698
UGGT1,9.71405436312537,9.65597703826462,9.80244404877656,10.0113222804298
HDGFL1,7.81838757587158,7.45207239513923,7.27133752878908,7.63036847987459
HIBCH,5.86762947003745,6.6494398449877,6.37668543918268,6.21528947857314
,9.25187487855322,8.69016439213817,8.79634265428489,8.9295180142564
NXT2,5.72358120075104,5.40765006811495,5.28458911057253,5.82040397037568
EYA1,6.86999762538056,6.94952346565328,6.19644321282266,6.61328611992768
,6.33590552952667,5.90424728442096,5.93280101583756,6.37547667475964
BAGE,5.04705438291525,5.1579395047307,5.8513292923641,5.55303304237474
CHST6,10.3838433506858,9.96472944560216,10.4333491419279,10.6254295256489
ADGRA3,7.26420275745648,6.94597923275802,7.72821573141952,8.20158740058315
BRMS1,9.59492078368208,9.55370526076012,9.09961913171917,9.06596598447498
SWT1,5.42813611695538,5.66854538836817,6.11150856965063,5.83124051147852
CCDC92B,7.21267097966694,6.98326147829999,6.79612562675235,6.7546674693531
EEF1AKMT2,5.57253948907613,6.20579176516983,6.47409534655904,6.55616246845332
ARHGEF28,8.00224112848858,7.53526942771206,8.81353374922447,9.19281835593442
SLC22A8,7.35682256052531,7.15308038285755,6.82350058475648,7.16926797488483
MMAB,7.52352207733474,6.80324227389342,6.14797364348143,6.0650588563581
CNTLN,8.50729400033988,8.19404870379238,8.33781794634016,8.30947561168924
CNTLN,6.00466003967099,5.95442392835746,5.92362291571171,6.01000711310515
MT1IP,5.03457043471344,4.7159127252161,4.65662154066789,5.22845185685533
PRXL2B,10.8945483818211,10.7019901359879,11.0198316166093,10.8400567829243
FAM107B,11.1276470770619,10.8866327253569,10.3985114073936,10.4246596448416
FAM177B,10.3167881927537,9.87075245641411,10.0769152607034,10.074026150758
ALDH3B1,6.378510568301,6.15119285184522,6.36661945785833,6.64161132443755
ARHGAP35,8.97983964474249,8.87092078787182,9.23674789522594,9.20038504784258
LOC105375282,8.54481539651557,7.32496654457044,9.60625620513631,9.52062021328858
FNBP1,11.544652584503,11.5189744360803,11.2817265383649,11.2281928339608
EIF4ENIF1,6.60640014582999,6.49144736133119,6.92879849272728,7.12889457113463
EIF4ENIF1,4.72970954541836,5.3297324406282,5.13992588440532,5.5250994311212
CLCN4,4.549243802485,5.03495665360221,4.59963181295466,4.55093140324649
LMF2,13.362053562117,13.334372002468,13.1127820028621,13.0672270684633
,5.65368870312044,5.3857216415746,4.75618378076476,5.27609946908479
CFH,7.82083369189541,7.68258739995148,7.5658941206687,7.61373727343948
TMEM164,5.3277708510593,5.90334016546734,4.70735764205802,4.61132158499644
RPS6,6.8950151169475,6.99462332013877,7.51519518219302,7.61641470976734
EFEMP2,11.4231546567077,11.0084698924862,11.4646595473239,11.5499191445323
PIK3R2,12.8796361734106,12.8717641541106,12.8213857450878,12.766920488855
FRAT1,5.15166767016078,5.68705417722165,5.65226812125734,5.18170134362846
SSH2,8.36632123734815,8.27266416187714,7.70347643476775,7.87842705772332
,8.30355567307846,8.37544733377339,8.17801473629584,8.49412976667198
ABCA12,9.63835478725169,8.95948419166533,9.8057591107647,9.43701404944017
TAF8,9.74815766683,9.95951376467015,9.88675320392374,9.73941055604169
SLC35B2,10.2989496269342,10.2152508996934,10.2865368669727,10.2086624956267
FNDC10,9.2311280782767,8.9387008555378,8.67602365312803,8.74668392640251
,7.69186459074179,7.3515866581418,6.99271012234028,6.82292021937442
MAP3K1,10.8395155782152,11.1940571161617,11.6317546373941,11.2915681536034
,16.002343712835,16.1508760464197,16.6294554116478,16.6586269686745
SEPT9,6.38672301830823,5.92638219060581,6.21292999111123,6.65104868615923
BOLA3,10.9611377333384,11.2238778672192,10.8915930166043,11.0677363565508
PHB2,13.6895555158447,13.8669815793609,13.7558416246074,13.781323464752
NUTM2G,5.92161191187446,5.93810423251978,5.40714236540092,5.81261990953733
RANBP3,8.00066638338651,8.22186482302213,7.7078489366699,7.56410579848305
MICA,10.1152350023987,10.1348360158596,9.59057555367957,9.44916836997017
MICA,11.9950406799124,12.0382075640894,11.6265458407798,11.564169623878
NT5DC1,8.492986948554,8.75818925296416,8.40932215628379,8.57895394275356
CSNK1E,12.5288508637142,12.4963407018347,11.9040964152336,11.9903547507855
IFT52,10.1585383133063,9.99901448300013,10.0714785338332,10.0532684350341
SRGAP3,8.74318353911323,8.32318327166284,8.4640164978012,8.32361120703058
AHSA2P,4.84408271570564,4.99111877782525,4.95272060971652,5.24842604723356
PPHLN1,10.2600728850385,10.1045222089453,10.1343879815071,10.2375627730219
,14.7142289226033,14.5662784517633,14.5561348019439,14.5442416754847
CNKSR3,5.08360311565085,5.64620324110499,6.32470621001616,6.09947622674871
C6orf120,8.05969186780078,8.10669394633292,7.64112206606721,7.81779657030865
NFYC,11.4821781413275,11.4876086107249,11.3117765283014,11.2907937166506
PAQR5,10.9337770846909,10.6283719743465,11.7728726400674,11.4352927724613
DLGAP1-AS1,10.2696484819405,10.0851106993684,9.86208385610748,9.70579909653517
NBPF12,7.98163980334878,8.1936306102068,8.97388573801171,9.05436185559222
LY9,9.71754268369312,9.16882798699717,8.61534168951621,8.65522694779206
lnc-UXS1-4,6.48767457226367,6.28411346963959,6.11333226940951,5.56184693198911
,5.47800151131612,5.65748694723602,6.74203314621423,6.44249497238139
LRFN3,5.61546834145019,5.71107052680784,5.22323979247938,5.49842259595787
,5.9670766134837,5.66753116051154,5.52815728753475,5.70949331501375
BCAR1,14.4407060416467,14.3335953535253,14.5386222498699,14.4143293125539
PRPF31,12.6283704061841,12.7182340069181,12.5860069920338,12.7382461492595
CHKB-DT,7.02955508779628,7.05566291200558,6.70841444602272,6.67624339180562
ATP2B3,6.58044897030275,6.35315640600632,6.24425617636674,6.38199627525695
KIF3C,8.6306669694746,8.74775362755201,8.42411212130985,8.06032571052661
KIF3C,5.24053339981706,5.46010327394512,4.31744078976545,4.95400086569389
PAM,8.63349151331819,8.28480724567579,9.10100278325898,8.98839921771343
FAM157A,5.28738542689253,5.29450318573928,5.46183756056289,5.28809453896034
QKI,9.06905716609681,8.75498551776276,9.67669112878128,10.0279292898269
FGFR1OP2,9.3589524535205,9.71754268369312,9.52611526463847,9.41208645343212
FGFR1OP2,6.52165785888748,6.27747400348172,6.43168047930976,7.14718227895257
IPO8,10.9071108382142,11.042303941029,10.7847573216549,10.7578771187545
BBX,10.9497641118068,10.7885810742642,10.9729541924043,10.9690009603369
DNAJB5,6.21953365176446,6.50445939516712,6.21474497898368,6.35612738817124
GCG,7.05774313555973,7.03515893265424,6.58605836281942,6.39602096917468
GON4L,5.43131261265951,5.55045750324478,5.72206121872451,5.81438146144639
TANGO2,8.71202582552512,8.63743298490198,8.61599357869588,8.4362355576148
AMIGO1,6.11052264932079,6.57405613761606,6.08059155988549,6.11796339048541
MANEAL,7.85807692365462,7.59676455931358,7.52470061570168,7.4120474694064
MAGI3,8.02458691288366,8.51749263486084,8.05138147709155,8.13249929114343
SRSF11,11.5617204619217,11.6383963842474,11.8428359060516,12.1273044781552
APTX,6.74296713584326,6.8633399531309,6.59707428832882,6.67841921917273
LSP1,8.87069383080592,9.23358516149634,9.58879329162423,9.65143623628942
EIF3G,11.6555503096011,11.6511929972661,11.5911110844068,11.5950462245966
EIF3J,10.5425571554505,10.4788457380574,10.4907187139668,10.3249277585459
,8.40548274990721,8.40081238117182,7.93539183469948,7.92892917289847
SUN1,8.31466682243942,8.15365271555874,7.68231168285379,7.76418198698843
,6.12460200334828,5.66431408671711,6.14070834115807,6.20062367811013
YJU2,13.0078097240347,12.6880686188371,12.5492940358822,12.559592915757
,5.60985140295074,5.60149579457782,5.25581392567293,5.54079712909049
GLIPR2,7.39073891796106,7.52424684080659,7.81140231011281,7.5568972599208
PDP1,11.2238778672192,10.8283916451198,10.8416041448079,10.7501426241934
MED4,10.0672804858781,10.0744294373325,9.9271645181903,9.79000686098385
UBE3D,7.36638603536823,7.3252881018419,7.38847806576376,7.18732861985897
GGN,5.5020371122011,5.32471791767062,5.16065859942266,5.35714160395896
REEP6,6.0434339432989,5.84444073542931,5.57432492259408,5.99417812601444
CD24,12.9834461924725,11.6483234519542,13.4996401780015,13.2237450400998
MROH1,5.99185375872648,6.09832937209314,5.47929782031252,5.64969206204047
DNAJC21,8.51697444829497,8.58076626891685,8.59714090453806,8.37158516593857
ATXN2L,8.74037050865152,8.56730047637764,8.72667868427904,8.74833019679446
ATXN1L,10.7567306497937,10.6101542669138,10.5937074704567,10.4985642776367
,7.53556529139277,7.18529546913762,7.31020217338514,7.30633794567926
ARHGAP23,5.87826348936506,5.78308200046509,6.07535037472866,6.56927633257519
TFE3,10.0691192169888,9.85564390443051,9.8335846879545,9.84848647407486
IMPA1,7.64060796973496,7.64334142250376,7.57197746936078,7.85726958730967
TNPO3,10.3721448045133,10.5457378591992,10.3636624391338,10.2309993316484
GOLGA8J,4.36367885256155,4.98654253383664,4.62650850726639,4.93541479206463
RPL7,16.8103134706605,16.7621312045381,16.8665760169414,16.8240980067836
EPN1,14.3589239955774,14.3066488894356,14.2356151227924,14.281012798234
TRIQK,5.56491358347262,5.02178815931551,5.97634064346051,6.03119096557194
PRLHR,8.71178121304692,8.49370184703578,8.44929332043382,8.54733954349444
PANX1,10.7964193797372,10.6761153035496,10.7768866018505,10.7030384734478
NOTCH1,8.47332925038459,8.16315729087475,8.14367320063677,8.11876037615889
,16.2953951354689,16.4459432724924,16.7621312045381,16.8390848840093
,7.74363202912517,7.31635794289115,7.4500662623811,7.35562516636281
,16.8018662676714,16.5368439237649,16.5486464962163,16.6078795976409
SMIM6,6.95655073689841,7.08653188011785,6.66710763571358,6.65091592383811
FEZ2,4.44014003131479,4.87246585991257,5.40175271243588,4.82210600219371
CNIH1,8.09532606785794,8.2010445084704,8.20498343250289,7.98485684681697
SMURF2,5.68065697715159,6.05063563393676,6.1233771875548,6.34953194291329
EPHB2,8.1020504842281,7.7315555612648,8.86610924630746,9.19836501587018
TBC1D1,7.55452981835761,7.60360569043351,7.6634655216831,7.85895878726358
ETV2,5.14019177111757,5.08418028718992,4.75220272485667,4.69629950541701
LOC390937,5.57324252711186,5.21940586245062,4.46792050128711,5.29048987267292
LAMB1,7.24203348966961,7.07733183911349,7.16056033794654,7.33192100138334
BTN1A1,4.74764809851421,4.77809232870556,4.19912204413773,4.73976796862331
RAB1A,13.5168279672892,13.5868861850441,13.4115581515067,13.2734476128082
SGTB,9.09594372794569,9.3024987413533,9.18595407510634,9.04093151423606
,5.4231058809267,4.65523453753478,4.27426798891557,4.33116606130408
,9.79064715622121,9.50377907777507,9.4201670191301,9.54938165287461
CYP20A1,9.97142495791516,10.1606185550163,9.72276818028782,9.83178446711414
ANO10,10.7210140398946,10.2806921485731,10.8991882398547,10.6329324722688
BABAM2,9.31146923742248,9.12409346137116,8.93375379297955,9.00084556678547
SELENON,5.98929398287626,5.82752632969721,5.54570058607328,5.93552870515106
TOP1,8.59968412458375,8.49585807032035,8.50747246358794,8.79457495881708
IPPK,7.39999040422615,7.67600982421093,7.29348127680214,7.37475654246794
FAM86B3P,7.52470061570168,7.93470866587208,7.54798392430229,7.50709402213775
STK17B,6.03551127350154,6.2507788710993,6.07803508235993,5.86573936410892
LTK,8.52521669669247,8.28764071424401,9.11938422822043,8.91484321396884
SAT1,11.081607886702,10.8927504476222,11.4722765261445,11.1728966946676
SAT1,4.81686626194012,5.36240858584304,5.15198696371416,4.6809111590277
EPS15,8.93067353222566,9.29007333457694,10.5338495031811,10.6275393722257
,12.0540255923782,11.9135026471449,12.3210890544044,12.46133954358
DTNA,7.86434232833375,7.47873187813981,7.53298178745863,7.14748809600929
ASTN2,6.78998555912451,6.7963315473081,7.55935971761162,7.38680018365055
HNRNPLL,7.03515893265424,7.37842540429748,6.63190387035496,6.909883005288
IGSF8,6.7506810304244,6.88510454654021,6.9868548385666,6.61834839773131
IGSF1,6.55014926755578,6.3236663999698,6.14160681667296,5.971258933735
LLGL2,9.20259442825676,8.38314501484442,8.80667626066159,8.92169894947761
,7.61078352283291,7.6543030229161,7.60623846225007,7.57397713960015
,6.10735600761062,6.27591698752391,5.79774577860818,5.61258286457985
TRAFD1,11.1015509291654,11.0726579421424,11.2059789700594,11.2296372083552
,16.1393517906076,16.1617287289477,16.1358356728754,16.2289780633772
,15.8660852999987,15.8557122718392,15.5596482013575,15.5214095758688
DCAF13,9.58605180648209,9.6305709117288,9.34857020268608,9.39785038675096
HOMER1,6.25972698506757,6.68034593138654,6.53399014733356,6.13814248551603
MRS2,9.30423659205998,9.43701404944017,9.54549651493639,9.47948478516511
ZNF81,4.67604820310622,4.63534870203068,5.04258619300436,5.22590100342465
ABR,6.1216317325346,6.08313992118604,6.4662973209576,6.40947371305408
CYBA,12.470915835936,12.3542976889943,12.682523926251,12.6476722389422
KRT8,10.0793363861884,10.1729602983613,10.1591791234645,10.2888536110792
,6.488931211895,5.83042948955473,5.61636447086778,6.05557664607791
DNPH1,13.0137149829801,13.0467462123881,13.1715559520176,13.2466978661326
TECR,11.2873519946452,11.1763799465232,11.027691291939,10.9934767157769
PPP1R13B,6.82951998789377,6.79495746767121,6.57047948137047,6.50131637196905
MDH1B,9.05250314051845,9.36178111537498,10.6159929908654,10.8213121353427
ABCC10,6.50445939516712,6.45408500938572,6.31955687509296,5.8712330861863
ABCC10,5.02787085804566,5.34410349855992,5.26057014634099,5.64419886087607
COG1,10.5299522951279,10.6123544187687,10.380747407694,10.605909434807
PDGFA,5.4723721230194,5.58498943969752,5.17912413100896,5.63089464045466
lnc-VIP-1,5.84987190385408,5.8269313375345,5.77691150999628,5.70898145742272
GTSE1-DT,6.3268197715571,6.64606915801195,6.1216317325346,6.44891521889824
BHLHA9,4.31989090533489,4.42868555445805,4.24341416873687,4.21161374164568
SEC14L4,6.38862198618291,6.18044897652051,7.00118828588554,6.65647375732529
SRGAP2,10.3615463738996,10.2103458984038,10.8841885075624,11.2066432648381
SEMA5A,10.1054864252194,8.35801041630278,10.6902877422574,10.4396831518848
KRTAP5-11,7.98833795021789,7.7301392495411,7.89860517798589,7.48477865622205
DDX56,13.2911599790916,13.3799492411268,13.189646783644,13.2294869602131
DDX54,9.50896774196156,9.43425206018098,9.54206064949032,9.47660366044964
DDX52,7.89289005422144,7.99512950534516,8.11382544217402,8.27950248878392
DDX51,10.6159929908654,10.2295742651775,10.173824687634,10.2531968678888
DDX58,6.19310456296425,6.2550561237002,6.73546625885061,6.98712598185931
COQ8A,5.47179762934493,5.86688909427977,5.51795315397792,5.70999081890223
TINF2,11.3648618696784,11.3999205412764,11.3717098619821,11.3521116389639
LINC00294,9.1510867947594,9.50031480586016,9.56501675557262,9.49223403149637
SZT2,5.56735927041521,6.17844688945366,5.16554722977973,5.31693168735391
SZT2,7.53588407620397,7.68961151595144,7.69041526416126,7.82980320732368
LINC00999,10.5980339409889,10.090729589221,10.2999352248413,10.3833345468508
FRG1EP,4.88441821082365,4.70286188624483,5.5959701631282,5.15528540049547
ZHX1-C8orf76,9.74769080741419,10.1430417262779,10.213204772731,10.1998277136444
CACNA2D3,6.15908471946723,5.46900779292113,4.61198003317155,4.7075927987413
GJC1,13.1836310815219,13.2394044665565,13.3936171223841,13.2987212128701
CLIC4,11.2380596355407,11.2656406214783,11.2365709621089,11.2027667735893
CD81,13.0164668331764,13.0174182488045,13.1274466743619,13.0935842088212
PLEKHO1,7.17001133549562,7.3038844182521,7.41500878515333,7.35508785899806
,6.1716561553066,5.26643566196417,6.16616299990395,6.09089697887139
,5.32214403827406,5.17771649524546,4.87309383266621,4.56268441974148
CHST12,10.5377958915073,10.4111205007207,9.98098069038506,9.81123824767007
PSMD2,16.6457472941027,16.7792820295236,16.2080197626169,16.1235385494627
ELAC2,6.79993470876232,7.29809591267323,6.48192324374171,6.73336272752289
SPTAN1,8.19846117303892,8.00978541481305,8.23066666609229,8.38788947318543
STX7,8.04686148800269,8.12331830717167,8.07413562037995,8.08636594539778
COPG2,5.43449977117106,5.43869199017177,5.35304990237385,5.61765186196346
BRD4,6.47247693511193,6.53799178549396,6.5185232639025,6.21354472941845
BRD4,11.5990339244856,11.6887260398632,11.4631869593758,11.3593563731585
DRD4,6.96388943673608,5.42782387518587,4.86314038749954,5.30044978435726
BCL2L15,5.12183150870519,4.7110711054179,4.32733936123083,5.04676356928204
WDR24,9.13888417647097,9.23175491598001,9.06936988436212,9.17607893594091
NAA35,6.51763987416846,6.72098938808178,7.80668034071731,7.77510315453408
,10.0499119370226,10.0904102763594,9.74453558534706,9.87259114173315
KIAA2013,9.00726759444055,8.87979814672357,8.74393337313597,8.69194467439215
LRRFIP1,9.47493524939496,9.64403261211175,9.5582784006276,9.7202095093931
,5.52261624416405,5.58907212873517,5.50661855837833,5.28458911057253
,5.58108315703685,6.19004977330927,5.73971349695862,5.35124448928176
INPP5A,6.13935074400109,6.63864700407371,5.96546891870938,6.23861143601252
MKI67,11.2664437923389,10.9076988138924,10.9547532981942,11.3368685841794
MKI67,11.6511929972661,11.3928735416632,11.5604435437427,11.7949281515106
,6.75970014764761,5.46729337260261,6.09525075954455,7.17291688932764
,5.27281142961846,5.48605403285006,5.5144231858665,5.45935224502926
PYROXD1,9.29320271146725,9.29653748238825,9.01022773593724,8.9371021528194
,13.3784822446498,12.9366673184443,13.1672992039941,13.4263381402721
MFAP3,8.33781794634016,8.5459876772151,8.31427194576342,8.23955696237927
TXNRD2,6.63949165006203,6.87273790506967,6.11841639791527,6.24802335450645
GUSBP11,6.56148665166119,6.54977927929737,6.05900688905532,6.1792552192492
SPATA7,7.43711805464212,7.85895878726358,7.73487729118585,7.48981538341697
ATXN10,6.91118288964725,6.78967880910234,6.83866480017175,7.21444344909104
PAAF1,10.7824432718601,10.9524866911487,10.4577202511503,10.443005354398
,6.07626160351897,6.58092297961985,6.59932307451176,6.9380661122439
ZEB1,11.1643965364559,11.3456497545163,11.2166277919574,11.1586615481062
DYNC1LI2,9.15447728654305,9.07978308537055,9.05508079672387,9.06733265224081
BLOC1S6,11.5391416517386,11.5528746476279,11.3272397972275,11.3587885647671
FAT4,6.91528471302026,6.79725246405946,6.73079717271787,7.22127545363396
,7.28193825062504,7.18732861985897,7.35912633767682,7.88592939599345
KLF17,12.1543727891489,12.3416402868556,13.3888727508046,13.5011552600688
KLF16,12.0766831631253,11.9975765611583,12.1849173986215,12.2266007202743
,7.48618549764309,7.11329797911545,6.91353701100366,6.84922252584226
MCPH1,6.32083245415903,6.11425854743026,5.99894648660823,5.76423903932778
,5.64044423603578,5.54876441136666,5.37198596534525,4.7249856483514
TCTEX1D4,6.30886386602225,6.03901234752472,5.82209582943675,5.90658554910646
RMDN3,8.37795678752572,8.51775331627632,8.00224112848858,8.01600609779078
ATP9A,6.38134249439262,5.92161191187446,5.79663036151583,5.98162031261544
GPR35,5.56409253669973,5.471114446005,5.12540633636987,5.25486524081166
SNAPC2,12.3210890544044,12.2417535809294,12.3246937634576,12.3466379449899
TBL3,9.64189675925336,9.39867904150729,9.24756276505463,9.42537567388044
AGAP11,6.65351858759119,7.07245986052262,7.15650196639275,7.25979318185938
NYNRIN,6.31131018930435,6.73385617472266,7.58933626357632,7.54342655491518
KLHDC4,12.2206399697533,12.2499758331464,12.0419952869674,12.2082255851883
,7.697854192595,7.47215021760721,7.30476376339712,7.46363256345545
MIER3,7.25853125701317,7.21685454479771,7.51817090104178,7.36331203831016
