"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ADAM18",-1.124412985,-0.26490849,-4.92405792956366,0.00136327077311412,0.021740039903794,-0.942708158576703
"ZNF804B",-1.14199095,-0.289354595,-4.92356258123026,0.00136408638641272,0.021740039903794,-0.943341953203165
"LURAP1L",-1.079231475,-0.230130333333333,-4.92319225514392,0.00136469649495259,0.021740039903794,-0.943815806820418
"SLC5A7",-0.960116557500001,0.00391367833333332,-4.92180383440814,0.00136698657305384,0.021740039903794,-0.945592554583983
"NLRP6",-1.097673465,-0.344022343333333,-4.9211027727256,0.00136814451558857,0.021740039903794,-0.946489805947737
"CCDC144NL-AS1",-1.068583715,-0.220953893333333,-4.9183118636506,0.00137276494462969,0.021740039903794,-0.950062472622093
"CHRM3",-1.1277931,-0.286914371666667,-4.91743510818219,0.00137421997227483,0.021740039903794,-0.951185056154399
"PSG9",-1.11892035,-0.28122571,-4.91723963858218,0.0013745445964277,0.021740039903794,-0.951435348000931
"PRAMEF1",-1.132591675,-0.292811125,-4.90600284628667,0.00139334826620604,0.0218382351821358,-0.965833301759669
"HTR3D",-1.194036175,-0.360864226666667,-4.90124139578648,0.00140140111181965,0.0218382351821358,-0.971939973441748
"ATP13A4-AS1",-1.05223479,-0.20117456,-4.90066706829123,0.00140237589602735,0.0218382351821358,-0.972676791978381
"USP9Y",-1.13565386,-0.285633646666667,-4.89964546304176,0.00140411166763849,0.0218382351821358,-0.973987556307619
"C6orf58",-1.137386585,-0.284787081666667,-4.89628277509361,0.00140984176280028,0.0218382351821358,-0.978303139416894
"RIMS1",-1.114132575,-0.276018216666667,-4.89602540185539,0.00141028138878439,0.0218382351821358,-0.978633515259282
"VN1R3",-1.138291725,-0.28797519,-4.89586423765138,0.00141055675420033,0.0218382351821358,-0.978840397931725
"MIR100HG",-1.1335512,-0.281718308333333,-4.8936044087831,0.00141442412298582,0.0218382351821358,-0.98174169758746
"LRP2BP",-1.106577375,-0.265409733333333,-4.89142117831642,0.00141817146003755,0.0218382351821358,-0.984545384231102
"XCL1",-1.5578642825,-1.09008628333333,-4.89131464404876,0.00141835459604165,0.0218382351821358,-0.984682212983097
"PRDM14",-1.170616375,-0.31673895,-4.88621418483275,0.00142715289935938,0.0218382351821358,-0.991235052581509
"CNTN4",-1.0856937575,-0.246318213333333,-4.88367570508071,0.00143155409202638,0.0218382351821358,-0.994497833172909
"ANKFN1",-1.0586088625,-0.247479608333333,-4.8791515676911,0.0014394349751599,0.0218382351821358,-1.00031523643987
"FASLG",-1.62736222,-1.00147718166667,-4.87789518300427,0.00144163198960538,0.0218382351821358,-1.00193131570643
"ST8SIA3",-1.12953065,-0.2737878,-4.87766629894649,0.00144203263063048,0.0218382351821358,-1.00222575328666
"BMP3",-0.949864650000001,-0.0835629833333333,-4.87683237561182,0.00144349337252688,0.0218382351821358,-1.00329858295951
"PGK2",-1.1058576625,-0.265906451666667,-4.87612926611332,0.00144472623604397,0.0218382351821358,-1.00420320381384
"SERPINA11",-1.10356201,-0.262108923333333,-4.87594307280712,0.00144505290915419,0.0218382351821358,-1.00444277260742
"RBM46",-1.11111681,-0.266724223333333,-4.8705980937361,0.00145446523468826,0.0218673688541776,-1.01132220228706
"APOA2",-1.0849552225,-0.228394898333333,-4.86818819625546,0.00145873096713965,0.0218673688541776,-1.01442534362199
"KIF6",-1.164185,-0.313083345,-4.86141447951288,0.00147079474034471,0.0219104631537838,-1.02315229797339
"RPS6KA6",-1.1524724825,-0.32016006,-4.86125160813012,0.00147108615346816,0.0219104631537838,-1.02336221909376
"PLA2G10",-1.089959185,-0.248579056666667,-4.85776197519386,0.00147734512611877,0.0219156508019413,-1.02786088334958
"INPP4B",-1.875008525,-1.28129275833333,-4.8504469415933,0.00149056032361711,0.0220609765328009,-1.03729700740077
"EOMES",-1.683473135,-0.93747232,-4.84641268076722,0.00149790398137024,0.0220662604686436,-1.04250449682052
"LINC00608",-1.07128554,-0.218847143333333,-4.84474913217594,0.00150094372635143,0.0220662604686436,-1.04465254487353
"RORB",-1.1415508325,0.0469768783333333,-4.84462220113266,0.00150117594076159,0.0220662604686436,-1.04481646097567
"TMEM229B",-1.0905581075,-0.25343378,-4.83994635753073,0.00150975770312395,0.0220982033561709,-1.05085643609174
"SERPINB2",-1.218738775,-0.791807396666667,-4.83896328939417,0.00151156880487308,0.0220982033561709,-1.05212672293383
"SERPINB6",-0.86643982,-0.640657743333333,-4.83785011234018,0.0015136224830974,0.0220982033561709,-1.05356530747654
"IGKV1D-16",-1.21223835,-0.46898555,-4.83371356461693,0.00152128077598832,0.0221192713649804,-1.05891269674108
"IGHV3-74",-1.691547635,-1.08822047666667,-4.8306982559961,0.00152689001521906,0.0221192713649804,-1.06281226152676
"GARIN2",-1.114404775,-0.269674926666667,-4.82755674744159,0.00153275815499263,0.0221192713649804,-1.06687648936483
"DPF1",-1.1080242625,-0.196329408333333,-4.82467581432077,0.00153816130224071,0.0221192713649804,-1.07060491053478
"MDH1B",-1.0678662375,-0.226552225,-4.82326894689717,0.0015408074489519,0.0221192713649804,-1.07242609167918
"GIPC2",-1.087341625,-0.2377875,-4.82237707181855,0.00154248754288567,0.0221192713649804,-1.07358077259705
"SNX29P2",-1.0658898475,-0.87006315,-4.81381934351936,0.00155871090391562,0.0223023535764246,-1.08466625916568
"TLL1",-1.0590754,-0.23390086,-4.8110658112913,0.0015639706416895,0.0223281029885451,-1.08823546444343
"SHANK2",-1.07108468,-0.221229436666667,-4.80030004550108,0.0015847227453735,0.0224911546302159,-1.10220129667037
"FYB2",-1.048849,-0.190707383333333,-4.79964427405489,0.00158599653003563,0.0224911546302159,-1.10305255601391
"LINC00840",-1.110098125,-0.257897693333333,-4.79913827457693,0.00158698016157349,0.0224911546302159,-1.10370944002621
"FAM107A",-1.070311945,-0.303976996666667,-4.79788987890752,0.00158940982682929,0.0224911546302159,-1.10533026089273
"RAD21L1",-1.10772415,-0.2736433,-4.79614198642618,0.00159281848225766,0.0224911546302159,-1.10759998390259
"DEFB118",-0.9317040875,-0.0686786083333334,-4.79414919680978,0.00159671450408681,0.022496940381817,-1.11018827839755
"BATF",-1.7602496175,-1.27648417333333,-4.79165237090703,0.00160161069788437,0.0225167621643744,-1.11343207341298
"GNGT1",-1.0908073,0.0342427666666667,-4.78611545509846,0.00161252722760969,0.0225669430944774,-1.12062880032616
"UNC13C",-1.1175833125,-0.280668925,-4.78257421182366,0.0016195518567717,0.0225669430944774,-1.12523402663641
"IL20",-1.083837165,-0.231930393333333,-4.78251778421409,0.00161966406120758,0.0225669430944774,-1.12530742345506
"EYS",-1.10112926,-0.254845506666667,-4.78164194243553,0.00162140673654024,0.0225669430944774,-1.12644671442566
"FCGRT",-1.484051715,-1.162802065,-4.78100986140867,0.00162266567423485,0.0225669430944774,-1.12726899422635
"TRIML1",-1.1740074825,-0.391196065,-4.761932608288,0.0016611712117573,0.0228296681565742,-1.15211504677875
"HS6ST2",-1.101286935,-0.245472063333333,-4.76134664217895,0.00166236966868743,0.0228296681565742,-1.15287907084404
"CASQ2",-1.076592575,-0.232224105,-4.76096270337816,0.00166315543965145,0.0228296681565742,-1.15337970542727
"LHFPL1",-1.1250165375,-0.294498858333333,-4.75598990153074,0.00167336965561188,0.0228296681565742,-1.15986596307033
"GP5",-1.0953278425,-0.248838568333333,-4.75430325512531,0.00167684964865955,0.0228296681565742,-1.16206677972174
"PCDHB10",-1.0409318825,-0.202113121666667,-4.75173226828827,0.00168216953271111,0.0228296681565742,-1.16542234942483
"RCBTB1",-1.195820675,-1.15679899166667,-4.75087692429929,0.00168394350699992,0.0228296681565742,-1.16653893748872
"SMOC2",-0.9602915,0.0993884499999999,-4.75036419065295,0.00168500789362445,0.0228296681565742,-1.16720832596155
"EFCAB6",-1.103857215,-0.253061093333333,-4.74948221297932,0.00168684052084589,0.0228296681565742,-1.16835986563689
"CILK1",-1.257554135,-1.25740760666667,-4.7485826376145,0.00168871196337626,0.0228296681565742,-1.16953450201521
"SYT5",-1.0303528,-0.174551233333333,-4.74070121953501,0.00170520577469472,0.0228296681565742,-1.17983100888143
"ABCC9",-1.101715325,-0.244375126666667,-4.73862521462411,0.00170957963590262,0.0228296681565742,-1.18254471535626
"C14orf39",-1.04431322,-0.195873446666667,-4.73780065479485,0.0017113202805828,0.0228296681565742,-1.18362274116268
"LINC00842",-1.0432001625,-0.192552675,-4.73722232856988,0.0017125422847652,0.0228296681565742,-1.18437890329855
"LINC00598",-1.1001564,-0.252053483333333,-4.73445392135235,0.00171840518775025,0.0228296681565742,-1.18799929558629
"EPO",-1.18673465,-0.429753561666667,-4.7332286937423,0.00172100697706913,0.0228296681565742,-1.18960195851878
"KCTD4",-1.20966351,-0.412288106666667,-4.73070323551931,0.00172638344952452,0.0228296681565742,-1.19290610486688
"IGSF11",-1.102195575,-0.246100893333333,-4.72764586356691,0.00173291694955663,0.0228296681565742,-1.19690745678445
"SATB1",-0.9494887575,-0.863841301666667,-4.72665311329813,0.00173504424393068,0.0228296681565742,-1.19820702647853
"TMEM74",-1.0219971725,-0.167295431666667,-4.72301660540791,0.00174286112153749,0.0228296681565742,-1.20296869994783
"TENT5D",-1.0972575175,-0.247931335,-4.72231259469703,0.0017443788838915,0.0228296681565742,-1.20389076725383
"SPAG11B",-1.136991775,-0.324644191666667,-4.72149779328148,0.00174613730511134,0.0228296681565742,-1.20495803408835
